element,coef
R-HSA-397014,-1.6332478480762802e-08
R-HSA-8953854,-2.855074399121804e-09
R-HSA-1643685,3.2207753974944353e-07
R-HSA-74160,2.3575012164656073e-08
R-HSA-1640170,-1.58470356836915e-08
R-HSA-168256,8.19363776827231e-09
R-HSA-109582,-7.122537226678105e-09
R-HSA-1474165,1.2896350654045818e-12
R-HSA-73894,-6.330810720100999e-08
R-HSA-5653656,-2.10150785662222e-11
R-HSA-4839726,-7.477865437977016e-09
R-HSA-1474244,-1.0193218713538954e-08
R-HSA-382551,-2.2103563424025197e-10
R-HSA-1430728,1.1597876437008381e-07
R-HSA-162582,7.935159374028444e-08
R-HSA-400253,-8.024692021990631e-13
R-HSA-112316,6.057945256543462e-10
R-HSA-1852241,-1.3216094885137863e-12
R-HSA-5205647,9.208633855450898e-11
R-HSA-1266738,-3.746481525013223e-08
R-HSA-8963743,4.4297898682543746e-14
R-HSA-69306,-4.325011104810983e-08
R-HSA-5357801,-1.0048097465187311e-08
R-HSA-1500931,3.519517122185789e-09
R-HSA-8953897,-5.7430952438153327e-08
R-HSA-392499,5.6101271184161305e-08
