element,coef
CAMSAP2,0.0
SSU72,0.0
ZNF114,0.0
CMPK1,5.872310016724613e-17
TLX3,0.0
CEP97,1.704365815147213e-16
RGR,-1.758593271006248e-13
PNPLA5,-1.008915173628111e-14
VAPB,-1.6196196393788282e-20
AKIRIN2,0.0
ABCG2,1.5987211554602254e-14
OXSM,0.0
GK,-7.87672878310719e-17
CCDC71L,0.0
DPF2,0.0
APPL2,0.0
CD79A,4.529709940470639e-14
TBC1D8B,2.02546313055052e-14
ADCY7,2.6645352591003757e-14
SHISA3,0.0
RAB35,0.0
PNPLA2,2.1742607714259066e-12
FDXACB1,0.0
KRBA2,0.0
PLA2G6,-5.240252676230739e-14
DDX4,1.7763568394002505e-15
OR4D2,0.0
NISCH,0.0
GRK4,0.0
POU5F2,0.0
OLFML3,0.0
LSS,3.7569947153315297e-13
ADAT2,0.0
TXN2,-6.64410208813345e-25
ZNF429,0.0
SAAL1,0.0
DPH3,6.453171330633722e-16
NKRF,0.0
BCKDK,0.0
DENND2C,-1.8189894035458565e-12
TTLL5,-1.557087792036782e-14
TBC1D5,0.0
COL5A3,-1.056932319443149e-13
NCDN,0.0
PHKA2,3.01950305037213e-17
HDAC6,-2.531308496145357e-12
KIF3B,-9.325873406851315e-13
MRPS25,-9.181544413650045e-14
STX8,0.0
FOXA1,-2.7755575615628914e-17
OR2T2,-3.922209779183561e-15
LRP1B,0.0
NEB,3.294586825575152e-14
DMRT1,0.0
PDIA3,-1.1712852909795402e-13
ZNF708,0.0
ENDOU,0.0
HIST1H3B,0.0
ZNF419,0.0
HSF2,0.0
POU2AF1,0.0
AIF1L,0.0
DAPL1,0.0
POU2F3,0.0
PSD4,0.0
RALYL,0.0
CRYZ,0.0
PLS1,0.0
TOR2A,0.0
SMARCAD1,0.0
ARF4,-5.417888360170764e-14
DDX31,0.0
SCN3B,0.0
VPS54,-3.952393967665557e-14
FBXO36,0.0
TGIF1,0.0
TNP1,0.0
ADCY10,0.0
CCDC83,0.0
DBH,1.890154699424329e-14
EXOSC1,2.7640112421067897e-12
TEAD3,1.0302869668521453e-13
IL17RB,0.0
DYRK1B,0.0
KRTAP13-4,0.0
HSPB2,0.0
SUCLG1,-2.883977778811442e-17
FAM89B,0.0
NPY5R,7.815970093361102e-14
SERAC1,0.0
TRIM7,0.0
PHF23,0.0
TAAR2,-3.432809592140984e-13
CHCHD1,8.313350008393172e-13
ZNF143,-1.9406698470447736e-13
ATP1A1,2.3037127760972e-15
ZNF420,-3.574029960873304e-12
FRA10AC1,0.0
PMEPA1,-1.6473301898993546e-21
TDO2,-1.4710455076283324e-14
RPL5,-1.9170443010807503e-11
ARHGAP29,-1.8318679906315083e-12
KPNA3,3.894657491475273e-18
CPNE2,0.0
TBL3,3.0531133177191805e-16
ENTPD1,3.2390539903004445e-18
MAT1A,-4.263256414560601e-14
RAB11A,-6.855627177060342e-15
ARHGAP6,8.462675005205256e-14
HHAT,0.0
HSPA12A,-2.0061805949128653e-16
TIGD1,0.0
TNKS,-1.4228618283596006e-11
NPAS3,0.0
MRPL13,-8.459899447643693e-14
THOC6,-2.2104713892634464e-15
MYF6,4.909267437014364e-16
PPP2CA,5.274891634599044e-12
INO80,-4.220623850414995e-12
SDR9C7,0.0
HTR2A,-1.2913281555171352e-14
ZMYND15,0.0
TCF25,0.0
ZNF438,0.0
GAST,1.6609977282477928e-16
PAFAH1B2,5.493383525845275e-13
NUP98,-4.618527782440651e-13
FAM47A,0.0
TNFRSF10A,1.0826894936144527e-12
TAB3,-2.350897254643769e-13
SH3GLB1,0.0
DDB2,-3.8191672047105385e-13
BAX,0.0
RBM15B,0.0
ATP2B1,4.579669976578771e-16
DAGLA,-9.950373858202965e-15
USP44,-3.9470648971473565e-12
CNBP,0.0
VOPP1,0.0
RIOK2,-1.6124254709204422e-15
PIGT,-2.0233814623793478e-14
PRRC1,0.0
ZFP36L1,4.929731753020028e-19
KCNJ11,-1.7236212457305555e-14
CATSPER2,-1.4224732503009818e-16
IL11RA,-4.575895218295045e-12
RANBP10,3.3034284942917713e-20
DAPK3,8.355132991716419e-18
HIRIP3,0.0
SLK,0.0
CDK8,-2.6489921367556235e-13
FAM24B,0.0
SLC35D2,6.31494856406789e-13
TSR1,-2.939204326972422e-19
FAF1,0.0
UGT2B28,0.0
ZBTB4,0.0
PCDH1,0.0
ZDHHC21,-2.5326962749261384e-16
ZNF768,0.0
COMMD10,-1.8074430840897548e-13
ACTL6B,-1.0147438445073931e-13
EPS8L2,0.0
DNAJA3,0.0
UFL1,-1.291411422243982e-12
GPR39,0.0
MRPS35,0.0
PKIA,0.0
UQCRHL,0.0
NDUFB8,1.4344081478157023e-12
LRRC23,0.0
PRAMEF2,0.0
MGAM,1.908473379330644e-13
TRIM3,0.0
NFATC2IP,0.0
ATXN7L3,1.6144447974666964e-17
CYP4F22,-6.106226635438361e-14
PLXNA2,1.1368683772161603e-11
PDE1A,1.1546319456101628e-13
CRNKL1,0.0
TM9SF3,0.0
HAUS6,5.9401372709544376e-12
LTV1,5.023759186428833e-15
ZBTB7B,0.0
BEST3,0.0
PPP1R2,0.0
CPEB3,0.0
FABP6,4.98212582300539e-15
MOGAT3,2.0383000842727483e-16
SLC25A22,-3.2612801348363973e-16
CNPY4,0.0
TMOD2,1.4227506535912076e-20
RPL7,-1.0913936421275139e-11
