element,coef
R-HSA-975634,8.138377964496613
R-HSA-5696400,7.5142368376255035
R-HSA-5685939,6.969078034162521
R-HSA-416700,6.522913336753845
R-HSA-5635838,6.310374289751053
R-HSA-5689896,6.189040958881378
R-HSA-3214858,5.954192489385605
R-HSA-450520,5.763644099235535
R-HSA-373076,5.692141950130463
R-HSA-6783589,5.686188280582428
R-HSA-8873719,5.461084246635437
R-HSA-2424491,5.30518501996994
R-HSA-3769402,5.155198782682419
R-HSA-983170,5.143866300582886
R-HSA-445144,5.073676932603121
R-HSA-5625740,4.895517982542515
R-HSA-8878171,4.893085837364197
R-HSA-68962,4.872430235147476
R-HSA-6802949,4.728533998131752
R-HSA-8853659,4.680146764963865
R-HSA-983168,4.610776662826538
R-HSA-381426,4.574494495987892
R-HSA-5655302,4.481291472911835
R-HSA-383280,4.481107496190816
R-HSA-917729,4.462679862976074
R-HSA-442755,4.406768977642059
R-HSA-8985801,4.357477456331253
R-HSA-5250924,4.333905875682831
R-HSA-72165,4.234530419111252
R-HSA-2029481,4.220899477601051
R-HSA-8856825,4.204852849245071
R-HSA-512988,4.179045312106609
R-HSA-3214842,4.170002847909927
R-HSA-1250342,4.166655316948891
R-HSA-141424,4.138353168964386
R-HSA-8856688,4.069001168012619
R-HSA-418886,4.024021103978157
R-HSA-2029485,3.9773151874542236
R-HSA-8866652,3.967515055090189
R-HSA-451927,3.8613098124042153
R-HSA-428542,3.827139437198639
R-HSA-114608,3.7942290976643562
R-HSA-391160,3.7831604555249214
R-HSA-6785807,3.7608877271413803
R-HSA-2173793,3.760003849864006
R-HSA-427359,3.7548272013664246
R-HSA-5693571,3.752686955034733
R-HSA-451326,3.749676614999771
R-HSA-5686938,3.6713443398475647
R-HSA-918233,3.614899441599846
R-HSA-933542,3.6086552888154984
R-HSA-2691230,3.5315117239952087
R-HSA-1300644,3.4940552338957787
R-HSA-5689877,3.485828846693039
R-HSA-389513,3.478871561586857
R-HSA-165181,3.4687918573617935
R-HSA-114604,3.441098839044571
R-HSA-69473,3.4346549436450005
R-HSA-388844,3.4121855199337006
R-HSA-1266695,3.4114214330911636
R-HSA-194840,3.387146919965744
R-HSA-2644602,3.373192399740219
R-HSA-68877,3.334870185703039
R-HSA-6798695,3.3178229928016663
R-HSA-199418,3.295049889013171
R-HSA-75815,3.225919559597969
R-HSA-977225,3.18661767244339
R-HSA-5689603,3.181418538093567
R-HSA-2122947,3.1481385761871934
R-HSA-3928665,3.134108379483223
R-HSA-977606,3.1212345212697983
R-HSA-166016,3.1133659929037094
R-HSA-373080,3.087955489754677
R-HSA-5601884,3.0688133761286736
R-HSA-6790901,3.067522001452744
R-HSA-5578749,3.0666930824518204
R-HSA-8876493,3.0331281274557114
R-HSA-381340,3.024432748556137
R-HSA-8866376,3.001765139400959
R-HSA-5365859,2.9836463928222656
R-HSA-397795,2.961579754948616
R-HSA-5368598,2.9539867769926786
R-HSA-8849471,2.9515714794397354
R-HSA-9010642,2.929481163620949
R-HSA-389356,2.926908016204834
R-HSA-1251985,2.8960142135620117
R-HSA-429947,2.890118330717087
R-HSA-73780,2.88969137519598
R-HSA-2555396,2.8877779096364975
R-HSA-3214847,2.8773620575666428
R-HSA-190828,2.8666941672563553
R-HSA-4839743,2.8645325005054474
R-HSA-8849932,2.8641535937786102
R-HSA-8851680,2.860550180077553
R-HSA-73980,2.8553223684430122
R-HSA-5690714,2.8490771651268005
R-HSA-6783783,2.8446362167596817
R-HSA-2029482,2.801597182173282
R-HSA-168638,2.7864877730607986
R-HSA-749476,2.773298963904381
R-HSA-2132295,2.7732674553990364
R-HSA-8864260,2.7705932036042213
R-HSA-5083625,2.769622717401944
R-HSA-5687128,2.7559481263160706
R-HSA-68875,2.7534707337617874
R-HSA-176187,2.731651173904538
R-HSA-933541,2.7088264003396034
R-HSA-162587,2.705294843763113
R-HSA-416482,2.689126942306757
R-HSA-69236,2.6847263127565384
R-HSA-77387,2.682983808219433
