,coef
VPS53,0.5126598
FGF6,0.250439
HIST1H3E,0.0
MED13L,0.0013177524
VRK1,-0.012457786
FGF3,0.6232608
ZNF69,0.0
RGS20,0.0
ZNF791,0.0
TULP4,0.08181062
DNAJC14,0.0
DENND2D,0.009091382
EAPP,0.0
ZSCAN29,0.0
IFNGR1,2.6106384e-17
FAM135B,0.0
VTA1,1.1352913e-05
H3F3A,-0.07291916
TMEM42,0.0
DDO,0.0
PIP5K1A,0.7584743
PPIL2,-3.735494e-17
RRAD,0.0
OR5AC2,0.0
WTAP,0.0
NBPF3,0.0
NRXN2,0.00034703282
BTF3L4,0.0
MTMR4,0.056708105
SPOPL,0.0
GPR19,0.0
ARHGAP29,0.49481618
G6PC3,-0.00046832598
TSPAN1,0.0
PPP3CB,0.5591124
SRPK2,0.0
SEMG2,0.0
IL15,1.5949691e-08
OR5L1,0.0
SLC25A28,0.0
ABHD13,0.0
RWDD2B,0.0
CLRN1,0.0
IMPAD1,0.0
ZNF212,0.0
MON2,0.0
SCP2,-1.2133461e-13
WDR91,0.0
KIN,1.8516196e-20
COX6C,0.39345902
ZDHHC5,0.0
GOT1,-8.5484106e-07
HEMGN,0.0
ZNF382,0.0
PDZRN3,0.0
TINF2,0.05403508
OTOP1,0.0
ACOT2,0.0
DNMT3A,0.47254735
NFX1,0.0
PPIL4,3.4333236e-09
FBLN1,0.00023260605
KLHL3,0.0017889173
OR8K3,0.0
ULK1,0.029816106
POM121,0.29402483
ZBTB5,0.0
SBDS,0.0
OASL,0.0
CCDC73,0.0
FOXO1,-0.5018317
SIRT1,0.4051414
PAN3,-3.072746e-10
E2F4,-2.3208051e-05
OR9G4,0.0
FCER1G,-0.0007857562
PSMC5,0.99542695
OR6C70,0.0
DUSP23,0.0
SAMM50,0.00023824968
CTSO,2.1314522e-08
NSUN5,0.0
KBTBD2,0.0
MORF4L1,1.2258789e-07
PRPF18,0.0
DPPA2,0.0
PTK2B,0.059428092
USF2,-0.016108723
NUP188,0.11439385
KCNQ4,-9.565004e-25
DSC1,-0.009637445
ZNRF2,0.0004166262
KIAA1324L,0.0
RHOH,-0.005091309
TNFSF12,-8.764548e-11
TCP11,0.0
SERPIND1,-0.10365494
C1D,-4.2348323e-16
TBC1D20,0.023706988
OR5AN1,0.0
CSDE1,0.0
RAB24,-1.7448697e-08
PSG8,0.0
CHUK,0.46194
RAB25,-3.86644e-14
TSR1,-6.9075745e-11
STX1A,0.0006921499
TMEM38A,0.0
ALG11,0.0
PLEKHA4,0.055421993
MRFAP1,0.0
CARD6,0.0
HES3,0.0
SP2,0.0
CYCS,0.15787986
ZNF575,0.0
HS6ST1,2.7960088e-08
TRIML2,0.0
LRRC8D,0.0
CRAT,-1.2085073e-30
OMG,-3.141189e-19
CSRP3,0.0
DYNLL2,-0.1534961
PIP5KL1,0.0
FOXP4,0.0
KLK4,0.0
COASY,-2.5630137e-10
ZNF138,0.0
CLK2,0.0
FADD,0.013710461
CYP8B1,-7.4160583e-10
ATG16L2,0.0
IL1A,-0.02272139
CC2D1B,0.0
DMC1,-4.4313915e-12
PHC2,0.00095414656
ERLEC1,7.065023e-13
PQLC3,0.0
JAM2,-0.00014028384
RAB6A,0.062115382
DRD3,-2.1200606e-09
PDIA6,-0.02109817
CLDN6,-7.1360634e-10
FOXD2,0.0
FDPS,-2.775617e-22
BTG1,0.0
NCOA1,0.08276146
MN1,0.0
FBLIM1,0.0
GTPBP10,0.0
GNG2,-0.20538513
ARGLU1,0.0
TSPYL5,0.0
GDAP2,0.0
SMARCB1,-0.00769486
TMOD1,1.4025872e-13
CCDC134,0.0
SNRPG,0.0077500003
PHTF1,0.0
PDE7B,0.0
SNX6,0.0
DEDD,0.0
SCEL,0.0
TMEM64,0.0
SPSB4,1.07246
COX7A2,0.0
PREX2,0.83887476
TMEM190,0.0
TUBB2B,1.1746991e-05
