,coef
R-HSA-112316,4.015732
R-HSA-8963743,8.930918e-06
R-HSA-109582,6.2192082
R-HSA-392499,56.190434
R-HSA-74160,59.013206
R-HSA-1500931,-2.9842698e-05
R-HSA-4839726,3.8693044
R-HSA-1266738,23.256172
R-HSA-1474165,0.76719874
R-HSA-1852241,0.0003535487
R-HSA-8953854,17.304098
R-HSA-1643685,20.120455
R-HSA-162582,20.709816
R-HSA-400253,1.9317042e-10
R-HSA-1640170,39.075527
R-HSA-8953897,11.259218
R-HSA-5205647,0.0006220923
R-HSA-1474244,5.5362353
R-HSA-5357801,0.042032357
R-HSA-73894,0.5500254
R-HSA-168256,89.55078
R-HSA-69306,0.86507845
R-HSA-5653656,21.417242
R-HSA-382551,0.37079844
R-HSA-1430728,5.002339
R-HSA-397014,0.1856157
