,coef
NAALADL1,0.0
VDR,0.0030534223
DEF8,0.0
HMBS,-9.005794e-24
PANK4,-3.4310553e-26
MTHFR,-1.5028025e-16
CYP11B1,0.010464257
TRMT61B,-4.9226438e-23
ZNF775,0.0
TACSTD2,0.0
FAM102B,0.0
NKTR,0.0
NOMO3,0.0
CCR10,0.00031435167
B4GALT2,9.770393e-09
IL17RC,0.0
PSMA8,-0.44043663
OR2T2,0.0
SP3,0.0005330626
ZNF233,0.0
USP15,-0.100712284
OCM2,0.0
EPDR1,0.0
CTTNBP2NL,0.0
CHGA,0.0
VKORC1L1,-4.513441e-13
CUL1,4.8915443
TTLL7,-2.0286217e-14
NOS1AP,0.0
CEPT1,6.246448e-17
UHRF1BP1L,0.0
PSEN2,0.017930796
TNFAIP3,0.22845104
EML2,0.0
KLHL11,0.36861116
HSD17B7,0.0
THAP4,0.0
ZFP28,0.0
HPS4,8.038507e-07
KDM1B,-2.2638577e-07
COX11,0.0
FUCA2,0.1706509
RUSC2,0.0
GART,-2.7668773e-19
BET1,-0.10281944
SNRNP27,-0.012502136
ATP6V1H,-0.6281811
DDX27,0.0
PRTFDC1,0.0
ZNF564,0.0
MYRIP,1.4710831e-12
HBA2,0.0
WRNIP1,0.0
ARFGAP2,-0.04502436
RBM39,0.0
MRPS9,0.001348453
VLDLR,1.8074895e-15
TMEM17,0.0
MBD5,0.23052868
RPP30,-0.3551647
LPAR2,-1.0299001e-06
RPS6KA5,0.649415
IFNAR1,0.008435806
ZNF746,0.0
FETUB,0.0
OR2D2,0.0
ZNF23,0.0
FOXJ2,0.0
NUDT15,-4.2442655e-19
NDOR1,-8.3343803e-19
PIWIL1,-0.00011365005
UCN3,0.0
ATAD3A,0.0
TRA2A,0.0
SYT17,0.0
NTF3,0.00021886059
AANAT,5.9526505e-13
RNF13,0.0
KLF12,0.0
PRRX1,0.0
LAMC1,1.0761113
GLTP,-0.00023999084
KDELR3,-0.110634305
FAT4,0.0
ZC3H11A,0.9579465
ZNF611,0.0
SPATA19,0.0
TELO2,0.0
MED1,0.0011605715
MKNK2,0.0
OR6C76,0.0
ZNF317,0.0
CBFA2T3,0.0
NAGK,0.0
ZNF175,0.0
CPSF7,-0.052992374
APOBEC3H,-4.1253463e-35
RRAS,-5.388048e-07
ZNF350,0.025387434
EPAS1,4.6441584e-09
OS9,-0.0005138603
TRAPPC10,-0.0044396487
STAG3,1.0439757e-12
PTPN4,-4.531268e-12
PRELID2,0.0
ABL1,-0.36753237
TBX3,0.0
ZFP36L1,-3.1501478e-28
DYM,0.0
CPSF6,3.018876e-05
SMPDL3B,0.0
MTR,7.6534385e-19
CPEB3,0.0
RWDD1,0.0
SRP19,0.0038538005
MPHOSPH8,0.0
CYB5A,3.4873657e-22
MCM4,-0.11058053
SLC35A1,-2.3305876e-21
SLC25A39,0.0
NMD3,0.0
MAPK10,0.37853053
FCGRT,0.0
TPO,0.0
E4F1,0.0
NLGN2,7.288484e-07
TAF15,-0.3216956
BACE1,4.786553e-31
CREBZF,0.0
CRYBB1,0.0
NAIP,0.0
FGFR3,-0.3019365
LAD1,0.0
ABTB2,0.0
MCPH1,-0.18833959
MGAT4B,0.009482702
MPL,0.0
WARS2,-2.1904823e-26
ZNF10,0.0
MBL2,-1.01803975e-10
KIT,0.00037836362
OSGEP,0.0
NCBP2,0.23064747
COL6A2,0.071795575
ZNHIT6,0.0
ELMO3,0.0
RBM43,0.0
PITPNB,3.2592165e-31
SERAC1,0.0
ZNF131,0.0028512608
ACOT13,0.0
SDHB,-5.26506e-27
HTRA1,0.0
CASQ2,0.0
SLC12A9,0.0
SLC10A5,0.0
PTPDC1,0.0
RETNLB,0.0
SEC14L1,0.0
ENC1,0.0
ZNF668,0.0
RASSF8,0.0
STAT2,0.0057850163
RPL11,0.0005093714
ALKBH5,0.0
KDM3A,-1.9369962e-05
RAB4B,0.048223734
SRP9,0.0055852463
LDLR,-0.11418238
SRBD1,0.0
BOLA1,0.0
IPPK,-1.0375795e-10
RPL13,0.016550127
EPHA3,-0.0033543003
RASD2,0.0
DGKA,0.0
PODXL2,0.0
LSM1,3.962819e-12
DEFB127,-3.0174582e-13
SLC22A6,-1.5173766e-19
CYP2U1,4.3809407e-05
OR4A47,0.0
PYCR1,0.0
SLC43A2,-4.8452347e-19
NPY2R,-0.0007146653
ERAL1,0.0011855648
KLC2,-0.56520504
CIR1,0.0
ALKBH7,0.0
ZNF32,0.0
MEGF6,0.0
GLI3,0.6950862
ART3,0.0
EIF2AK3,0.0
RLBP1,0.0
TRPM8,0.00013887364
DPY19L3,0.0
PBXIP1,0.0
NID2,1.225294e-05
OR10J5,0.0
GOLGA7,-0.27776837
SUSD4,0.0
VAPA,0.08961232
SLC38A10,0.0
INPP1,1.8111387e-25
CCDC47,0.0
ALDH2,4.66991e-26
MAPRE1,-0.58669406
DEFB108B,-2.0482612e-23
PATE1,0.0
KIF3B,-0.6213871
FBXO24,0.0
WBP2,0.0
PPARG,0.0004890502
TADA1,-0.01820326
TMEM183A,0.0
FIG4,0.00051152456
VDAC2,1.4050874
ATIC,1.5539164e-11
WDR78,0.0
SLFN11,0.0
DAOA,0.0
GPN1,0.0
RFK,9.695621e-30
PRC1,-3.248732e-05
GTPBP3,-8.454978e-11
HERPUD2,0.0
STAU1,0.0
VN1R1,0.0
SLC2A11,-8.427873e-34
ISY1,-0.16929582
OR8B12,0.0
ME1,-1.4694255e-17
ZNF93,0.0
PCK2,-2.2643949e-13
ATP6V1E2,0.00026439544
GPR63,0.0
PRDM16,-0.0030510183
NLRP9,0.0
SCLY,-1.98134e-05
FAM53A,0.0
SH3PXD2A,-2.252846e-22
LCORL,0.0
TEP1,0.0
SYNGR4,0.0
TNNC2,4.6014084e-25
RARG,-0.04473132
MRPS6,0.0027142155
LAMP3,0.0
GNB5,-0.004241381
SIRT6,0.038009226
OR11H6,0.0
VPS4B,0.03659338
CDC42SE2,0.0
SEMA4A,-0.0010879101
TRIM16L,0.0
RELL1,0.0
TPCN2,0.0
SLC35C2,0.0
RDH10,0.19941525
PPIF,0.0
APC2,0.0
FBXO25,0.0
ARFGAP3,-0.00011008262
FASTKD1,0.0
WDR88,0.0
SATB1,0.00050471275
TPM4,-4.1217793e-12
MUT,-2.073447e-18
CHPF,1.7940578e-12
FBXO8,0.0
PDGFRA,0.031204477
UBXN4,0.0
GAA,0.17182118
FDX1,6.576501e-05
HIST1H2BA,0.11416733
RAB15,-3.0881002e-14
GNA13,-0.581828
PTPN18,9.788854e-12
PRPF8,0.1565101
LBX2,0.0
CDH10,0.0
NCOR1,0.31681234
PRH2,0.0
GDAP1,0.0
ZNF506,0.0
COMMD2,-0.12567072
ARAP2,-0.08016344
S100A1,0.021498568
SHOX2,0.0
ZNF585A,0.0
KLHL22,-0.053887352
LRP2,0.39419487
TNRC6A,1.7356224
IRX4,0.0
CRYGB,0.0
GGT7,-6.0162884e-17
RABL3,0.0
ZNF101,0.0
FITM1,-1.01452796e-35
PLD6,-0.00028576812
TTC21A,0.0
RBBP5,2.4334047
PUM1,-0.014540447
ZFAND6,0.0
BNIP3L,0.51469284
KCNK17,-4.077415e-15
HOXC11,0.0
MFSD10,0.0
TRIM7,0.0
CDK10,0.0
CNN3,0.0
RAP1B,0.8374792
ZNF513,0.0
OR4D9,0.0
RNF14,0.034556028
RAD17,2.4921477
ACYP1,0.0
PKD2,2.4279338e-08
SORBS2,0.0
TAL2,0.0
COG8,-0.501883
TTC7A,0.0
FBXO28,0.0
ABHD6,1.3921842e-17
INSL4,0.0
MAP2K2,0.2031618
PHF1,0.0023817325
DDX50,0.0
RAD1,0.6266687
PEX16,0.0
HOXA11,0.0
LRFN5,0.0
MAPKBP1,0.0
CACNG1,-0.010180264
USP6,0.0
CHD2,0.0
HINT1,0.0
TMEM165,0.0
SLC30A8,-1.8595236e-06
FAM118B,0.0
KCNG2,-5.8215217e-13
PSMD11,3.477414
CAMK2D,-2.2850752e-07
MPV17L2,0.0
BTN2A2,2.3273189e-05
RAB23,2.9620595e-10
DDAH1,3.9583988e-22
PEX13,5.48972e-09
SLC38A1,-1.470402e-12
VPS37C,-8.577802e-07
SLC25A21,-1.1327594e-13
SLC25A46,0.0
P4HTM,0.0
FAM129A,0.0
RAB5C,-0.019922
PDGFRL,0.0
VPS33A,0.0
STARD6,1.5362135e-17
SNX17,0.0
DCST1,0.0
LARP1,0.0
OR2D3,0.0
ZNF558,0.0
RAC1,1.4678484
IQCK,0.0
ADCK1,0.0
SAAL1,0.0
SESN1,-0.13433732
TROVE2,0.0
HADH,5.4170544e-19
ACVR2B,-4.88586e-15
SCG3,0.19296655
ZNF713,0.0
RP1,0.0
CENPJ,0.07112799
SON,0.0
SLC25A17,-3.80365e-30
GGA1,-3.5685946e-06
BCDIN3D,1.3533541e-23
PSMC4,2.1398678
PTPRN2,1.2074413
POLR1C,0.4359389
LGSN,0.0
GNB2,-0.3074772
CHCHD2,-0.0005150275
THRA,-0.040134706
B3GALNT2,0.0
TFB1M,2.8865395e-16
ADAMTS17,-7.031809e-18
PGD,0.0
ZNF300,0.0
RHOC,-0.036299847
GNG12,-0.35634986
SSBP3,0.0
NCSTN,0.03111239
ASAP2,0.0
UPK2,0.0
FAM53B,0.0
CLEC6A,0.0034054369
FIBCD1,0.0
OR5T2,0.0
GABBR2,-3.2307088e-07
OR6C1,0.0
TAS2R7,-2.051393e-12
JMJD4,0.0
INSM2,0.0
MYH11,0.08508155
SERINC2,3.8982078e-17
TTC30B,-0.00027056158
POU5F1,3.664292e-10
GIN1,0.0
ZNF605,0.0
SPATA7,0.0
SPG21,0.0
NR2C2,0.01078223
THBS2,5.104869e-16
FAM35A,0.0
AP4S1,0.106650494
XKR7,0.0
ADNP2,0.0
CTTN,0.011568469
GPR78,0.0
TADA2A,0.02422187
GMPPB,0.0
LAIR1,1.1251366e-06
CCNYL1,0.0
FAM20A,0.0
GMPPA,0.0
FKBP8,0.027499966
RBPMS2,0.0
PHF7,0.0
PPIL3,0.10289481
IFNGR2,-7.0809247e-09
SCN4B,5.723183e-07
RNF180,0.0
KPNB1,-0.52164453
ATG9A,0.0
ABCG2,-3.5760296e-16
OR4C6,0.0
LMNB2,0.0
ANAPC11,0.3348588
SLC35A3,1.328669e-23
LIAS,0.0
RAB12,0.0026120453
CNIH3,6.7919645e-20
NPVF,0.0
AHCY,1.7858484e-22
PPIG,0.0
PROCR,2.2147278e-26
GRM3,8.6289683e-13
TRIM54,0.0
UGGT1,-0.008700168
GNB1,-0.013056031
CRY2,0.0
MYOT,0.0
RBBP6,0.08584582
OTUD7B,0.1589094
ZNF7,0.0
ANKRD13D,0.0
RRBP1,0.0
UPK3B,0.0
DACH1,0.0
CDH20,0.0
OPA3,0.0
NECAB3,0.0
ALPI,-5.1384865e-18
SGSM2,0.0
SLC25A33,0.0
TCP11L2,0.0
OR4X1,0.0
RPL15,0.10243383
RSBN1L,0.0
ACVR1B,-6.3218397e-07
TPM2,-1.6102414e-10
CMKLR1,0.0
THAP10,0.0
PICK1,5.3666198e-25
OR5K3,0.0
XRN1,-2.2227335e-10
BEST2,0.0
CCDC9,0.0
SAMD8,0.021913873
BCL7A,0.0
TFG,0.0
SLC27A1,5.08258e-29
BRIP1,0.09836868
OR5H1,0.0
CDAN1,0.0
STK36,0.0
FERD3L,0.0
OR7G2,0.0
BTBD10,0.0
MRPL36,0.119826406
OR10A7,0.0
NUP205,3.4092305
FLAD1,2.992516e-16
TPR,1.2736137
PRMT1,0.50548905
HIST1H4I,0.0
FAM177A1,0.0
CCDC51,0.0
OR4K1,0.0
HIST1H2BM,0.051450618
KCTD20,0.0
RPL22,0.36972177
ZC3H15,0.0
MYO1C,0.38014212
TCTA,0.0
ARV1,0.0
CHRNG,4.395839e-11
CEACAM19,0.0
PLEKHA7,0.0
TEC,-0.00045200912
ZNF441,0.0
RBBP4,0.03479334
BNC2,0.0
PDE4A,1.5427379e-06
CEP57,0.00684219
POU2F2,0.0062261885
GPD1,0.0
GALNT7,0.0
WIPI1,-0.051659964
HGS,0.29014057
CDC14B,0.07687862
TSN,3.5957324e-09
TESK1,-3.6563214e-28
KCNMA1,-8.796944e-07
PRDM4,1.1681012e-25
ZC3H3,0.0
DUS4L,0.0
LRMP,-0.14642435
GFRAL,0.0
CORO1C,0.0
ARHGEF11,0.19678372
RRP8,-1.2598437e-13
CLPP,0.0
MYL6B,2.4881282e-13
GNG10,-1.1814146
GALNT6,0.0
THSD4,-4.8595447e-18
OR10H4,0.0
DHX35,0.0
IMPDH1,-0.0114372745
RGL1,2.564143e-17
CNTN3,0.0
KIFAP3,1.146719
OXNAD1,0.0
SPATA18,0.0
TATDN3,0.0
MRGPRX1,0.0
DNAJC21,0.0
KATNB1,0.0
TIAM2,-0.05453247
PLEKHA1,-3.113801e-07
PIK3R2,0.5766896
SRGAP1,0.030847121
KBTBD7,-1.4459703
PHOSPHO2,0.0
AP4E1,0.0033416955
DEFB113,4.4894943e-16
TSNAXIP1,0.0
NRG1,0.49479246
RAP1A,0.021784103
TAF5L,0.0011124602
RUFY3,0.0
OR4A5,0.0
ASPDH,0.0
ID3,0.0
RNF166,0.0
ST6GALNAC3,-7.577215e-18
PLAG1,0.0
G3BP1,0.0
FAM136A,0.0
PBX2,0.0
DAB1,-2.8422504e-05
ARL13B,1.0075903e-17
ZNF438,0.0
CCNI,0.0
UBE2C,-0.014823948
SUPV3L1,0.0
ZNF804B,0.0
EIF3E,0.015500968
SLC22A23,0.0
MPV17L,0.0
ZBTB16,2.0798953
DSN1,-0.25140947
SLC27A2,0.022735318
MAP3K1,3.3057995
TBC1D4,-0.35259405
PVR,6.4424824e-29
SNIP1,0.0
ARFGEF2,-0.0033078098
HHAT,0.0
GTF2A1L,0.0
WDR31,0.0
HIP1,0.0
PRDX2,0.013781077
APOBEC3G,0.0041722353
RING1,0.78376335
TTLL12,1.853205e-22
STEAP4,0.0
MAPK3,2.0500486
CKM,2.176339e-28
GTPBP2,0.12273758
DTWD1,0.0
GPRIN1,0.0
STRAP,-8.3603817e-22
DHDDS,0.0
FUK,0.0
TMEM170B,0.0
PPP2R1A,2.5137253
NACC1,0.0
EHD3,0.0
DEPDC1,0.0
MSTO1,0.0
GK2,-3.2130732e-21
WWC1,9.964213e-05
TMEM59L,0.0
DIS3L,0.0
TOB2,0.0
ST6GALNAC4,-5.2117636e-19
CCNE1,1.562193
EPS8L3,0.0
CACNB1,0.050410073
GPSM1,0.0
RAP1GDS1,0.0
UBXN2B,0.0
ZNF324B,0.0
CSNK1D,0.10320866
QRICH1,0.0
SYT6,0.0
GPR153,0.0
SAP130,-0.029782947
ANKRD23,0.0
TPRG1L,0.0
FFAR2,-4.2197256e-32
PCNA,0.044391327
SERPINF1,0.0
NEDD8,0.46791804
PPAT,-5.5365123e-23
SERPINC1,0.4821359
PERP,-0.0054769386
HAND2,0.0
LGALS3,0.030741608
ACOT8,-8.94342e-24
SLC46A2,0.0
TMEM192,0.0
ACSBG1,7.3735705e-22
UNC119,0.0
KRT4,0.0
KLF3,0.0
CABLES1,0.0
ZNF362,0.0
OR4K15,0.0
PSAP,2.8247795
ERC1,0.0
FLT3,0.058613267
PTH,0.0
SCAF1,0.0
LIMK2,0.009137485
FARP1,0.0
DNAH3,0.0
RNASEH1,0.0
TSSK2,0.0
CYBRD1,0.0
SAMD10,0.0
UCHL1,-0.035317224
GLRX,-1.6394221e-22
MAMSTR,0.0
NRSN1,0.0
MUCL1,-0.00509468
DUSP19,0.0
CEBPZ,0.0
TBC1D2,0.0
COL4A1,0.1621075
NQO2,0.0
MAP4K3,0.0
NTRK2,0.011958128
ATP6V1D,0.03617534
ABHD14B,0.0
MOCS2,9.856742e-26
ZNF264,0.0
HEXIM1,0.0
SCN3A,-0.00210729
ANGEL2,0.0
PPP1R7,0.0
POLH,0.104682826
ERAP1,-0.007944877
FSCN3,0.0
EPHA2,-2.370326e-05
ARHGAP5,-0.06926256
EIF2B5,-0.00017157538
H3F3B,0.0
ZCCHC10,0.0
ITGB3BP,-0.078727424
PMEPA1,3.3045045e-12
POFUT1,-1.1682275e-22
PRB1,0.0
SRRM2,0.7419465
RBM5,0.101485096
JAK2,0.14004746
INHBB,-1.3112136e-13
APOA2,0.106258206
MRPS2,0.0029053965
GABPB2,0.0
FAM173B,0.0
SLC4A8,6.189464e-23
ACOT7,0.0
CSF1,-0.00029391408
COPS6,0.31285745
SYNGAP1,0.5954713
PLA2G4F,4.7440732e-11
UCKL1,1.9277676e-12
LBP,-0.025687769
OR52E8,0.0
RPS12,0.0015788308
EPHB6,0.03617176
ZNF554,0.0
DMWD,0.0
OSMR,0.0021053213
MAD2L1BP,0.0
TM4SF1,0.0
CNOT8,-8.7814615e-06
HIPK3,0.0
PCGF5,-0.43360183
CYP4F11,-5.7350894e-07
HSPA2,-0.008745851
SRI,0.0
FXN,0.003201285
OR1L8,0.0
KCNJ14,7.971661e-11
GALK2,0.0
KHDC1,0.0
VAMP4,0.7888012
HACL1,-7.0411544e-21
LSG1,0.0
SLU7,0.059486907
HYAL1,1.1971705e-30
TAS2R14,-1.3539354e-09
AFM,0.0
RPL34,0.016097857
BTBD8,0.0
CHGB,0.15386406
ERP44,0.19875376
CCDC92,0.0
HCRTR2,0.10259116
SEMA6C,0.0
FGF4,0.57517684
IPO7,0.0
YES1,-0.10927875
DCTN4,0.036402266
OXSR1,0.0
SGTA,0.0
LPO,0.0
LDHB,0.0
ZNF490,0.0
RAB35,0.04040599
NAAA,0.0
BAP1,-2.3480622e-07
OPN3,-3.232323e-14
RAE1,1.2010069
UGT3A2,0.0
USP12,0.018453008
SHPK,0.0
CPT2,-7.8981834e-08
CAB39,0.32026082
FPGT,0.0
CHEK2,-1.5665596
BAIAP2,0.2423527
LYNX1,0.0
NTS,-0.31862184
TEAD2,1.5296832e-24
IL2,0.1413067
RALB,-0.02616925
TCN2,4.9995016e-31
TNFAIP8L1,0.0
OTOP3,0.0
HOXA1,0.33463562
PSME1,2.594465
ST7,0.0
CDC123,0.0
HMGN1,-1.7955728
ZFP3,0.0
TSSK3,0.0
ZFAND2A,0.0
RFC4,0.16537745
ZNF169,0.0
FGFR1OP,-0.01395336
PPDPF,0.0
TMOD4,-3.8839925e-17
CCDC77,0.0
APCS,-4.024512e-06
RSL24D1,0.0
CHRNE,8.800477e-20
MASP2,-4.208418e-27
RNF123,-0.00051237777
PTPN12,0.15688783
SST,0.15588778
USP3,0.0005017688
ASCC3,2.3265256e-06
FBXO21,0.30312464
IBTK,0.0
ISLR2,0.0
CALCOCO1,0.0
TMEM59,0.0
SLC2A13,1.9332399e-26
ECSIT,-7.806727e-17
SEZ6L2,0.0
ACTR10,6.848007e-05
MYCBP2,0.0
NUDT19,0.0
CDC25B,-0.0012232687
GPBP1,0.0
TIMP3,0.00569083
UBC,-0.5367958
FRMD8,0.0
ZSCAN4,0.0
HLCS,-9.632363e-29
SCN3B,1.9092508e-07
GMPR2,2.0884108e-26
TKT,2.7059693e-23
ARTN,1.3859476e-09
ZNRF4,0.0
FNTB,0.0
FAM91A1,0.0
SLC28A3,8.159461e-31
MTHFD2,1.1574705e-16
GPR83,0.0
SNX14,0.0
ADD3,5.095041e-17
PNN,0.0
TRIM72,1.9050115e-06
ZDHHC21,-2.985741e-09
PLCB2,0.34499672
MAP1B,0.0
UBXN1,0.0
NME7,0.0032603485
STAMBP,-3.3256543e-31
SETD6,6.3401124e-08
TMEM62,0.0
NIP7,0.0
DALRD3,0.0
ZNF25,0.0
TBX19,0.0
APOBEC1,-8.923835e-33
PRG3,0.06034208
DCK,3.3175077e-18
CCNDBP1,0.0
CYP2C18,-1.1227272e-08
OTX2,0.0
CAMLG,0.0
RNF31,1.2621958e-33
HOXB5,0.0
MORC3,0.0
POLD1,0.00022090385
SPRR1A,9.081648e-08
COMMD1,2.9277722e-08
OTOF,0.0
POMT1,0.0
DCAF16,-0.0020896143
RPGRIP1L,4.0843966e-19
VPS72,0.0077364095
WNT4,2.0368592e-16
NNT,3.9388277e-29
ACTN1,-1.8703137e-06
HSF5,0.0
SFRP4,0.0
PKN3,0.0
SNRNP48,0.20230888
IFI35,0.0
ARRDC4,0.0
TMTC2,0.0
HEATR3,0.0
RNF145,0.0
LIMCH1,0.0
CCL1,0.013359385
CTSH,0.1165012
M6PR,0.28921345
GLS,-1.5387086e-05
RMND1,0.0
ABL2,-2.9883493e-20
DQX1,0.0
DDA1,-4.733755e-11
OR10X1,0.0
ENGASE,0.0
HDDC2,0.0
ROS1,0.0
NUFIP1,0.0
ANKZF1,0.0
RHOU,-0.25537696
DHX15,0.0023729447
OLIG2,0.0
DSTN,0.0
CCND1,2.709736
SLC43A1,-5.726282e-24
MYO5A,0.041958317
PNMT,2.3792649e-32
PRPF4B,0.0
NICN1,2.803228e-33
BTBD9,0.0
SEH1L,0.5147846
HAUS4,1.0411929e-05
ABHD4,-5.1147207e-22
ITPKB,8.873026e-22
SKP1,0.9523238
RBP1,-3.1160512e-06
RRP12,0.0
DND1,0.0
KIDINS220,0.036138628
PLCL2,0.0
WDR46,0.0012861007
UBE2M,0.22450519
TMED1,0.0
IMP4,-0.025403053
STT3A,0.0
CYLD,0.9137893
NLRC4,6.6148386e-06
ELAVL1,0.08337969
RPS6KB2,0.0045081386
VAT1L,0.0
HTR2A,-0.063374825
HOXC13,0.0
LHX1,0.0
FAM13B,-0.0002296392
AP3B1,-0.17501049
PDHA2,-6.4819266e-34
UTP6,0.005000351
RPP38,-0.01991942
TRIM23,0.0
POLK,0.58398294
CSRNP2,0.0
CDKL1,0.0
KDM5B,0.23206747
ATP6V0A1,0.012671948
OR13F1,0.0
TAF3,0.029870434
PHF20,-0.04585959
CHID1,0.0420679
KAT2A,0.7173298
FHOD1,0.0
RELT,0.0
SIDT1,0.0
CCDC90B,0.0
APP,1.2065662
HEATR6,0.0
PPFIBP2,1.7704543e-11
MAFB,-0.0042387685
DPYSL4,0.0018095064
PNPLA1,0.0
FAM98B,0.026099773
MARS2,3.1084354e-25
FAM76A,0.0
UTP20,0.01744774
SNRNP35,-0.00391412
SMC5,0.24135804
RNF149,0.0
USP20,-0.0014309477
AMDHD2,0.0
TMEM38B,0.0
CTSZ,0.16113777
SH3GL1,0.13215645
PSD,0.0
KRT38,0.0
ASCC1,-3.752002e-07
SFRP2,-4.10812e-24
HOMER3,0.0003993048
PHC1,0.9608923
FGFR1,-0.060923643
HBM,0.0
COX16,0.0
SPRR2G,3.6748757e-10
CDC42BPB,0.0
TMEM102,0.0
FAHD2A,0.0
RBM25,0.0
AP2B1,-0.0087459
CBX1,0.0
MFSD6,0.0
ZCCHC7,0.0
KDM4D,6.5432914e-06
USP1,-2.0859306e-07
SLC24A5,0.0
PAX4,-3.009324e-29
RNF38,0.0
RFX3,0.0
DNMT1,0.24499105
IDI2,0.0
GLRX5,0.0
RASA1,0.5540332
MEX3B,0.0
CDC34,0.106050484
CASC3,0.021919943
MPPE1,0.0
ARL5A,0.0
CAMK2G,0.07151894
GTF3C4,-0.16384783
AMY2B,-3.1688783e-27
ASB1,1.5021303
