,coef
R-HSA-70895,0.00011792432
R-HSA-203927,0.00015858727
R-HSA-72613,2.2965186
R-HSA-110314,2.3688152e-11
R-HSA-163841,0.0005668111
R-HSA-210993,0.099062264
R-HSA-163765,1.03714335e-08
R-HSA-194138,0.3278778
R-HSA-8963899,0.000105127176
R-HSA-5578775,1.4128599e-08
R-HSA-425366,-7.473419e-07
R-HSA-71406,-7.6522184e-07
R-HSA-140837,-6.33656e-09
R-HSA-9018678,0.3122176
R-HSA-430039,0.0
R-HSA-674695,0.0057892143
R-HSA-72187,0.06450203
R-HSA-112313,1.540309e-05
R-HSA-2682334,0.83937883
R-HSA-111367,1.328292e-13
R-HSA-6811442,4.136243
R-HSA-1855204,8.536336e-06
R-HSA-5250913,2.72169
R-HSA-2454202,2.668533
R-HSA-5687613,0.0
R-HSA-69481,0.2907173
R-HSA-1632852,0.25810486
R-HSA-376176,2.6543972
R-HSA-381340,0.015658159
R-HSA-1855167,0.0
R-HSA-3371497,0.0
R-HSA-6809371,0.6254717
R-HSA-8939211,5.0470433
R-HSA-3304351,4.0111972e-05
R-HSA-163680,1.33888e-05
R-HSA-388844,0.0
R-HSA-381033,3.308481e-07
R-HSA-112303,-2.6366988e-07
R-HSA-112314,3.18118
R-HSA-446203,0.070214525
R-HSA-3000471,-4.5729794e-05
R-HSA-5661270,0.0
R-HSA-1475029,0.0
R-HSA-3371556,1.0021448
R-HSA-8862803,3.2436306e-05
R-HSA-2151209,-3.8763656e-07
R-HSA-8979227,-1.3591073e-09
R-HSA-166658,4.4783913e-08
R-HSA-1855231,0.0
R-HSA-8978868,0.00064873043
R-HSA-1855192,0.0
R-HSA-76005,8.518751
R-HSA-1369007,0.0
R-HSA-8982491,0.011535239
R-HSA-212436,40.140007
R-HSA-2160456,0.0
R-HSA-8851680,1.308713e-05
R-HSA-5576890,0.0
R-HSA-191859,1.2424654e-05
R-HSA-69190,-3.0846404e-06
R-HSA-425397,1.3315222e-06
R-HSA-2990846,13.003481
R-HSA-388396,6.1723566
R-HSA-5223345,3.1295457e-08
R-HSA-5609975,0.0
R-HSA-8981373,8.689861e-12
R-HSA-210744,3.4082404e-08
R-HSA-190236,1.3850286
R-HSA-76042,1.1889608
R-HSA-2172127,0.07152979
R-HSA-917977,-0.009841635
R-HSA-373753,0.032193758
R-HSA-156580,-1.9145297e-08
R-HSA-2132295,0.033300687
R-HSA-983169,25.28952
R-HSA-8848021,0.004684548
R-HSA-5661231,0.0
R-HSA-2129379,0.0005310154
R-HSA-5653890,4.4902208e-05
R-HSA-381070,0.5832651
R-HSA-114604,-0.068419665
R-HSA-72172,7.1580358
R-HSA-74182,0.0
R-HSA-1222556,0.0
R-HSA-1226099,0.028493794
R-HSA-429947,-0.0035701657
R-HSA-3000484,-1.5124043e-11
R-HSA-2219528,1.8187326
R-HSA-73863,0.009793166
R-HSA-2161517,6.3186225e-09
R-HSA-375170,0.020700112
R-HSA-201451,0.0014955818
R-HSA-5387390,0.08461443
R-HSA-75893,0.06665511
R-HSA-1592389,0.0052121975
R-HSA-8941237,0.00013008593
R-HSA-426496,0.0
R-HSA-3560782,-3.2377193e-05
R-HSA-8852135,0.04805449
R-HSA-5578749,0.0004181455
R-HSA-189483,5.933138e-10
R-HSA-1855170,0.0
R-HSA-1799339,1.208002
R-HSA-69002,0.005744132
R-HSA-195258,2.9732068
R-HSA-8956321,0.0
R-HSA-8981607,0.0
R-HSA-3000497,4.3444982e-07
R-HSA-163359,0.0018549755
R-HSA-1368108,0.0
R-HSA-1368071,0.0
R-HSA-177929,0.084297694
R-HSA-2564830,-9.927833e-11
R-HSA-4791275,2.0881932
R-HSA-5617472,0.33548763
R-HSA-1855183,-1.0580936e-08
R-HSA-5684996,9.836892
R-HSA-189451,0.0
R-HSA-1296052,0.013329324
R-HSA-9013694,0.3961649
R-HSA-2022090,-1.2484642e-06
R-HSA-170834,0.08503874
R-HSA-163358,3.2326915e-11
R-HSA-774815,-5.6384056e-07
R-HSA-1221632,3.5786388
R-HSA-390466,0.00800329
R-HSA-422356,-5.7867737e-09
R-HSA-1483257,2.870169
R-HSA-392518,0.13882534
R-HSA-977225,0.7858198
R-HSA-73856,0.18718755
R-HSA-212300,-1.3556668e-06
R-HSA-1980145,-1.0909882e-06
R-HSA-1489509,4.3527773e-05
R-HSA-5663084,1.223816e-10
R-HSA-432142,0.00045929867
R-HSA-211945,0.0020610122
R-HSA-1300644,-2.90339e-08
R-HSA-74752,0.9249125
R-HSA-8856828,12.034097
R-HSA-163200,6.975127e-11
R-HSA-8978934,5.6751974e-06
R-HSA-1912422,0.96234083
R-HSA-5620924,1.0299069
R-HSA-917729,0.60134125
R-HSA-2644603,1.9813255
R-HSA-8868773,1.2383759
R-HSA-2672351,0.08250131
R-HSA-500792,0.42658967
R-HSA-1300642,0.0
R-HSA-163316,0.0
R-HSA-388841,-2.7680287e-06
R-HSA-1442490,6.2276673e-09
R-HSA-1296072,8.90146e-09
R-HSA-9007101,1.8642892
R-HSA-392154,0.0056294766
R-HSA-201681,5.2520995
R-HSA-73929,-1.7166467e-10
R-HSA-8868766,0.0
R-HSA-76046,1.0796219
R-HSA-1855229,0.0
R-HSA-391160,0.0068226843
R-HSA-199977,0.20464884
R-HSA-1855196,0.0
R-HSA-195253,0.48359668
R-HSA-1237044,0.00093416276
R-HSA-1855191,0.0
R-HSA-453276,0.6577347
R-HSA-1834949,0.012085305
R-HSA-163754,0.0
R-HSA-8951664,9.34828
R-HSA-913531,2.0471148
R-HSA-373760,0.00017078716
R-HSA-3214858,7.67681
R-HSA-5632987,-2.7159502e-10
R-HSA-8874211,7.268198e-05
R-HSA-2028269,0.0
R-HSA-5682910,0.0
R-HSA-1236394,0.36116058
R-HSA-5693606,0.35866183
R-HSA-109606,4.5033545e-08
R-HSA-446353,0.0
R-HSA-5576894,-1.3363432e-07
R-HSA-912446,0.9012142
R-HSA-70614,0.0
R-HSA-199992,7.944403
R-HSA-75157,1.5109828e-06
R-HSA-1296065,7.8768736e-10
R-HSA-3000480,0.00011844872
R-HSA-5358565,1.1407911e-05
R-HSA-168254,2.1566777
R-HSA-157579,0.0030523683
R-HSA-5213460,8.990651e-13
R-HSA-354192,1.2141822e-07
R-HSA-1630316,2.5902068e-06
R-HSA-112311,0.0
R-HSA-6806834,0.16228114
R-HSA-112310,0.003071856
R-HSA-209952,0.0
R-HSA-76009,0.0
R-HSA-1247673,1.5181384e-06
R-HSA-75205,-3.0809815e-07
R-HSA-5683826,6.9523274e-08
R-HSA-8949664,-3.2071792e-09
R-HSA-8964043,0.00025054615
R-HSA-210990,-0.0005248543
R-HSA-1227986,1.2972709
R-HSA-71737,2.7730878e-09
R-HSA-1369062,2.5448844e-07
R-HSA-2262749,0.82729644
R-HSA-5676934,0.0
R-HSA-5358606,0.00025583364
R-HSA-5660489,0.0
R-HSA-75153,0.0022857503
R-HSA-400206,0.0005941569
R-HSA-165181,0.004162811
R-HSA-1300645,0.0
R-HSA-2892247,5.4549222e-05
R-HSA-8876384,2.3361756e-05
R-HSA-198933,1.5192287e-06
R-HSA-5578768,0.0039302288
R-HSA-3214815,2.7288
R-HSA-202403,1.2180234
R-HSA-3906995,-5.668441e-05
R-HSA-162906,7.3447776
R-HSA-163125,-0.025530402
R-HSA-2978092,0.0
R-HSA-5693571,0.037545912
R-HSA-1566977,0.0
R-HSA-421270,1.0336599e-08
R-HSA-2395516,0.0
R-HSA-8964572,0.0
R-HSA-5688426,11.2544
R-HSA-8963678,4.3857483e-12
R-HSA-5362517,0.4094821
R-HSA-418360,2.412021e-10
R-HSA-8949613,0.0
R-HSA-6802957,3.616029
R-HSA-2559583,6.464933
R-HSA-5357769,0.00047633427
R-HSA-8849175,0.0
R-HSA-2586552,-7.2823354e-07
R-HSA-3299685,3.5220243e-11
R-HSA-5696399,1.1826402
R-HSA-5358346,0.0042896504
R-HSA-5610787,0.47926968
R-HSA-879415,1.3527166e-13
R-HSA-5602358,-1.1669369e-09
R-HSA-68952,-1.0463941e-05
R-HSA-1170546,0.08534581
R-HSA-5368287,1.4679303
R-HSA-73933,-1.8114366e-05
R-HSA-5657655,0.0
R-HSA-1643713,0.6021075
R-HSA-1855184,0.0
R-HSA-210747,0.0
R-HSA-75896,0.0
R-HSA-5621481,0.33753166
R-HSA-375165,0.076617666
R-HSA-77588,-0.00013776297
R-HSA-8956320,3.8574074e-11
R-HSA-75892,-0.0015158489
R-HSA-140834,0.0
R-HSA-169911,1.3838635e-06
R-HSA-1980143,0.24840158
R-HSA-1300652,-2.1935339e-08
R-HSA-400508,1.7696593e-05
R-HSA-6783310,-0.25383416
R-HSA-6798163,0.0
R-HSA-8963898,-1.6701437e-06
R-HSA-189085,0.0
R-HSA-8849932,0.016709713
R-HSA-450385,-1.2218304e-09
R-HSA-8853383,2.5702206e-11
R-HSA-72764,0.8053704
R-HSA-381426,4.186974
R-HSA-5619102,4.1861567e-06
R-HSA-68886,16.961197
R-HSA-216083,0.19977653
R-HSA-8934903,1.12900305e-11
R-HSA-73780,0.79578304
R-HSA-73779,0.4659586
R-HSA-373755,1.3300214
R-HSA-72200,0.0
R-HSA-210746,0.0
R-HSA-428157,3.8394299
R-HSA-1296346,2.0488121e-10
R-HSA-5545483,0.0
R-HSA-351202,0.0034294364
R-HSA-6794361,0.0065971115
R-HSA-6787450,2.1199427e-05
R-HSA-71336,0.0
R-HSA-432047,0.00032763567
R-HSA-982772,7.772399e-10
R-HSA-5601884,-7.694326e-08
R-HSA-1502540,0.0
R-HSA-5632927,0.0
R-HSA-450520,0.0040357737
R-HSA-5652084,1.1206251e-09
R-HSA-5632968,0.0
R-HSA-5339562,2.539539e-10
