,coef
R-HSA-5423599,2.6368339e-08
R-HSA-194315,5.3681693
R-HSA-112307,0.0
R-HSA-73884,1.8331482e-09
R-HSA-69620,-1.1979387
R-HSA-6783310,-0.47554028
R-HSA-1500620,0.9876268
R-HSA-75072,-4.2689746e-10
R-HSA-8941237,0.0
R-HSA-5358508,0.00011750633
R-HSA-73942,2.2474571e-06
R-HSA-73886,0.68693966
R-HSA-5619115,0.01589414
R-HSA-1483249,0.0005250407
R-HSA-8935690,0.0
R-HSA-194441,0.0
R-HSA-195721,4.4324274
R-HSA-165159,-0.010652758
R-HSA-5358351,0.8574624
R-HSA-8963676,1.4599877e-07
R-HSA-452723,-3.8912e-08
R-HSA-373753,-0.0014984313
R-HSA-5619507,1.1487594
R-HSA-381340,0.00032437823
R-HSA-186712,0.0001676618
R-HSA-525793,8.047141e-06
R-HSA-2564830,-7.8829695e-12
R-HSA-1280215,21.70465
R-HSA-1368082,3.2816831e-06
R-HSA-73887,0.2118178
R-HSA-71737,-4.4386765e-05
R-HSA-2586552,-0.006050429
R-HSA-977225,1.3123028
R-HSA-3000178,0.70813626
R-HSA-5205685,2.6535446e-07
R-HSA-428359,-0.00031764386
R-HSA-2028269,1.0192338e-07
R-HSA-6794362,1.3545796e-08
R-HSA-74158,1.3836672
R-HSA-140877,0.0024719818
R-HSA-112315,3.071802e-07
R-HSA-212165,3.4893289
R-HSA-72312,3.4477735
R-HSA-9006925,4.859559
R-HSA-196854,0.043267023
R-HSA-73893,0.020518012
R-HSA-390522,-0.00212265
R-HSA-1368071,2.432201e-06
R-HSA-5683826,2.1193042e-08
R-HSA-3000171,2.175128e-08
R-HSA-1592230,-1.1833463e-06
R-HSA-5693532,3.9797485
R-HSA-5223345,0.0
R-HSA-450531,-0.00043498873
R-HSA-5682910,0.0
R-HSA-75067,0.0010707056
R-HSA-425407,1.9089772e-05
R-HSA-1280218,31.314915
R-HSA-2980736,-0.006483186
R-HSA-1474228,0.06405967
R-HSA-75944,0.0
R-HSA-216083,0.12138689
R-HSA-71291,0.3270082
R-HSA-5683057,4.989241
R-HSA-5663202,13.480768
R-HSA-1296071,0.0032010023
R-HSA-391251,-0.0042874855
R-HSA-9006927,0.048264105
R-HSA-1428517,-1.14332724e-10
R-HSA-5260271,0.0008065968
R-HSA-1475029,0.00010625239
R-HSA-5676934,5.5349386e-07
R-HSA-202131,-4.038059e-06
R-HSA-15869,0.00016677659
R-HSA-422475,5.1030073
R-HSA-76002,-1.0635469
R-HSA-163685,0.020299666
R-HSA-381426,0.14189637
R-HSA-68874,-0.034382395
R-HSA-5617833,0.10998638
R-HSA-983231,0.08655774
R-HSA-5668914,-5.596936e-09
R-HSA-5218859,-3.4723334e-07
R-HSA-382556,3.2641672e-06
R-HSA-1268020,0.0
R-HSA-1181150,0.0
R-HSA-72306,0.97763216
R-HSA-72203,11.919152
R-HSA-5660526,2.964116e-06
R-HSA-917937,1.6343739e-10
R-HSA-1362409,0.0
R-HSA-372790,10.426139
R-HSA-2173782,0.05649666
R-HSA-3247509,10.481149
R-HSA-3000157,1.6855584
R-HSA-8949215,1.2177048e-05
R-HSA-445355,0.0017668626
R-HSA-5663205,11.249215
R-HSA-9006931,1.929781
R-HSA-157118,2.035208
R-HSA-174824,0.00018994266
R-HSA-1480926,7.104101e-05
R-HSA-168249,54.4084
R-HSA-72086,7.484017e-09
R-HSA-5696398,-2.1463969
R-HSA-73857,54.363335
R-HSA-189445,9.289157e-08
R-HSA-1474290,6.8008944e-08
R-HSA-8934903,8.3899934e-08
R-HSA-983712,2.0140575e-11
R-HSA-1187000,3.4833095e-06
R-HSA-446728,0.00035409702
R-HSA-3781865,0.023629509
R-HSA-5576891,0.00029601625
R-HSA-75892,4.5639745e-09
R-HSA-9033241,0.05999288
R-HSA-418346,0.00033060592
R-HSA-211000,0.051814243
R-HSA-9006936,0.26170638
R-HSA-391160,0.0
R-HSA-429914,-3.9925835e-05
R-HSA-2262752,4.245143
R-HSA-9006921,-0.00014134735
R-HSA-73864,0.23486666
R-HSA-1368108,0.0
R-HSA-1632852,-1.8712177e-05
R-HSA-1566948,-5.391524e-08
R-HSA-556833,0.058176704
R-HSA-211859,0.061843716
R-HSA-75205,1.9716532e-08
R-HSA-69278,13.8875885
R-HSA-69239,-0.33077538
R-HSA-9006934,1.9850326
R-HSA-597592,34.2203
R-HSA-8981607,0.0
R-HSA-71387,-0.0025446627
R-HSA-6805567,0.46345142
R-HSA-445717,0.00031407393
R-HSA-381119,0.5670004
R-HSA-1566977,0.0
R-HSA-109581,-2.1355303e-05
R-HSA-199991,26.582056
R-HSA-202733,-0.00032572134
R-HSA-2161522,0.0
R-HSA-72766,8.169883
R-HSA-8863678,0.000101084624
