element,coef
AR_cnv_amp,47.67433547973633
TP53_mut_important,22.030990600585938
AR_mut_important,18.00231170654297
PTEN_cnv_del,13.065841674804688
MUC16_mut_important,3.9086546897888184
PSAP_cnv_amp,3.251145839691162
RB1_cnv_del,3.156824827194214
PTEN_mut_important,2.8636302947998047
NUP98_mut_important,2.7047178745269775
RBBP5_cnv_amp,2.1010804176330566
SDCBP_cnv_amp,2.099093437194824
KMT2D_mut_important,2.0916552543640137
MYC_cnv_amp,2.039116382598877
PDGFA_cnv_amp,2.0271260738372803
PPP2R5D_mut_important,1.9897717237472534
CUL1_cnv_amp,1.8880650997161865
ABCA13_mut_important,1.675510048866272
MDM2_cnv_amp,1.6317884922027588
NCOR2_mut_important,1.5626391172409058
RB1_mut_important,1.5127873420715332
APC_mut_important,1.468963623046875
APC_cnv_del,1.3973023891448975
UBE2W_cnv_amp,1.389656901359558
EZH2_cnv_amp,1.2993431091308594
PIK3R4_cnv_amp,1.285048246383667
MUC4_mut_important,1.2816556692123413
ATM_cnv_del,1.2739722728729248
ZBTB16_cnv_del,1.2545416355133057
TFDP2_cnv_amp,1.1863235235214233
MAML3_cnv_amp,1.1514959335327148
WDR5_cnv_del,1.1511868238449097
OBSCN_mut_important,1.150198221206665
TNRC6B_mut_important,1.1463590860366821
PTPRN2_cnv_amp,1.1450526714324951
PPP2R5A_cnv_amp,1.1384767293930054
FZD6_cnv_amp,1.1378905773162842
SEC24C_cnv_amp,1.12835693359375
PKP1_cnv_amp,1.127699613571167
TBP_cnv_del,1.1055344343185425
ITSN1_mut_important,1.0924811363220215
PSMD1_mut_important,1.0704220533370972
ARHGEF10_cnv_amp,1.0390158891677856
NCOR1_cnv_del,1.0257186889648438
LRP2_mut_important,1.0227775573730469
MAML2_cnv_amp,1.0121935606002808
NCAPG2_cnv_amp,0.9811069369316101
ARHGEF10_cnv_del,0.980330765247345
FBXO4_cnv_amp,0.9792792797088623
DCTN3_cnv_del,0.9646362066268921
IGF2R_mut_important,0.9605804085731506
HIST1H2AB_cnv_del,0.9453141689300537
VCL_cnv_amp,0.9349924921989441
AKT1_cnv_amp,0.9178881049156189
TP53_cnv_del,0.9171630144119263
AP2A2_cnv_amp,0.9156725406646729
GNAS_mut_important,0.9070303440093994
PPP2R2A_cnv_del,0.8943638801574707
CUL9_mut_important,0.8824377059936523
RBBP4_cnv_del,0.8823765516281128
TP53INP1_cnv_amp,0.8782902956008911
DNAJC13_cnv_amp,0.8753710389137268
S100A11_cnv_amp,0.8750643730163574
GOLGA7_cnv_amp,0.8596301674842834
CTSK_cnv_amp,0.8510276675224304
SETDB1_cnv_amp,0.8476231098175049
PIK3R2_mut_important,0.8388780951499939
CDKN2A_cnv_del,0.836695671081543
AKT1_mut_important,0.8324976563453674
NUP153_cnv_del,0.8291471600532532
MAPK8_cnv_amp,0.8256527185440063
RORC_cnv_amp,0.8155160546302795
ANAPC16_cnv_amp,0.8106520771980286
VPS72_cnv_amp,0.808410108089447
RPRD2_cnv_amp,0.7898107767105103
PIP5K1A_cnv_amp,0.7896619439125061
NUP98_cnv_amp,0.785612165927887
B2M_cnv_del,0.7849476933479309
CLASP1_cnv_del,0.7777372002601624
CCND1_cnv_amp,0.7713383436203003
NBEAL2_mut_important,0.7670602202415466
SPTBN2_mut_important,0.7669406533241272
AP2M1_cnv_amp,0.7665325999259949
USO1_cnv_amp,0.7621943950653076
INS_cnv_amp,0.7604942321777344
H3F3A_mut_important,0.7469897270202637
BRPF1_cnv_amp,0.7290371656417847
PSMD2_cnv_amp,0.7261856198310852
SMAD4_cnv_del,0.7228295803070068
KAT6B_cnv_amp,0.7144733667373657
MYH14_mut_important,0.7038067579269409
GM2A_cnv_amp,0.6969058513641357
DYNC1I2_cnv_amp,0.6900198459625244
ITGAM_mut_important,0.68815016746521
ALB_cnv_amp,0.6839105486869812
CLASP1_mut_important,0.67622971534729
HIST1H2BJ_cnv_del,0.6758796572685242
CUL3_mut_important,0.674186110496521
PIK3CB_cnv_amp,0.6693446636199951
FGF4_cnv_amp,0.6684888005256653
GNAS_cnv_amp,0.6594237685203552
MAML3_mut_important,0.656937837600708
MDM4_cnv_amp,0.6489588022232056
TXNDC5_cnv_del,0.6464951038360596
COX6C_cnv_amp,0.643920361995697
FGF19_cnv_amp,0.643835186958313
PLCG1_mut_important,0.6423885822296143
RAD1_cnv_amp,0.6321194171905518
GNAI1_cnv_amp,0.6318623423576355
MAML3_cnv_del,0.6287501454353333
CDK5_cnv_del,0.6201089024543762
ANAPC4_cnv_del,0.6197850704193115
PDGFA_cnv_del,0.6191970109939575
PPP2R5B_mut_important,0.6177183389663696
TBP_cnv_amp,0.6174212694168091
CEP290_mut_important,0.6165815591812134
FGFR1OP_cnv_del,0.6118283867835999
FBXO32_cnv_amp,0.608562171459198
LIMK1_cnv_amp,0.6075159907341003
APH1A_cnv_amp,0.603324830532074
CLASP2_cnv_amp,0.6011733412742615
MCPH1_cnv_amp,0.6010105609893799
PSMD3_mut_important,0.5978183746337891
CEP72_cnv_amp,0.5967708230018616
MUC5B_mut_important,0.5930192470550537
PIK3R1_cnv_del,0.5858232378959656
NFKB1_mut_important,0.5852271318435669
ZNF521_mut_important,0.5835089087486267
FBXL18_cnv_amp,0.5833426117897034
CD55_cnv_amp,0.5785881876945496
INTS1_cnv_amp,0.5779480338096619
CCNH_cnv_del,0.5778094530105591
PJA2_cnv_del,0.5715092420578003
DLL1_cnv_del,0.5696834921836853
TICAM2_cnv_del,0.5694043636322021
PIK3CA_mut_important,0.5687500834465027
RAC1_cnv_amp,0.5682748556137085
RAD17_cnv_del,0.5587621927261353
TRIM41_cnv_amp,0.5481881499290466
HIPK2_cnv_amp,0.5461730360984802
ASB17_cnv_del,0.5449877381324768
CKAP5_mut_important,0.539688229560852
ELL2_cnv_del,0.5385512709617615
PTPRN2_cnv_del,0.5352013111114502
MGAM_mut_important,0.5317642092704773
TRH_cnv_amp,0.5256395936012268
PSMD1_cnv_del,0.5252377986907959
BRCA2_cnv_del,0.5226860642433167
NCOR1_mut_important,0.5209347009658813
HLA-C_cnv_amp,0.5198858976364136
NFKBIA_cnv_amp,0.5160431861877441
NUP153_mut_important,0.5160048604011536
ZBTB16_mut_important,0.5153093934059143
ARSB_cnv_del,0.5142526030540466
MRPL3_cnv_amp,0.513105571269989
SERPINA3_mut_important,0.5118828415870667
H2AFV_cnv_amp,0.505164623260498
RNF213_mut_important,0.5047317147254944
NBEAL2_cnv_amp,0.5043168663978577
SIAH2_cnv_amp,0.50258469581604
NCOA2_cnv_amp,0.5011394023895264
FGF20_cnv_amp,0.49218952655792236
FBXL4_mut_important,0.4902859926223755
RGR_cnv_del,0.4845101535320282
PTPRJ_mut_important,0.484374076128006
GLI3_mut_important,0.4831370711326599
PIK3CA_cnv_amp,0.482888400554657
MEF2C_cnv_del,0.48142263293266296
CAPN1_mut_important,0.4795142412185669
DCTN1_cnv_del,0.47851088643074036
CHCHD1_cnv_amp,0.4775037169456482
CENPQ_cnv_amp,0.4755447804927826
GLP1R_cnv_amp,0.47467556595802307
HSPA5_cnv_amp,0.47120243310928345
FOXA1_mut_important,0.4674214720726013
IRAK2_cnv_amp,0.46588075160980225
CTBP1_cnv_amp,0.46432456374168396
PTPRJ_cnv_amp,0.46388304233551025
SETDB1_mut_important,0.46291738748550415
RAB14_mut_important,0.46224483847618103
NOTCH1_mut_important,0.4571213126182556
CEP57_cnv_amp,0.45549142360687256
TXNDC5_cnv_amp,0.44837892055511475
EBAG9_cnv_amp,0.4471883773803711
OR2Y1_cnv_amp,0.44547149538993835
PSMD14_cnv_amp,0.43160703778266907
HIST1H2BM_cnv_del,0.42825376987457275
ARHGEF10_mut_important,0.4277513921260834
ARHGEF3_mut_important,0.42648735642433167
CDKN1A_cnv_del,0.42096561193466187
PHC2_cnv_del,0.4178035259246826
UBE2F_cnv_del,0.4166678786277771
TUBA4A_cnv_del,0.4147513210773468
WRN_mut_important,0.41114553809165955
BRPF1_mut_important,0.41109028458595276
MAML1_mut_important,0.4091799259185791
TP53BP1_cnv_del,0.40890905261039734
ASB1_cnv_del,0.4085342288017273
ARID1B_mut_important,0.4082660973072052
PIK3CB_mut_important,0.40640589594841003
AGA_cnv_del,0.4031687080860138
PREX2_mut_important,0.400875061750412
PPP2R5D_cnv_del,0.3964519500732422
ODF2_cnv_amp,0.3944128155708313
H3F3A_cnv_amp,0.3942145109176636
TSC2_mut_important,0.39389705657958984
PRKAA1_cnv_amp,0.39015576243400574
PPP2R5B_cnv_del,0.38443443179130554
HIST1H2BD_cnv_del,0.38442814350128174
CHRNB4_mut_important,0.3816182017326355
FGFR3_cnv_amp,0.3815920948982239
AHSG_mut_important,0.38051486015319824
PDAP1_cnv_amp,0.3793403208255768
MRPL36_cnv_amp,0.3766087293624878
MRPL9_cnv_amp,0.3730056881904602
MTMR14_cnv_amp,0.370769202709198
PLEKHG5_mut_important,0.3706757426261902
ALOX5_cnv_del,0.37025922536849976
GNB2_cnv_del,0.3690512776374817
PTPN11_cnv_amp,0.3682788610458374
PRKAA1_cnv_del,0.36707818508148193
CUL7_cnv_del,0.36487317085266113
CEP78_mut_important,0.36403119564056396
ELL2_cnv_amp,0.3633618652820587
BRCA2_mut_important,0.36109745502471924
CYB5R1_cnv_amp,0.3590056598186493
VEGFC_cnv_del,0.35778772830963135
CDK6_mut_important,0.35712727904319763
ARHGEF11_mut_important,0.35540512204170227
FBXL18_mut_important,0.3552307188510895
RAD17_cnv_amp,0.35520777106285095
