,coef
DCAF6,0.13607633
MKLN1,0.0
AGA,0.3021745
ZNF484,0.0
EFNA5,0.046564315
OXSR1,0.0
LYRM7,0.0
PLD1,-0.3402374
SLC26A8,0.0
POU3F3,0.0
SLC45A4,0.0
RELT,0.0
WSCD1,0.0
TRDMT1,0.0
F11R,-2.4201683e-05
ANKRD50,0.0
NKAP,0.0
RBM41,0.0
CXXC1,-3.219725e-14
MRPL15,-0.08606097
TLR3,-0.05182457
LIMCH1,0.0
LNX2,0.0
INA,0.0
MTMR6,0.011417308
SUPV3L1,0.0
SIX4,0.0
ARMS2,0.0
OR6P1,0.014725248
LRSAM1,0.23026162
ERLIN1,-1.3733124e-15
WDR73,0.0
CPSF2,-0.0021924085
INTS5,-0.023055064
PCNP,0.0
MS4A13,0.0
PHOSPHO2,0.0
PLOD3,0.0
PTPRH,0.0
SOX8,0.0
NT5E,1.1491666e-15
MAP4,0.0
EPHA3,-0.004292028
ADPGK,0.0
RETSAT,-0.044488847
MBOAT7,-8.615223e-13
ZFP41,0.0
OR5M8,5.451512e-06
BCL11B,0.0
ITFG2,0.0
ZNF195,0.0
TCP11,0.0
HSPB2,0.0
ZNF521,0.6971919
PPP6R3,0.0
CYYR1,0.0
RABGGTB,0.07650243
ANXA4,0.0
CYP27C1,0.0
MOB1A,-0.0018653179
PABPC5,0.0
COMMD10,0.17542674
SNX25,0.0
RCCD1,0.0
UNC5CL,0.0
PDCD11,-0.30600342
SIDT1,0.0
RAB43,0.0012363947
EIF2A,0.0
OR6X1,-8.5651415e-09
SLC39A9,0.0
CCR4,0.18429977
CD101,0.0
APOBEC3F,0.0
RAG2,-1.3149886e-17
KCTD6,0.38693392
KAT2A,0.049479
FZR1,-0.0036343038
PEX6,0.0
TBX19,0.0
SORL1,0.011896325
ROCK1,-0.16154629
KLHDC1,0.0
PRPF38B,0.0
RFC5,-2.397334e-06
CTNNA2,-1.5391899e-12
DGAT2,-0.0005744801
UPK1B,0.0
FARS2,0.00034406182
NUCB1,1.00820206e-08
NOS1AP,0.0
PIGC,0.00031382707
MCPH1,0.7467329
PMP22,0.0
LRRC15,0.0
BBS9,-8.5224435e-18
AIMP1,-3.7661237e-13
UBE2V1,-0.0004059422
QSER1,0.0
UTP15,0.022726385
ZNF227,0.0
NEURL4,0.0
GFPT2,0.0
RIT1,-9.2765275e-17
SEMA3G,0.0
ELK3,0.0
POLR2B,-0.25774407
NKX2-5,0.0
XYLT1,4.1414977e-15
CDRT4,0.0
DHRS2,0.0
ANKRD34A,0.0
CRYBG3,0.0
FAM69A,0.0
ITGB5,0.11453954
LCE1E,0.10046639
BCL9L,-0.01894252
MTMR3,0.029143212
ARHGAP8,-0.0011338738
GPATCH1,0.0
PARS2,6.8477257e-06
RRAD,0.0
RAD9B,-2.9752124e-05
LAPTM4B,0.0
GTF3C3,0.03924449
GNB2,0.9743399
AXL,0.0
RNF121,0.0
FICD,0.0
HTN3,0.0
ACCS,0.0
GBP1,0.0
LHFPL2,0.11183452
GRID2,0.0
PXMP2,0.0
SAMD12,0.0
C1GALT1,0.0
SLC2A8,0.021435957
TECPR1,0.0
GTF2E1,0.0021141681
CCDC83,0.0
CLEC1B,-2.7223746e-11
MBD3,0.0036974782
TRIM16,0.0
SLC44A2,0.029874159
RAVER2,0.0
GABRR3,1.4738888e-12
NFXL1,0.0
BAK1,-4.3862483e-12
COQ5,-4.3186454e-20
SEMA4C,0.0
VPS26B,0.0
ABCC1,6.2346436e-07
NXN,0.0
SFT2D2,0.0
PIK3IP1,0.0
PTPN6,-0.000110078356
PLEKHM1,0.0
SLC1A4,5.298326e-11
UBQLN2,0.0
APOBEC3G,6.1816446e-12
PCGF5,-0.08188922
OR8B2,0.0059574367
OR5H14,0.0059157913
OR13C9,-0.012258768
TDRD9,2.6135942e-18
ZNF283,0.0
COL6A1,-1.3657036e-06
SETDB1,1.4354508
IMMP1L,0.0
RIOK3,-2.5316134e-12
ERCC4,1.3353114e-12
BBX,0.0
RARG,0.012385848
STATH,0.0
CSF1,0.007650098
MRPL44,-0.0031393662
PEX19,-2.1870582e-13
ZER1,0.0
SPSB4,0.13423274
CNTNAP1,-3.5087723e-12
EFTUD2,-1.727444e-10
ACAP3,0.0
DOCK3,-4.2830683e-15
PDSS1,4.1294293e-14
VHL,-0.18068916
ARTN,0.0064633554
CCDC66,0.0
KLHDC8B,0.0
PHAX,0.1278867
COBL,0.0
TBC1D9B,0.0
STX1B,-3.0798454e-13
CYP4F3,-1.1043214e-07
MRPS18B,-0.026739173
RAB5C,-0.016879087
SEC14L4,0.0
SIRT7,0.0
JAG2,0.0358641
CNN3,0.0
MAGEA10,0.0
FAM49B,0.04691319
STAB2,4.1948536e-07
ST6GALNAC6,0.0
NOC3L,0.0
QRICH1,0.0
B3GALNT2,0.0
OR2T29,0.002424973
TMEM242,0.0
SPRR2E,-1.1917289e-07
ZNF32,0.0
TTC21A,0.0
NSUN2,0.0
TTC14,0.0
RNF126,1.1483021e-08
LRRN3,0.0
BLCAP,0.0
NKX1-2,0.0
NR6A1,-0.000726617
TRIM3,0.0
TBC1D8B,-8.777607e-08
ESX1,0.0
ZNHIT2,0.0
PDXDC1,0.0
ANXA2,-0.004153828
PLCD3,0.0012247042
CCDC74A,0.0
TRUB1,0.0
CASQ1,0.0
BCCIP,0.0
