,coef
R-HSA-157579,-0.00014994634
R-HSA-72613,-0.2825415
R-HSA-390522,0.0017914039
R-HSA-8849175,0.0
R-HSA-1630316,0.20713845
R-HSA-190236,0.7036569
R-HSA-1369062,2.1365996e-09
R-HSA-8981373,9.842495e-07
R-HSA-6806834,0.00062679325
R-HSA-163765,2.2781678e-10
R-HSA-3299685,0.011863678
R-HSA-1980145,0.122302875
R-HSA-8856828,2.2644675
R-HSA-1502540,4.265657e-09
R-HSA-5173105,2.422449
R-HSA-392518,-0.00043094272
R-HSA-977225,0.67558664
R-HSA-1855167,1.141924e-07
R-HSA-210993,0.0048639085
R-HSA-6798163,0.0
R-HSA-5662702,0.0
R-HSA-9013694,0.26153296
R-HSA-425366,0.00027647635
R-HSA-112310,-1.6601247e-05
R-HSA-5687128,0.00011476439
R-HSA-71406,-8.854796e-06
R-HSA-1296052,-3.89295e-06
R-HSA-5619102,0.0002665784
R-HSA-114604,0.0035161613
R-HSA-381042,0.0
R-HSA-450513,-7.8300305e-10
R-HSA-1296346,0.0
R-HSA-373755,0.08257022
R-HSA-73777,0.06977605
R-HSA-3371556,0.56113935
R-HSA-1980143,0.43362352
R-HSA-432047,-1.8237278e-10
R-HSA-6783310,4.2083636e-07
R-HSA-76005,3.487353
R-HSA-1614635,9.61596e-10
R-HSA-163680,-2.2694298e-09
R-HSA-209776,7.921242e-05
R-HSA-2978092,0.0
R-HSA-210745,-2.2868577e-11
R-HSA-72200,0.0
R-HSA-163841,0.21358582
R-HSA-6788656,-4.2229894e-05
R-HSA-76009,4.4832564e-07
R-HSA-195253,0.07277931
R-HSA-76046,0.28321642
R-HSA-74752,0.5607797
R-HSA-5632927,0.0029403393
R-HSA-74182,2.4878316e-06
R-HSA-1912422,0.5783509
R-HSA-5334118,0.0047947373
R-HSA-749476,0.025376722
R-HSA-5682910,-9.557211e-11
R-HSA-1368108,7.0669244e-06
R-HSA-68886,10.820005
R-HSA-1442490,0.0012894651
R-HSA-72202,0.00055432913
R-HSA-6811442,0.18844742
R-HSA-8873719,-9.321198e-06
R-HSA-110314,-0.00016370541
R-HSA-446353,5.858169e-12
R-HSA-163767,8.50242e-09
R-HSA-75158,2.9463386e-08
R-HSA-8853383,-1.7436824e-06
R-HSA-70370,8.3232815e-05
R-HSA-70326,0.001620587
R-HSA-983705,0.3456357
R-HSA-1483257,8.562894
R-HSA-5601884,0.0008072748
R-HSA-168928,0.008005398
R-HSA-210990,9.892988e-05
R-HSA-8956321,-1.1218904e-10
R-HSA-3000170,1.8513097e-08
R-HSA-163282,0.0
R-HSA-73779,0.00709863
R-HSA-5661270,0.0
R-HSA-199977,0.8686006
R-HSA-212300,0.1890808
R-HSA-77595,0.0
R-HSA-2682334,-0.095511094
R-HSA-69615,0.22741121
R-HSA-1855196,0.0
R-HSA-449147,4.6942186
R-HSA-373753,0.0011185544
R-HSA-389977,1.02291335e-10
R-HSA-2474795,0.0
R-HSA-450520,0.0
R-HSA-388396,8.023188
R-HSA-380972,-0.005697587
R-HSA-75157,7.144245e-07
R-HSA-9033500,5.6884136e-07
R-HSA-3214842,0.0871183
R-HSA-8981607,0.0
R-HSA-163316,0.0
R-HSA-69190,-2.9132494e-10
R-HSA-8951664,10.55572
R-HSA-5602358,-6.5120275e-07
R-HSA-1222556,0.31714508
R-HSA-6802957,0.059698157
R-HSA-69052,-6.460866e-05
R-HSA-982772,-3.9498325e-11
R-HSA-5576894,3.3087694e-08
R-HSA-8876725,1.3519484e-10
R-HSA-198933,0.036013898
R-HSA-2395516,1.8241761e-07
R-HSA-77588,1.2463573e-10
R-HSA-1592389,-1.9021692e-07
R-HSA-2160456,0.0
R-HSA-5339562,0.00013111885
R-HSA-1237044,9.076827e-09
R-HSA-1855204,1.1430477
R-HSA-5423646,8.876114e-05
R-HSA-975956,0.008390469
R-HSA-5620920,-9.981994e-10
R-HSA-3000157,3.8330716e-05
R-HSA-8874211,-3.7217104e-11
R-HSA-8868773,0.0002720118
R-HSA-5687613,-4.4801434e-09
R-HSA-8851680,4.5236472e-09
R-HSA-2559583,7.366197
R-HSA-70614,2.158599e-06
R-HSA-917977,0.00025756477
R-HSA-499943,1.1787463e-07
R-HSA-3000178,-0.00040445026
R-HSA-192456,1.5249434e-08
R-HSA-3906995,1.4631928
R-HSA-163125,3.8385565e-06
