,coef
SLC44A2,-1.5254831e-07
RAVER2,0.0
GABRR3,2.3201424e-06
NFXL1,0.0
BAK1,-9.101272e-15
COQ5,1.2712366e-15
SEMA4C,0.0
VPS26B,0.0
ABCC1,-1.9659149e-07
NXN,0.0
SFT2D2,0.0
PIK3IP1,0.0
PTPN6,-0.0003657396
PLEKHM1,0.0
SLC1A4,1.8661134e-16
UBQLN2,-3.0785288e-11
APOBEC3G,2.4986035e-12
PCGF5,-0.01090549
OR8B2,0.0
OR5H14,0.018878756
OR13C9,0.025732636
TDRD9,-3.5727483e-09
ZNF283,0.0
COL6A1,3.948269e-08
SETDB1,1.4988694
IMMP1L,0.0
RIOK3,-6.207695e-16
ERCC4,9.803427e-13
BBX,0.0
RARG,0.00865077
STATH,0.0
CSF1,-9.9053e-11
MRPL44,-2.2028662e-05
PEX19,-1.4692479e-15
ZER1,0.0
SPSB4,0.24492763
CNTNAP1,-4.6575963e-22
EFTUD2,2.928863e-07
ACAP3,0.0
DOCK3,0.0013584738
PDSS1,-3.2808492e-11
VHL,-0.09370045
ARTN,5.8788355e-05
CCDC66,0.0
KLHDC8B,0.0
PHAX,0.112190336
COBL,0.0
TBC1D9B,0.0
STX1B,2.2340787e-17
CYP4F3,0.0
MRPS18B,-0.20175272
RAB5C,-0.0027863428
SEC14L4,0.0
SIRT7,0.0
JAG2,0.042836934
CNN3,0.0
MAGEA10,0.0
FAM49B,0.5926258
STAB2,4.41889e-08
ST6GALNAC6,0.0
NOC3L,0.0
QRICH1,0.0
B3GALNT2,0.0
OR2T29,-0.0015152501
TMEM242,0.0
SPRR2E,0.00042654682
ZNF32,0.0
TTC21A,0.0
NSUN2,0.0
TTC14,0.0
RNF126,7.014922e-06
LRRN3,0.0
BLCAP,0.0
NKX1-2,0.0
NR6A1,0.0061127627
TRIM3,0.0
TBC1D8B,-1.3981893e-10
ESX1,0.0
ZNHIT2,0.0
PDXDC1,0.0
ANXA2,-0.0074271504
PLCD3,-2.4560976e-12
CCDC74A,0.0
TRUB1,0.0
CASQ1,0.0
BCCIP,0.0
THAP10,0.0
SNX19,0.0
KLHL32,0.0
WDR88,0.0
CDC123,0.0
MARK2,0.0
GALNT10,0.0
DUSP12,0.0
CENPH,0.8793888
MPV17,0.0
BRIP1,0.18317369
TCP1,0.0006177187
HAS1,3.0472768e-31
ESF1,0.0
CBS,3.840937e-12
CDR2L,0.0
YTHDC1,0.0
NAA15,0.0
DDX27,0.0
GPR83,0.0
NEXN,0.0
RNF169,0.0
OR1S2,-2.1796195e-06
NR2F2,0.0
DPY19L3,0.0
DTNA,0.0
RPL3,0.013667496
HIST1H4L,0.0
TMED2,1.2024698e-09
DDX25,0.0
TUBA3D,0.0
SLC22A13,6.2957886e-22
PPTC7,0.0
RAP2A,0.0
SPATA20,0.0
RIMKLA,0.0
FTO,0.0
ZNF711,0.0
TBC1D19,0.0
TAF2,0.44848675
ZNF440,0.0
CEACAM18,0.0
ING4,8.861187e-07
OSR2,0.0
ZNF506,0.0
STAT5B,2.5418903e-10
NUDT7,0.0
DAG1,0.0028805665
GLP2R,0.13371658
CREBL2,0.0
UBE2Z,0.022382984
LRRC42,0.0
PEX7,0.0
FAM20A,0.0
USO1,1.2499473
COX8A,-0.001176213
JARID2,-9.8522796e-05
PPM1N,0.0
SPCS3,-2.9597526e-11
ATP8B2,-1.1950735e-15
ME3,-1.0687035e-13
FAM102B,0.0
KRTDAP,0.0
RBM18,0.0
C1R,-7.856918e-12
AKR1C1,6.709504e-10
FBXO25,0.0
MOB2,0.0
ZNF300,0.0
ZBED3,0.0
CAMSAP2,0.0
SHKBP1,0.0
TTC33,0.0
UBXN10,0.0
ESYT3,0.0018933003
PRAMEF10,0.0
LCTL,0.0
KLHDC10,0.0
LRRTM2,-6.9540024e-10
SFR1,0.0
BAIAP3,0.0
ALG10B,0.0
OR4A5,0.027868114
SELP,-0.016657444
MPP7,0.0
GRM2,0.004067876
CLSTN3,0.0
VCL,1.2625544
SNCB,1.2747978e-08
OR1A1,8.925625e-09
OR4C46,-0.01837777
ZNF415,0.0
OR2T11,0.07356852
AR,60.295696
SLC33A1,0.0
PGA4,-1.4168558e-18
HK1,0.0
COPS7A,1.918503e-10
TMEM59L,0.0
SUCLG1,3.4953272e-16
P4HA2,0.0
PAFAH1B1,3.3615563e-06
GRAMD1A,0.0
PRMT1,0.06873081
ZNF497,0.0
HYAL1,-3.695815e-12
SGCE,0.0
KIF7,0.0
SMG1,0.0009797607
ZNF14,0.0
ZNF714,0.0
SMYD4,0.0
ISLR2,0.0
KDM1B,-0.0013804167
TUT1,0.0
MDM1,0.0
MERTK,0.0
STAM2,-0.5095067
ULBP3,0.0013281998
RWDD2A,0.0
DCAF11,0.16124225
LRRC70,0.0
KCNRG,0.0
SLC6A5,5.1445114e-15
ATPAF1,0.0
GSTA3,0.0
BEST3,0.0
CCDC97,0.0
SLC9B1,0.0
SLC17A6,-7.368458e-12
HSPD1,-7.979291e-11
RNF182,0.19957489
LIG1,7.6051447e-06
KPRP,0.0
STXBP2,0.00032489747
MTF1,-8.02334e-16
USP16,0.0057736635
BTN2A1,-2.7268118e-12
ECI2,5.9133606e-07
DDX54,0.0
WDR38,0.0
LRCH4,0.0
DROSHA,-8.397973e-07
MUT,-5.5054973e-13
CRMP1,-1.1077487e-12
DUSP26,0.0
FMR1,0.0
ZNF606,0.0
PIGH,-5.9151446e-20
FH,-1.9097316e-17
LRRC43,0.0
ZSWIM6,0.0
FAM76A,0.0
PMEPA1,0.0
NAAA,0.0
BCOR,0.0
RNF213,0.5861757
DNAJC16,0.0
KCNIP2,-3.880513e-07
ZNF668,0.0
ACSM5,5.357625e-17
TFG,0.0
CTCF,2.6893987e-10
MAD2L1BP,0.0
ACTR2,0.029797707
HELZ,0.0
ZNF600,0.0
E2F6,0.031103102
PLP1,0.0
GPC3,2.3723547e-11
MAPK10,0.282336
LSM10,3.1588083e-08
SLC25A44,0.0
FLT3,0.0015094747
PACS1,0.0041174227
RAD17,0.80110246
DTWD1,0.0
CD200R1L,0.0
GCAT,-8.58746e-13
CAMK2B,5.481621e-06
MRPS10,0.00059606595
NR2C1,-9.2259914e-05
SLC11A2,0.0
BFSP1,0.0
DPH1,-5.320283e-13
ZRANB3,0.0
RTKN2,0.0
ADAMTSL2,0.054966427
MAP7D1,0.0
TNRC6C,2.9058142e-06
MBD4,-2.023481e-11
ZNF184,0.0
LRRC34,0.0
CLPS,2.1266893e-09
PLD4,0.0026048035
SDF2,0.0
PDK1,-1.7591937e-08
MDM4,0.93680304
CAP2,-3.853499e-20
KRT27,0.0
ZNF250,0.0
COX7A2,0.0
MRPL53,-0.18875958
HIST1H2BD,-0.5407701
CCDC140,0.0
PNPLA6,3.3858126e-07
DCTN2,0.20707855
USP47,-0.00083861046
FAM98A,0.0
DEFB104A,0.00063705747
USP20,-0.0071004783
SEC16A,0.0
TNNT3,-0.050129108
COG4,0.0
LRIG2,0.0
ISG20L2,-1.3505609e-08
ZNF77,0.0
KATNAL1,0.0
SATB1,0.18158469
TXLNG,0.0
TRIM64,0.0
TJAP1,0.0
FBXW2,0.015185067
NUP50,0.13067764
CAMK2N2,0.0
OR4X1,0.1277204
CRB2,0.0
SIX2,0.0
INPP5F,0.001112996
NGFR,3.7121473e-10
MLANA,0.0
RPS5,7.961685e-07
H2AFY,0.0
CCDC116,0.0
FAM133B,0.0
CDC25A,0.0020239037
MCM2,0.00012507456
ABCB5,0.0
CTAG2,0.0
CCDC28B,0.0
KIF1C,0.048436206
NCOA4,0.0
ARHGEF11,-0.031532995
POLQ,-8.272447e-12
DEK,1.1216139e-06
CHMP5,0.04578724
SH3BP5L,0.0
MLYCD,1.0561128e-15
NFATC2,0.018806038
DDOST,0.024657797
APPL1,-5.255097e-12
TPK1,6.6979835e-14
KIF3A,0.5001912
CNIH3,-2.2084203e-11
BUB1B,1.989997e-06
DDX56,0.0
TBC1D21,0.0
BCKDK,0.0
COX11,0.0
ARNT2,1.167726e-19
ANXA9,0.0
SH3GLB2,0.0
CAMK1,0.0
SLC4A2,-1.038621e-10
MYOF,0.0
QARS,-4.1152163e-08
MED1,-0.009985607
RAB11FIP2,2.5579996e-07
CCDC28A,0.0
NPHP3,3.8488602e-18
OR10W1,0.08156032
CYTH1,3.7680262e-08
HDAC3,0.66707224
WDR63,0.0
AK4,1.00397745e-13
HOXA6,0.0
LMLN,0.0
FBXO8,0.0
PSRC1,0.0
SYNPO,0.0
NUP54,-0.17740536
LPAR2,-1.4587153e-12
VPS33B,0.0
PTCD3,0.00040064368
BIRC6,0.0
ACVR2B,-2.0240508e-12
MAGEC1,0.0
SSU72,0.0
DOCK9,0.0
OR4X2,0.0062426357
BMP5,0.0
WNK1,0.0
NKIRAS1,0.0
EPN3,0.0
EIF4E2,0.006546527
IRX3,0.0
RPS20,-0.015546882
TMEM44,0.0
PTGIS,1.7534344e-11
ILVBL,0.0
ZNF114,0.0
ZNF160,0.0
CLEC4M,0.0
RXRG,0.009840069
CORO6,0.0
YY1,2.678613e-06
COL4A1,0.0009906589
PARP10,-3.2593303e-11
FOXRED1,0.0
DALRD3,0.0
CLPTM1,0.0
NDUFA4,0.059006207
ACSM2A,1.3196713e-17
RTBDN,0.0
CACYBP,0.0
NT5DC3,0.0
PASD1,0.0
DYNC2LI1,-0.00031923698
HECTD1,0.02243747
DENND5A,0.0
GNAL,1.1760653e-07
APEX1,3.3614729e-09
NUDT12,-4.761493e-11
SCARA3,0.0
ZC3HAV1L,0.0
GABPB2,0.0
SNF8,0.0
GAL3ST4,0.0
FAM20B,0.0
LCORL,0.0
DPF2,0.0
ATXN2L,0.0
TBC1D22A,0.0
PRB2,0.0
CELF1,0.0
GFAP,-6.50272e-07
WASL,-0.008662377
SEC22B,-0.06373253
ABL2,3.1178491e-16
PWP1,0.0
EEPD1,0.0
TFAP2C,-1.7266672e-07
CCDC102A,0.0
EFCAB6,0.0
TMED10,1.2538551e-13
RUNX1T1,0.0
NANOG,-0.00042872998
EVI5,0.0
DSN1,-2.3972011e-06
CMBL,0.0
PRAMEF17,0.0
GRPEL2,-1.039717e-09
SLC9A7,-3.2652344e-20
IL7R,0.0024118698
DTX3,0.0
CEP164,0.07332613
POGZ,0.0
SEZ6,0.0
IKBKE,1.1891353
ATAD5,0.0
DLG1,0.00029017034
CEBPG,0.0
RTP2,0.0
BARD1,-0.14381808
SPAG8,0.0
HSPB6,0.0
SHQ1,0.0
PHF11,0.0
USP31,0.0
AKTIP,0.0
TNKS2,0.116796724
DNM2,0.0022278929
MXD1,0.0
WRN,0.12262697
ARNT,0.0015745729
GALNTL5,0.0
OR2G6,0.005228978
H2AFV,0.051035367
SALL1,1.05346414e-16
SNRNP48,0.16593951
RUFY3,0.0
DMXL2,0.0
TCF12,3.1977625e-11
EXTL2,-0.0005635435
RAP1B,0.00408198
GBX1,0.0
ZSCAN5A,0.0
DNAI2,0.0
HM13,0.0
BBS7,-2.0701005e-15
WIZ,0.0
COL4A5,8.600772e-12
HLCS,1.0214207e-23
FAM107B,0.0
COPS4,0.09048661
KLF9,0.0
IFNA17,4.161942e-05
SDR42E1,0.0
TAF1B,-0.0012161509
RNF168,0.18190663
SDCBP2,0.0
EXOC3,0.8810728
CYP2C19,-9.471629e-07
MIB2,-0.19872895
GTPBP10,0.0
SPATS2L,0.0
DACT3,0.0
ESAM,0.0
CHIC1,0.0
DLG4,-1.9519805e-06
SGMS1,0.0002145996
KIAA0100,0.0
SNX17,0.0
TNNC2,0.0012919385
TRIM56,0.0
SFRP5,0.0
RAPGEF3,-2.1849165e-13
TTC29,0.0
CARD18,0.0
CAPRIN1,0.0
HESX1,0.0
WDR44,0.0
CRCP,-0.0014779111
FCHSD1,0.0
ESRRA,-0.030086715
ZNF213,0.0
CCT6A,0.022431504
CYCS,0.0017416365
LMO1,0.0014238817
ABCA8,0.0
PITPNA,-7.2004607e-12
TRAK1,7.499713e-13
TMEM144,0.0
LDHB,0.0
PRDX2,-0.00027187867
TCHHL1,0.0
PSEN1,0.0
LRRC47,0.0
BCL7A,0.0
CCDC84,0.0
NOP2,-4.315369e-15
HAO2,0.0
HRC,-2.371613e-11
EFCAB2,0.0
MAB21L2,0.0
COPS2,-1.04324265e-10
LRRC8B,-7.3793555e-05
CNIH4,0.0
ARHGAP24,0.07944138
OPN5,-0.015054831
TXNDC12,0.0
BBS2,-1.9515236e-22
MALT1,-6.4114175e-07
RPS6KA1,0.057608217
OR1A2,0.0146522885
HSPB7,0.0
RASGRP3,-3.0625149e-12
ABCB4,-1.4976467e-07
C1RL,0.0
ZCWPW1,0.0
LGR4,-5.309499e-09
KAZN,0.0006494608
SLC22A14,0.0
RASA2,0.0021535826
SLC25A21,2.4199674e-21
AZIN1,2.4954183e-11
TIPRL,0.0
BRCC3,-0.0022803752
ANKRD16,0.0
EXOSC5,1.6080572e-13
RRAS,-3.9105798e-12
VKORC1L1,1.8195393e-05
ADAMDEC1,0.0
SCG2,0.00039333204
GNB1,-0.22908929
RAB33B,0.2879317
MTHFD2,-3.1931452e-15
RIN2,0.0
WDPCP,0.0
CSPP1,0.0
ERCC3,-0.004072719
PRPF3,0.96355027
DNAJB7,0.0
RAP2C,-6.518922e-11
PRR14,0.0
PARD6A,-2.0098045e-09
PNISR,0.0
TBC1D15,0.0
COPS3,5.415808e-05
IFIT2,0.0
ELAC1,0.0
TAF1L,0.005035637
STBD1,0.14742693
UQCRH,0.0
TNRC6B,1.8470104
RDH14,0.00011885204
CDX4,0.0
NOBOX,0.0
SUPT7L,-0.017532721
ERCC2,0.0032432731
RAX,0.0
MRPL9,0.5664654
OR10J3,-0.046795573
NSA2,0.0
TMEM79,0.0
ZBTB11,0.0
VWA3A,0.0
NWD1,0.0
SIGIRR,0.012938477
PARP16,-6.7930586e-23
FBF1,7.1845685e-10
GORASP1,0.58349013
MYOG,-1.7365035e-11
IL17F,5.988182e-09
POLR2G,-0.16382098
KIAA0232,0.0
EHBP1,0.0
PLGLB2,0.0
SLC9A4,4.5194396e-16
TOP3B,0.0
PPID,0.0
FBXO42,0.0
POLR1C,0.011465445
IPO13,0.0
ANG,0.0
HIP1,0.0
PCSK1,-0.017587876
AP1S2,1.4923696e-08
PLEKHG6,0.0
ATG9A,0.0
CSF3R,8.46696e-11
TAGLN3,0.0
CLEC7A,0.0
FGA,-0.16798463
RUSC2,0.0
USP3,-3.129131e-11
UTRN,0.0
GFRAL,0.0
MTMR2,0.027675167
MYLIP,0.04258195
STAM,-0.0034426078
B4GALT4,-8.26244e-08
ARID5B,-0.012200968
TBX20,0.0
PEX12,-4.9075873e-14
COL5A2,0.0
KIAA0895,0.0
LARP1B,0.0
TBL1XR1,-0.45927662
AMPD2,5.1128502e-21
RNF43,1.9264833e-07
NRAP,0.0
HGS,0.28481907
FTH1,-0.00021840648
SENP2,3.88535e-12
MPP2,0.0
WDFY3,0.0
FKBP4,1.445332e-05
TMEM63A,0.081096776
TTC39B,0.0
LAMA4,0.006902209
BTBD6,-0.018517494
PBLD,0.0
SEZ6L2,0.0
ZNF28,0.0
RANBP10,9.764781e-10
THAP5,0.0
ARL2BP,0.0
FKRP,0.0
KDM5C,7.834214e-05
DDX21,-0.0026168192
RPS3A,-0.12643526
RWDD3,0.0
CCDC122,0.0
GABRA6,9.721892e-10
UBE2QL1,0.0
SUN3,0.0
TANK,-0.056518942
PTP4A2,-0.00021853017
MANEA,-0.00032707362
CTNNBL1,-3.7664134e-12
CSNK1G2,-3.3886776e-12
INPP5A,-6.946205e-06
PCCA,1.9876142e-13
ZNF691,0.0
ACACB,-3.7580446e-16
TFAP2B,-0.0056913816
EIF3J,1.101384e-08
USP4,0.02889815
FCRL1,0.0
PLBD2,0.0
CNDP2,3.2501877e-09
TM6SF2,0.0
POLR3B,4.5713602e-08
SPICE1,0.0
GYG1,0.059569445
SH3BP5,0.0
TLR10,-1.1735445e-19
PSMA1,-0.0052919695
CSF1R,1.7708155e-09
SPOP,0.0
CCR6,0.34755352
COX15,-9.945445e-19
ZXDA,0.0
GKN2,0.0
PDE7A,0.0
TPM4,0.00034067375
ARMC1,0.0
DNTTIP2,0.0
IGDCC3,0.0
MASP2,3.4782406e-13
POM121L12,0.0
RASGEF1B,0.0
TBC1D10A,0.0
TIMELESS,0.053653482
APOL6,0.0
ARHGAP29,0.090839565
RPP25,0.0
EN1,0.0
UBA6,0.12955396
MZF1,0.0
FAM47A,0.0
NRXN2,3.0163694e-14
LRRC59,0.0
LILRA1,-2.9613473e-12
UGGT1,0.00046584135
HIST1H2BE,0.0
CEP78,0.52390695
DDX24,0.0
PLEKHG2,-0.09413844
CCHCR1,0.0
SLC39A1,7.132928e-07
OR10A7,-2.3318487e-05
DEFB121,0.0
MTSS1L,0.0
KLHL36,0.0
MLKL,0.0
NET1,-0.23846474
GPC1,0.017721511
PPP1R21,0.0
TRA2B,0.18264084
HRH3,1.5420339e-10
MGST1,-0.0014570894
WFDC10A,0.0
SF3B1,-6.78587e-05
DRD3,0.12767997
SLN,0.0
ARG1,0.14713044
OR5M11,0.002671416
NAT8B,-0.02013478
PLA2G5,0.0026041747
CCDC9,0.0
FNDC1,0.0
ZCRB1,1.9966036e-10
RBM48,0.0
ODF2L,0.0
GPR75,0.0
SDHAF2,0.0
DGKZ,0.0
MYPOP,0.0
WDR48,0.012765891
LAYN,0.0
HTRA1,0.0
ASB11,0.0
ZP4,-2.2967464e-14
FBXL5,0.33052054
TEX19,0.0
TRAF3IP1,-0.00032884872
IPPK,-2.1067158e-15
IFITM3,0.0
MORC3,0.0
CYB5D1,0.0
ARHGEF15,-0.06820057
KMT2A,-0.03673268
MOAP1,0.0
BIN1,0.0
POLRMT,-6.974179e-10
ACYP1,0.0
OR2M7,0.0046829204
TP53INP1,0.16530691
XPR1,0.0
TMEM203,0.0
NID2,-1.3568459e-10
PXDC1,0.0
PSG8,0.0
LAMTOR1,-0.0602864
ACTC1,0.0
FGFR1OP,0.34746617
ACTN3,0.00018625816
MSL1,0.13893
ZNF551,0.0
OR2T12,-0.0049532205
PIGU,-4.5786317e-21
INO80,-4.0896336e-12
IMPAD1,0.0
TROVE2,0.0
USP33,0.006930356
DUS1L,0.0
VWC2,0.0
EARS2,5.461883e-13
SPANXN1,0.0
SEC14L3,0.0
ANKLE2,-1.2756558e-07
RHBDL2,0.0
LY6G6D,0.0
TERF2IP,2.829671e-13
ZNF598,0.0
LRRC71,0.0
CCDC120,0.0
SPDYE3,0.0
SLC16A14,0.0
PIM1,0.00702479
SCAF1,0.0
TRIM62,0.0
HMGA1,0.01554041
ELAVL4,0.0
PNMA5,0.0
BCL10,1.5379464e-07
MAST3,0.0
NT5C1B,0.0
CLDN11,1.9745702e-12
SPTBN1,0.40503323
CNTF,-0.00022590024
G6PC,-1.6325035e-19
TMEM151A,0.0
AFF3,0.0
CD28,0.018913452
TXNDC8,0.0
SOX5,0.0
OR5M10,-2.5535323e-07
HIST1H4C,0.0
OTOL1,0.0
SFXN3,0.0
COL24A1,0.0
FAM69B,0.0
PAX9,0.0
EVC2,-2.9673915e-06
THBS3,0.0
PARP2,7.514577e-10
NOA1,0.0
GDAP1,0.0
CEP68,0.0
CWC15,0.00688336
SNAPC3,0.024763767
MUC1,-0.22543125
ZNF480,0.0
ZFR,0.0
TMEM107,0.0
ZBTB10,0.0
PDGFRA,0.1430233
ALDH1A1,-1.29401585e-11
BANF2,0.0
LMAN1,-1.3327364e-07
SLC38A7,0.0
PRSS1,-0.00028955238
NAP1L5,0.0
AKAP3,0.0
PIK3R3,-0.17635813
HRG,-0.06456083
PNLIPRP1,-6.9383995e-13
SPINK4,0.0
PCDH18,0.0
NBPF6,0.0
MAGEB6,0.0
WWC1,0.023480924
RNF115,-0.0012923712
CYP2R1,1.2141141e-06
LIPJ,0.06335052
OR9Q1,-0.0013691522
ACAT2,0.0
HORMAD2,0.0
TERF1,-6.677339e-05
TMEM223,0.0
BOC,0.0042242175
WDR24,0.0
DUSP27,0.0
CHPT1,3.1640104e-13
CHIC2,0.0
NTN1,2.5421438e-12
FCER1G,-0.59739923
SEC14L1,0.0
LILRA2,-1.1976762e-07
IDI2,0.0
ANKRD13D,0.0
MYH3,0.02078742
ATXN7,0.012531644
ZNF486,0.0
TMPRSS2,0.0
ANKRD1,-0.00057176466
CPNE4,0.0
MCCD1,0.0
CLPB,0.0
POC5,0.0
PTPRJ,0.16001014
PLA2G15,1.8819821e-16
VPS36,5.4979316e-14
RCVRN,0.0
ADIPOR1,5.021957e-15
ZNF782,0.0
ARHGAP21,0.06949865
RNASEH2B,0.0
GTF2E2,-0.017157376
GK,-3.8132174e-18
NR1D2,0.047725793
TRH,0.154027
ZFR2,0.0
PATZ1,0.0
CARHSP1,0.0
IRX2,0.0
SP4,0.0
HNRNPH1,-0.013030906
PFN3,0.0
GCFC2,0.0011901831
ANXA3,0.0
PRKAB1,1.5445572e-05
MEIS2,0.0
SULT2A1,0.0028805116
TTC7A,0.0
DCTN6,0.0064710677
CSH2,0.0
BCL7B,0.0
CASP3,0.0001709162
ANKRD27,0.0
PHC2,0.6218296
ZNF341,0.0
FIG4,-0.00051976176
OR4D9,-0.07433886
OAF,0.0
GINS1,3.9020557e-21
OR5M9,-0.00097619457
ZYX,0.0
NMS,-0.0064582997
BUB3,-2.5602421e-05
DPPA2,0.0
SPTLC3,1.9081004e-13
DEFB114,2.3990671e-05
APOA4,-0.03919208
MANBA,0.030191297
WSB2,-1.0717777e-07
DCAF12L2,0.0
GCDH,2.0150703e-20
ZFYVE9,-1.7258602e-08
ALOX5,0.43718886
GPR19,0.0
UCK2,-1.1206056e-12
TTC30B,-0.00017304406
PATL1,-5.304217e-08
CPLX4,0.0
PRKAA2,-0.04905768
ASB17,1.0741289
JAK3,-2.545503e-07
SGCB,0.0
TJP1,-1.4044805e-11
CTAGE9,0.0
LDB2,0.0
HSP90B1,7.522899e-07
IGLON5,0.0
ACVR2A,-0.0015862281
PAX8,0.0
LRTM1,0.0
DUS4L,0.0
WBP2NL,0.0
PITX3,0.0
SLC25A3,0.0
UCHL1,0.00011813882
CYB5R2,-5.9461104e-16
ETV4,-2.8315115e-16
PACRGL,0.0
ACOXL,9.093821e-07
DDX39B,-0.021417938
MYH6,0.016998006
PHRF1,0.0
PNPLA1,0.0
RARA,0.0012946704
SETD2,-0.031341422
L3MBTL3,0.0
NEK10,0.0
HAPLN4,0.0
IFNA16,-6.976807e-10
LRP3,0.0
FAM46C,0.0
TRPM7,3.4393207e-15
PER3,0.0
PTPRD,-3.1713782e-05
HSPG2,0.098307006
FBXO30,0.12586428
ZDHHC14,0.0
FEN1,-6.943682e-08
HTRA2,0.0
ADORA2A,3.0941953e-12
ZNF558,0.0
SLC39A13,0.0
METTL7A,-1.5210269e-08
CCND2,0.042414382
COL1A1,0.00129751
LAD1,0.0
XRCC5,0.1702291
GLYR1,0.0
LIMA1,0.0
NECAB2,0.0
TSSC4,0.0
RPL7L1,0.0
CDC42EP3,-5.912652e-13
ABCD4,-7.880022e-12
CXCL12,0.038914494
CAPN12,0.0
GUCA1A,0.0
APOBEC3B,2.5240405e-21
IPO4,0.0
MOCS2,-4.2003206e-12
CAB39L,0.0
AGPAT5,0.03987266
ENPP5,0.0
COL6A6,0.0024848168
SPRR3,0.0012963689
KREMEN1,-3.854933e-20
PTPN21,0.0
RPS9,5.7100774e-10
SLC9A3,-9.979269e-13
UBE4B,0.0
TP53I11,0.0
KHDRBS1,5.721269e-17
SCN3A,1.3098576e-05
OPN1LW,1.1975686e-14
MED26,4.49052e-16
DBX1,0.0
KLHL21,0.04219935
GJA5,-8.971003e-12
TMCC2,0.0
OR6Y1,0.10292233
GNPAT,-1.6750235e-09
ITM2C,0.0
IL36B,-6.79836e-17
FLT4,0.073424235
ZNF101,0.0
HTR2C,-1.2407185e-07
MPPED2,0.0
TUBG1,0.019603347
FDXACB1,0.0
LCE1C,0.007837962
ECHDC1,0.0
ALG12,0.0
ENSA,0.05294706
TSPAN1,0.0
PNRC1,0.0
MFSD8,0.0
CYP4V2,-3.619131e-08
ZFYVE28,0.0
MCTP2,0.0
ZNF780A,0.0
GNG12,0.0011514517
EFCAB5,0.0
MXI1,0.0
HOXC11,0.0
KRT85,0.0
DLX1,0.0
CPT1A,0.001240445
ATP6V1G1,-0.0032327818
GBX2,0.0
CANX,0.09212013
ZNF528,0.0
TRIM69,-0.0024876557
TUB,0.0
SURF6,0.0
PPP2R5A,0.5973907
CHTOP,-0.17350511
NQO1,0.0
