,coef
R-HSA-112316,0.04248736
R-HSA-1852241,0.08073957
R-HSA-4839726,14.243329
R-HSA-1474244,0.021970442
R-HSA-1474165,0.043587413
R-HSA-8953897,21.939045
R-HSA-1643685,13.267827
R-HSA-1430728,4.2896442
R-HSA-392499,48.74865
R-HSA-69306,-0.000108537984
R-HSA-168256,40.922092
R-HSA-73894,0.99013245
R-HSA-109582,1.6530112
R-HSA-8953854,1.2358508
R-HSA-8963743,5.7119614e-08
R-HSA-162582,51.23542
R-HSA-5357801,0.0813384
R-HSA-74160,46.399265
R-HSA-382551,0.5308458
R-HSA-5205647,1.3517418e-08
R-HSA-397014,-3.102592e-05
R-HSA-1640170,25.029902
R-HSA-1500931,-0.00010205092
R-HSA-5653656,22.406487
R-HSA-400253,-2.918334e-05
R-HSA-1266738,6.5445547
