,coef
R-HSA-1296059,-7.4769205e-11
R-HSA-8951664,10.555721
R-HSA-9604323,0.02212691
R-HSA-5682113,0.0
R-HSA-1368082,1.8726671e-06
R-HSA-6807505,2.8524337
R-HSA-73980,0.0005677489
R-HSA-5661182,0.0
R-HSA-9010553,-0.017581882
R-HSA-2395516,1.8241664e-07
R-HSA-168638,1.0694846e-09
R-HSA-5678520,0.0
R-HSA-5696397,-7.354103e-07
R-HSA-5669034,0.000374122
R-HSA-75105,0.0
R-HSA-181430,3.5425226e-06
R-HSA-4641257,2.8173463e-06
R-HSA-727802,-3.5287596e-14
R-HSA-5579011,0.0
R-HSA-5579032,0.0
R-HSA-1296052,-3.892951e-06
R-HSA-8849470,6.2059684e-13
R-HSA-72764,-0.00899303
R-HSA-5603041,-5.2717706e-07
R-HSA-4720454,0.0
R-HSA-190828,5.9501454e-05
R-HSA-111471,0.000107213906
R-HSA-1299316,0.0
R-HSA-6802955,0.0024902287
R-HSA-5419276,0.8013612
R-HSA-2473224,4.303985e-09
R-HSA-6802948,-0.00014537742
R-HSA-6784531,-3.702868e-07
R-HSA-933542,4.0233724e-07
R-HSA-9013695,0.23940419
R-HSA-5221030,0.0
R-HSA-191650,1.9013425e-11
R-HSA-168799,1.0966381e-05
R-HSA-3371511,0.0071060746
R-HSA-5083635,0.20419851
R-HSA-8874211,8.281857e-12
R-HSA-1912420,0.00019088433
R-HSA-936837,0.00025455892
R-HSA-8854691,6.7236e-11
R-HSA-418990,0.0
R-HSA-8876493,2.3064902e-05
R-HSA-75892,-2.478206e-12
R-HSA-1855156,0.0
R-HSA-2978092,-3.6222075e-13
R-HSA-112122,-4.41405e-12
R-HSA-5579000,0.0
R-HSA-425381,-7.361799e-13
R-HSA-5603037,-3.5653173e-08
R-HSA-75109,0.00032039883
R-HSA-3560796,0.0
R-HSA-196791,0.12185774
R-HSA-1250347,1.1034006e-08
R-HSA-8957275,0.005554391
R-HSA-4641262,0.3301662
R-HSA-5693567,3.1016972
R-HSA-8862803,1.2014104e-05
R-HSA-5620912,0.07559829
R-HSA-5579015,0.0
R-HSA-2564830,-1.1617995e-11
R-HSA-4724325,0.0
R-HSA-1989781,0.014705867
R-HSA-5619111,0.0
R-HSA-450604,-5.600473e-11
R-HSA-1300645,0.0
R-HSA-110357,1.5658684e-09
R-HSA-8955332,-7.5938584e-07
R-HSA-5578749,0.02335932
R-HSA-400685,0.0757611
R-HSA-8853383,-1.7436679e-06
R-HSA-5357905,2.3050718e-11
R-HSA-1614603,9.710064e-10
R-HSA-5619041,0.0
R-HSA-140834,0.0
R-HSA-3371453,0.55639064
R-HSA-5619044,0.0
R-HSA-68877,3.066046
R-HSA-5673001,-0.0002485803
R-HSA-917977,0.0002575648
R-HSA-4793954,0.0
R-HSA-156590,-4.090288e-12
R-HSA-2408557,0.0018573772
R-HSA-8941237,0.0
R-HSA-110312,-4.1340652e-05
R-HSA-5696400,-1.4667121e-07
R-HSA-399997,1.3134676e-06
R-HSA-156827,-0.0028170845
R-HSA-5579026,0.0
R-HSA-3642278,-3.736157e-05
R-HSA-210993,0.0048639085
R-HSA-3295583,0.043267462
R-HSA-71064,-4.550779e-05
R-HSA-5619078,0.0
R-HSA-112409,-1.2967436e-06
R-HSA-5678420,0.0
R-HSA-429947,0.0019558358
R-HSA-451927,0.19867638
R-HSA-5683329,0.0
R-HSA-445144,-0.041942786
R-HSA-446343,0.0
R-HSA-8934903,0.00085370446
R-HSA-3560792,0.0
R-HSA-71288,-2.0044255e-10
R-HSA-400511,4.0411617e-13
R-HSA-156581,0.07773106
R-HSA-75108,-9.852352e-06
R-HSA-379716,-0.00027304914
R-HSA-8849468,9.081616e-15
R-HSA-5619083,0.0
R-HSA-1369062,2.137853e-09
R-HSA-4755579,0.0
R-HSA-354194,-1.3703522e-08
R-HSA-2214320,0.0
R-HSA-5576894,3.3074922e-08
R-HSA-4839735,0.38101572
R-HSA-611105,4.093884e-06
R-HSA-4717374,0.0
R-HSA-5621480,2.1588209
R-HSA-69656,0.12359867
R-HSA-3700989,14.269799
R-HSA-76071,-0.008985615
R-HSA-5656169,-0.0010872632
R-HSA-204626,2.331881e-05
R-HSA-2559585,2.6147547
R-HSA-5609977,0.0
R-HSA-2161517,0.0
R-HSA-983170,0.46749982
R-HSA-426117,0.0
R-HSA-1855231,0.0
R-HSA-6798695,23.977129
R-HSA-162791,-6.452047e-13
R-HSA-2197563,0.12565728
R-HSA-399721,0.0003083179
R-HSA-5674400,0.73146635
R-HSA-392851,-0.0040333658
R-HSA-5632987,5.494929e-11
R-HSA-73817,-2.6578417e-13
R-HSA-422085,-9.3633885e-11
R-HSA-196299,0.05647641
R-HSA-68884,0.022660933
R-HSA-8964011,3.0246558e-12
R-HSA-114294,-7.9957045e-09
R-HSA-2691230,0.16235249
R-HSA-8937144,-0.00014877395
R-HSA-5689901,-0.059229404
R-HSA-69275,3.8351793
R-HSA-5619108,0.0
R-HSA-196807,0.0022240814
R-HSA-8877627,-1.4084101e-11
R-HSA-2408517,0.0056741233
R-HSA-3560783,2.2030063e-06
R-HSA-209931,1.38798155e-08
R-HSA-140180,4.574612e-13
R-HSA-8849471,1.3975859e-11
R-HSA-6783783,0.001899554
R-HSA-8985801,-1.6796564e-10
R-HSA-210990,9.892988e-05
R-HSA-5083636,0.29438883
R-HSA-8849932,-1.2205256e-09
R-HSA-5693548,0.004800027
R-HSA-70171,0.0015165659
R-HSA-202427,9.835612e-06
R-HSA-202430,1.4084053e-06
R-HSA-9013508,0.003783156
R-HSA-68962,-0.00025393115
R-HSA-447041,-0.0010675777
R-HSA-3214815,1.6234871
