,coef
CCDC140,0.0
PNPLA6,3.6451704e-05
DCTN2,0.018720862
USP47,0.0048098112
FAM98A,0.0
DEFB104A,-4.091825e-08
USP20,-3.3550656e-08
SEC16A,0.0
TNNT3,-0.009510213
COG4,9.653722e-07
LRIG2,0.0
ISG20L2,-0.00089026435
ZNF77,0.0
KATNAL1,0.0
SATB1,0.012707677
TXLNG,0.0
TRIM64,0.0
TJAP1,0.0
FBXW2,0.06176721
NUP50,0.027042393
CAMK2N2,0.0
OR4X1,0.0570806
CRB2,0.0
SIX2,0.0
INPP5F,6.87257e-10
NGFR,8.6829026e-08
MLANA,0.0
RPS5,-0.0003169001
H2AFY,0.0
CCDC116,0.0
FAM133B,0.0
CDC25A,-0.011016621
MCM2,0.0010226222
ABCB5,0.0
CTAG2,0.0
CCDC28B,0.0
KIF1C,1.5086002e-07
NCOA4,0.0
ARHGEF11,0.005920985
POLQ,1.5204337e-08
DEK,0.014100822
CHMP5,0.009607397
SH3BP5L,0.0
MLYCD,4.7921027e-08
NFATC2,0.007005836
DDOST,0.041867685
APPL1,-4.5974773e-12
TPK1,-4.8307254e-11
KIF3A,0.8363798
CNIH3,-7.2415286e-12
BUB1B,-0.0035962965
DDX56,0.0
TBC1D21,0.0
BCKDK,0.0
COX11,0.0
ARNT2,-9.0812266e-23
ANXA9,0.0
SH3GLB2,0.0
CAMK1,0.0
SLC4A2,-3.6313526e-15
MYOF,0.0
QARS,-3.6232519e-12
MED1,0.0032669094
RAB11FIP2,8.4755294e-07
CCDC28A,0.0
NPHP3,1.15462585e-14
OR10W1,0.10470493
CYTH1,-3.2216846e-12
HDAC3,0.4992975
WDR63,0.0
AK4,6.70274e-07
HOXA6,0.0
LMLN,0.0
FBXO8,0.0
PSRC1,0.0
SYNPO,0.0
NUP54,0.21762519
LPAR2,-1.1178382e-11
VPS33B,0.0
PTCD3,-1.4176926e-09
BIRC6,0.0
ACVR2B,4.0712978e-11
MAGEC1,0.0
SSU72,0.0
DOCK9,0.0
OR4X2,0.009182453
BMP5,0.0
WNK1,0.0
NKIRAS1,0.0
EPN3,0.0
EIF4E2,0.03792906
IRX3,0.0
RPS20,-0.030074727
TMEM44,0.0
PTGIS,2.3645627e-11
ILVBL,0.0
ZNF114,0.0
ZNF160,0.0
CLEC4M,0.0
RXRG,0.06853397
CORO6,0.0
YY1,0.00050005596
COL4A1,0.01383483
PARP10,2.6272598e-08
FOXRED1,0.0
DALRD3,0.0
CLPTM1,0.0
NDUFA4,0.0032050253
ACSM2A,3.0356878e-06
RTBDN,0.0
CACYBP,0.0
NT5DC3,0.0
PASD1,0.0
DYNC2LI1,3.2069718e-09
HECTD1,-6.046239e-08
DENND5A,0.0
GNAL,-0.00034125423
APEX1,1.562063e-08
NUDT12,2.0653363e-06
SCARA3,0.0
ZC3HAV1L,0.0
GABPB2,0.0
SNF8,4.183091e-12
GAL3ST4,0.0
FAM20B,0.0
LCORL,0.0
DPF2,0.0
ATXN2L,0.0
TBC1D22A,0.0
PRB2,0.0
CELF1,0.0
GFAP,-1.9731996e-08
WASL,-0.0068369242
SEC22B,-0.2413518
ABL2,1.4481066e-15
PWP1,0.0
EEPD1,0.0
TFAP2C,-0.0056472486
CCDC102A,0.0
EFCAB6,0.0
TMED10,-3.8292737e-11
RUNX1T1,0.0
NANOG,-1.6837159e-05
EVI5,0.0
DSN1,-0.003503737
CMBL,0.0
PRAMEF17,0.0
GRPEL2,-5.568003e-13
SLC9A7,0.0
IL7R,0.056561217
DTX3,0.0
CEP164,0.19619489
POGZ,0.0
SEZ6,0.0
IKBKE,1.6862382
ATAD5,0.0
DLG1,0.00030154357
CEBPG,0.0
RTP2,0.0
BARD1,-0.00018474592
SPAG8,0.0
HSPB6,0.0
SHQ1,0.0
PHF11,0.0
USP31,0.0
AKTIP,0.0
TNKS2,0.14602923
DNM2,-0.10177531
MXD1,0.0
WRN,-0.005348918
ARNT,0.00039465624
GALNTL5,0.0
OR2G6,-0.04823078
H2AFV,0.3011629
SALL1,-1.1836421e-09
SNRNP48,4.7884857e-10
RUFY3,0.0
DMXL2,0.0
TCF12,0.019839926
EXTL2,1.5391325e-15
RAP1B,-7.765264e-12
GBX1,0.0
ZSCAN5A,0.0
DNAI2,0.0
HM13,0.0
BBS7,-2.1992628e-08
WIZ,0.0
COL4A5,5.854246e-10
HLCS,-1.2665691e-12
FAM107B,0.0
COPS4,0.37181303
KLF9,0.0
IFNA17,-0.005566644
SDR42E1,0.0
TAF1B,0.028292265
RNF168,0.0684449
SDCBP2,0.0
EXOC3,0.14900215
CYP2C19,-0.0063775247
MIB2,-0.09436221
GTPBP10,0.0
SPATS2L,0.0
DACT3,0.0
ESAM,0.0
CHIC1,0.0
DLG4,-0.00028258943
SGMS1,0.007294051
KIAA0100,0.0
SNX17,0.0
TNNC2,1.08699355e-10
TRIM56,0.0
SFRP5,0.0
RAPGEF3,2.0128597e-12
TTC29,0.0
CARD18,0.0
CAPRIN1,0.0
HESX1,0.0
WDR44,0.0
CRCP,0.053503066
FCHSD1,0.0
ESRRA,0.04971718
ZNF213,0.0
CCT6A,0.003848805
CYCS,-0.0010060156
LMO1,4.089116e-06
ABCA8,0.0
PITPNA,-1.5377e-11
TRAK1,-7.920989e-13
TMEM144,0.0
LDHB,0.0
PRDX2,-5.460382e-09
TCHHL1,0.0
PSEN1,7.5745434e-06
LRRC47,0.0
BCL7A,0.0
CCDC84,0.0
NOP2,5.387569e-12
HAO2,0.0
HRC,5.905906e-12
EFCAB2,0.0
MAB21L2,0.0
COPS2,-7.358191e-08
LRRC8B,-1.2601911e-05
CNIH4,0.0
ARHGAP24,0.15151641
OPN5,-1.5245756e-11
TXNDC12,0.0
BBS2,3.5806588e-12
MALT1,0.054515272
RPS6KA1,-6.7541546e-06
OR1A2,0.00073803635
HSPB7,0.0
RASGRP3,0.028790168
ABCB4,-0.00014704234
C1RL,0.0
ZCWPW1,0.0
LGR4,-2.8808716e-11
KAZN,0.001263904
SLC22A14,0.0
RASA2,0.014681716
SLC25A21,0.0
AZIN1,0.002396826
TIPRL,0.0
BRCC3,-0.0013789186
ANKRD16,0.0
EXOSC5,-9.988453e-05
RRAS,2.3752418e-06
VKORC1L1,0.00025668382
ADAMDEC1,0.0
SCG2,-6.417615e-13
GNB1,-0.06587873
RAB33B,1.690705e-08
MTHFD2,-2.7637277e-15
RIN2,0.0
WDPCP,0.0
CSPP1,0.0
ERCC3,0.012639986
PRPF3,0.6803274
DNAJB7,0.0
RAP2C,-1.7835464e-10
PRR14,0.0
PARD6A,-6.420428e-11
PNISR,0.0
TBC1D15,0.0
COPS3,0.0
IFIT2,0.0
ELAC1,0.0
TAF1L,-0.005839113
STBD1,0.13228758
UQCRH,0.0
TNRC6B,0.8502332
RDH14,9.758102e-12
CDX4,0.0
NOBOX,0.0
SUPT7L,-0.027818382
ERCC2,-0.104206175
RAX,0.0
MRPL9,0.0008862193
OR10J3,-0.09042013
NSA2,0.0
TMEM79,0.0
ZBTB11,0.0
VWA3A,0.0
NWD1,0.0
SIGIRR,0.040693197
PARP16,6.015039e-13
FBF1,0.007983872
GORASP1,0.09406741
MYOG,-2.745086e-13
IL17F,0.0060540214
POLR2G,0.0047641154
KIAA0232,0.0
EHBP1,0.0
PLGLB2,0.0
SLC9A4,-2.4051507e-11
TOP3B,0.0
PPID,0.0
FBXO42,0.0
POLR1C,0.14810921
IPO13,0.0
ANG,0.0
HIP1,0.0
PCSK1,0.0045512347
AP1S2,0.0
PLEKHG6,0.0
ATG9A,0.0
CSF3R,4.003978e-18
TAGLN3,0.0
CLEC7A,0.0
FGA,-0.03723619
RUSC2,0.0
USP3,-2.5108775e-13
UTRN,0.0
GFRAL,0.0
MTMR2,0.08237156
MYLIP,0.15003094
STAM,-0.0022406299
B4GALT4,0.00013557808
ARID5B,-1.652505e-12
TBX20,0.0
PEX12,2.3478235e-05
COL5A2,0.0
KIAA0895,0.0
LARP1B,0.0
TBL1XR1,-0.5499896
AMPD2,-1.2239409e-11
RNF43,0.010066054
NRAP,0.0
HGS,0.086670205
FTH1,0.0115345465
SENP2,0.17284788
MPP2,0.0
WDFY3,0.0
FKBP4,-3.895691e-06
TMEM63A,0.18845113
TTC39B,0.0
LAMA4,1.2155912e-08
BTBD6,9.622752e-09
PBLD,0.0
SEZ6L2,0.0
ZNF28,0.0
RANBP10,1.1642639e-11
THAP5,0.0
ARL2BP,0.0
FKRP,0.0
KDM5C,1.9623656e-05
DDX21,0.110038854
RPS3A,-0.105652764
RWDD3,0.0
CCDC122,0.0
GABRA6,0.00023005628
UBE2QL1,0.0
SUN3,0.0
TANK,0.024655597
PTP4A2,6.6684444e-12
MANEA,-1.2636923e-11
CTNNBL1,4.923339e-10
CSNK1G2,-2.6522085e-07
INPP5A,-0.00025572893
PCCA,5.7921667e-15
ZNF691,0.0
ACACB,-8.485079e-08
TFAP2B,-0.004138545
EIF3J,4.373336e-11
USP4,0.0060226973
FCRL1,0.0
PLBD2,0.0
CNDP2,2.2430688e-09
TM6SF2,0.0
POLR3B,-6.7069332e-09
SPICE1,0.0
GYG1,1.3256727
SH3BP5,0.0
TLR10,-2.1308178e-22
PSMA1,0.106690414
CSF1R,7.007163e-16
SPOP,0.0
CCR6,0.21384767
COX15,-1.7429879e-15
ZXDA,0.0
GKN2,0.0
PDE7A,0.0
TPM4,2.739556e-06
ARMC1,0.0
DNTTIP2,0.0
IGDCC3,0.0
MASP2,3.4282312e-18
POM121L12,0.0
RASGEF1B,0.0
TBC1D10A,0.0
TIMELESS,0.011765602
APOL6,0.0
ARHGAP29,0.096484736
RPP25,2.9572857e-12
EN1,0.0
UBA6,0.029638624
MZF1,0.0
FAM47A,0.0
NRXN2,-1.3985854e-13
LRRC59,0.0
LILRA1,-3.1611113e-11
UGGT1,-1.646283e-20
HIST1H2BE,0.0
CEP78,0.94791025
DDX24,0.0
PLEKHG2,-0.11304837
CCHCR1,0.0
SLC39A1,-1.3853022e-14
OR10A7,-3.859871e-08
DEFB121,7.2143977e-16
MTSS1L,0.0
KLHL36,0.0
MLKL,0.0
NET1,-0.19308658
GPC1,0.071364865
PPP1R21,0.0
TRA2B,0.27710506
HRH3,0.1037152
MGST1,-6.067725e-09
WFDC10A,0.0
SF3B1,-0.07107824
DRD3,0.061705906
SLN,0.0
ARG1,0.289491
OR5M11,0.0013719113
NAT8B,-0.006205131
PLA2G5,0.01513116
CCDC9,0.0
FNDC1,0.0
ZCRB1,-1.1642175e-20
RBM48,0.0
ODF2L,0.0
GPR75,0.0
SDHAF2,0.0
DGKZ,0.0
MYPOP,0.0
WDR48,0.0014599597
LAYN,0.0
HTRA1,0.0
ASB11,3.8018302e-07
ZP4,9.1079607e-17
FBXL5,0.0394434
TEX19,0.0
TRAF3IP1,2.0503458e-06
IPPK,-6.3898247e-09
IFITM3,0.0
MORC3,0.0
CYB5D1,0.0
ARHGEF15,-0.06500874
KMT2A,0.059688557
MOAP1,0.0
BIN1,0.0
POLRMT,-6.9742416e-13
ACYP1,0.0
OR2M7,-0.009720539
TP53INP1,0.6790916
XPR1,0.0
TMEM203,0.0
NID2,9.821335e-17
PXDC1,0.0
PSG8,0.0
LAMTOR1,-0.24963832
ACTC1,0.0
FGFR1OP,0.7317942
ACTN3,0.003224396
MSL1,2.3414548e-06
ZNF551,0.0
OR2T12,0.030558886
PIGU,-2.8186227e-12
INO80,-3.0982252e-07
IMPAD1,0.0
TROVE2,0.0
USP33,-0.019834822
DUS1L,0.0
VWC2,0.0
EARS2,9.266886e-19
SPANXN1,0.0
SEC14L3,0.0
ANKLE2,-4.837147e-09
RHBDL2,0.0
LY6G6D,0.0
TERF2IP,1.6497678e-11
ZNF598,0.0
LRRC71,0.0
CCDC120,0.0
SPDYE3,0.0
SLC16A14,0.0
PIM1,0.065533094
SCAF1,0.0
TRIM62,0.0
HMGA1,0.0048581483
ELAVL4,0.0
PNMA5,0.0
BCL10,0.010989756
MAST3,0.0
NT5C1B,0.0
CLDN11,-5.775182e-06
SPTBN1,0.058228318
CNTF,0.0010948589
G6PC,9.909836e-19
TMEM151A,0.0
AFF3,0.0
CD28,0.013011773
TXNDC8,0.0
SOX5,0.0
OR5M10,0.00011435049
HIST1H4C,0.0
OTOL1,0.0
SFXN3,0.0
COL24A1,0.0
FAM69B,0.0
PAX9,0.0
EVC2,-4.174465e-16
THBS3,0.0
PARP2,-7.371061e-12
NOA1,0.0
GDAP1,0.0
CEP68,0.0
CWC15,1.1538245e-06
SNAPC3,0.018614288
MUC1,-0.20129582
ZNF480,0.0
ZFR,0.0
TMEM107,0.0
ZBTB10,0.0
PDGFRA,0.42291448
ALDH1A1,1.2018093e-11
BANF2,0.0
LMAN1,1.8703761e-13
SLC38A7,0.0
PRSS1,-4.41043e-07
NAP1L5,0.0
AKAP3,0.0
PIK3R3,-0.21694954
HRG,-0.10791511
PNLIPRP1,7.736765e-17
SPINK4,0.0
PCDH18,0.0
NBPF6,0.0
MAGEB6,0.0
WWC1,0.0010183973
RNF115,-0.10478687
CYP2R1,0.0034122497
LIPJ,0.19031122
OR9Q1,0.022298977
ACAT2,0.0
HORMAD2,0.0
TERF1,0.061531574
TMEM223,0.0
BOC,-2.5374906e-08
WDR24,0.0
DUSP27,0.0
CHPT1,-1.0286068e-12
CHIC2,0.0
NTN1,4.336307e-09
FCER1G,-0.62297904
SEC14L1,0.0
LILRA2,1.9739614e-12
IDI2,0.0
ANKRD13D,0.0
MYH3,0.03885271
ATXN7,0.0033280794
ZNF486,0.0
TMPRSS2,0.0
ANKRD1,-0.0019402144
CPNE4,0.0
MCCD1,0.0
CLPB,0.0
POC5,0.0
PTPRJ,0.5557888
PLA2G15,3.6321742e-14
VPS36,-3.8956532e-11
RCVRN,0.0
ADIPOR1,-1.3982026e-09
ZNF782,0.0
ARHGAP21,-0.010327864
RNASEH2B,0.0
GTF2E2,-0.046588168
GK,2.1072373e-11
NR1D2,-0.04670424
TRH,0.37567672
ZFR2,0.0
PATZ1,0.0
CARHSP1,0.0
IRX2,0.0
SP4,0.0
HNRNPH1,-0.049669307
PFN3,0.0
GCFC2,-0.0033116727
ANXA3,0.0
PRKAB1,0.0
MEIS2,0.0
SULT2A1,0.00056325604
TTC7A,0.0
DCTN6,-0.33166948
CSH2,0.0
BCL7B,0.0
CASP3,0.003534641
ANKRD27,0.0
PHC2,0.30086327
ZNF341,0.0
FIG4,0.07761618
OR4D9,-0.06798844
OAF,0.0
GINS1,-6.370458e-21
OR5M9,0.0009409098
ZYX,0.0
NMS,0.00075633597
BUB3,-0.08281991
DPPA2,0.0
SPTLC3,-2.7381952e-07
DEFB114,-1.3192998e-13
APOA4,-0.09369725
MANBA,0.09587567
WSB2,-0.0067126034
DCAF12L2,0.0
GCDH,4.0649096e-20
ZFYVE9,-1.2907218e-13
ALOX5,0.32124206
GPR19,0.0
UCK2,3.0043562e-16
TTC30B,-2.9131827e-13
PATL1,-4.2720454e-19
CPLX4,0.0
PRKAA2,0.039230704
ASB17,0.49469063
JAK3,-0.0076796603
SGCB,0.0
TJP1,-2.0394946e-09
CTAGE9,0.0
LDB2,0.0
HSP90B1,0.0017071983
IGLON5,0.0
ACVR2A,-1.3789795e-06
PAX8,0.0
LRTM1,0.0
DUS4L,0.0
WBP2NL,0.0
PITX3,0.0
SLC25A3,0.0
UCHL1,0.004080235
CYB5R2,-2.6740454e-24
ETV4,7.506689e-12
PACRGL,0.0
ACOXL,3.4498043e-15
DDX39B,0.06313319
MYH6,0.004275413
PHRF1,0.0
PNPLA1,0.0
RARA,0.06751491
SETD2,-0.08652261
L3MBTL3,0.0
NEK10,0.0
HAPLN4,0.0
IFNA16,-0.004932415
LRP3,0.0
FAM46C,0.0
TRPM7,4.001642e-12
PER3,0.0
PTPRD,-1.6210937e-14
HSPG2,0.09654576
FBXO30,-0.014169771
ZDHHC14,0.0
FEN1,2.9837381e-09
HTRA2,0.0
ADORA2A,-6.7059446e-08
ZNF558,0.0
SLC39A13,0.0
METTL7A,-3.600529e-08
CCND2,0.11395837
COL1A1,-3.8164864e-05
LAD1,0.0
XRCC5,0.007013264
GLYR1,0.0
LIMA1,0.0
NECAB2,0.0
TSSC4,0.0
RPL7L1,0.0
CDC42EP3,-1.6849103e-06
ABCD4,4.329718e-08
CXCL12,-0.00933271
CAPN12,0.0
GUCA1A,0.0
APOBEC3B,-6.3688755e-23
IPO4,0.0
MOCS2,4.155536e-10
CAB39L,0.0040865666
AGPAT5,0.13271552
ENPP5,0.0
COL6A6,0.058747318
SPRR3,0.006997154
KREMEN1,-5.239928e-15
PTPN21,0.0
RPS9,0.0
SLC9A3,-6.849926e-11
UBE4B,0.0
TP53I11,0.0
KHDRBS1,3.9896542e-18
SCN3A,0.0006186968
OPN1LW,-2.2230373e-14
MED26,5.73363e-05
DBX1,0.0
KLHL21,0.0008025835
GJA5,4.151525e-13
TMCC2,0.0
OR6Y1,0.09098893
GNPAT,-0.0019114168
ITM2C,0.0
IL36B,-1.4852305e-11
FLT4,0.08249663
ZNF101,0.0
HTR2C,-0.011771292
MPPED2,0.0
TUBG1,0.24672517
FDXACB1,0.0
LCE1C,0.031441398
ECHDC1,0.0
ALG12,0.0
ENSA,0.01871487
TSPAN1,0.0
PNRC1,0.0
MFSD8,0.0
CYP4V2,-4.2806605e-10
ZFYVE28,0.0
MCTP2,0.0
ZNF780A,0.0
GNG12,-0.020719696
EFCAB5,0.0
MXI1,0.0
HOXC11,0.0
KRT85,0.0
DLX1,0.0
CPT1A,0.06502551
ATP6V1G1,-2.1096437e-05
GBX2,0.0
CANX,0.41757908
ZNF528,0.0
TRIM69,-7.253921e-09
TUB,0.0
SURF6,0.0
PPP2R5A,0.90544516
CHTOP,-0.12063645
NQO1,-1.726142e-13
MED16,2.7990432e-05
AMDHD2,0.0
