,coef
R-HSA-8963676,-3.1869167e-11
R-HSA-917937,-2.235369e-05
R-HSA-983712,-1.9398271e-06
R-HSA-112315,0.014116518
R-HSA-2028269,1.43729135e-08
R-HSA-2564830,-9.683606e-13
R-HSA-2173782,1.6220687e-05
R-HSA-75892,0.0008291707
R-HSA-3247509,14.723742
R-HSA-75067,5.0311028e-05
R-HSA-927802,0.02860374
R-HSA-174824,-0.0006054461
R-HSA-1632852,0.026092634
R-HSA-72312,-1.4916569e-05
R-HSA-1368082,2.9801162e-05
R-HSA-157118,5.3347425
R-HSA-202131,1.7259104e-07
R-HSA-5358508,-0.00027612905
R-HSA-5683057,-2.0869862e-05
R-HSA-5223345,0.00511879
R-HSA-5682910,0.0
R-HSA-5423599,-5.189554e-05
R-HSA-6794362,-0.0017846614
R-HSA-381340,-3.6815443e-06
R-HSA-8949215,0.0
R-HSA-5205685,-1.4063914e-08
R-HSA-5696398,-0.0011449682
R-HSA-525793,2.5261277e-06
R-HSA-73884,2.4511462e-05
R-HSA-422475,0.035487603
R-HSA-1362409,0.0
R-HSA-1187000,9.304074e-11
R-HSA-75072,0.0
R-HSA-189445,0.0
R-HSA-1566948,-2.4757983e-07
R-HSA-1592230,2.6624865e-09
R-HSA-1475029,0.0
R-HSA-75944,-7.3603335e-10
R-HSA-202733,0.0054092174
R-HSA-3000157,0.02402052
R-HSA-391160,-6.813807e-11
R-HSA-3000171,-1.3524619e-08
R-HSA-9006934,1.5957966
R-HSA-211000,-0.0030146958
R-HSA-5683826,-1.715348e-08
R-HSA-73893,1.5189444e-06
R-HSA-5358351,0.012567504
R-HSA-163685,0.0012779299
R-HSA-445717,0.010283648
R-HSA-112307,0.0
R-HSA-446728,-3.9183593e-08
R-HSA-73857,32.368774
R-HSA-165159,0.016834792
R-HSA-1181150,0.0
R-HSA-5663205,0.7337458
R-HSA-556833,1.291111
R-HSA-597592,41.06969
R-HSA-1480926,-1.1989242e-07
R-HSA-381426,-9.1324637e-10
R-HSA-1474228,0.0049213828
R-HSA-452723,-4.9242095e-07
R-HSA-5619115,0.00010481048
R-HSA-5619507,0.24665314
R-HSA-5617833,-0.0017225548
R-HSA-69278,14.121046
R-HSA-1483249,0.29091796
R-HSA-212165,-0.033495575
R-HSA-69239,0.00014474362
R-HSA-429914,0.033449247
R-HSA-194315,20.432486
R-HSA-445355,0.0027072418
R-HSA-1368071,2.445686e-09
R-HSA-73887,0.91708636
R-HSA-71387,5.1685515e-06
R-HSA-1268020,-9.699969e-06
R-HSA-195721,0.73641825
R-HSA-72766,6.5705876
R-HSA-418346,0.32490322
R-HSA-5218859,3.0592884e-05
R-HSA-9006927,0.000386855
R-HSA-372790,17.919035
R-HSA-5663202,5.862288
R-HSA-69620,0.117007464
R-HSA-428359,8.97595e-07
R-HSA-73886,0.008772389
R-HSA-8981607,-4.4513386e-12
R-HSA-74158,0.39683178
R-HSA-15869,3.680908e-08
R-HSA-450531,2.0104224e-05
R-HSA-6805567,0.26267794
R-HSA-72086,2.589375e-07
R-HSA-1280218,26.041653
R-HSA-140877,1.4395602e-05
R-HSA-73864,-0.00051802606
R-HSA-2980736,2.6154025
R-HSA-5668914,3.1743184e-07
R-HSA-3000178,0.05391593
R-HSA-8934903,3.765478e-09
R-HSA-75205,-0.0004498227
R-HSA-9006921,-0.0013064771
R-HSA-390522,0.12179613
R-HSA-72203,6.678069
R-HSA-73942,0.007751575
R-HSA-1368108,1.6426998e-08
R-HSA-425407,-0.0021588309
R-HSA-381119,-0.09469724
R-HSA-5260271,7.008148e-05
R-HSA-1280215,4.4390264
R-HSA-3781865,4.511788
R-HSA-196854,0.00036339773
R-HSA-71737,1.9064491e-06
R-HSA-5576891,0.005942916
R-HSA-1500620,0.3560907
R-HSA-68874,1.6304331e-05
R-HSA-382556,-9.447707e-10
R-HSA-373753,0.00010293154
R-HSA-109581,0.15971227
R-HSA-8935690,8.1320955e-05
R-HSA-71291,-0.00059953285
R-HSA-199991,11.444245
R-HSA-6783310,4.2199318e-08
R-HSA-5676934,0.0
R-HSA-211859,0.0022000577
R-HSA-9006936,0.2678054
R-HSA-168249,24.268543
R-HSA-9006925,11.20323
R-HSA-76002,3.2397304
R-HSA-9006931,5.977782
R-HSA-5693532,12.401015
R-HSA-5660526,2.0261653e-07
R-HSA-2161522,8.011687e-07
R-HSA-8941237,6.4893904e-08
R-HSA-391251,1.892338
R-HSA-1296071,0.0011802876
R-HSA-216083,0.02760857
R-HSA-1428517,-3.0583892e-06
R-HSA-8863678,4.0615314e-10
R-HSA-194441,3.866276e-09
R-HSA-186712,2.3681682e-07
R-HSA-983231,0.011597913
R-HSA-2586552,1.8359924e-07
R-HSA-9033241,-6.6242944e-10
R-HSA-1566977,0.0
R-HSA-72306,0.0025777353
R-HSA-2262752,28.843811
R-HSA-977225,0.36200455
