,coef
R-HSA-110362,1.1136264e-06
R-HSA-5651801,1.4592971e-10
R-HSA-73930,1.6408169e-13
R-HSA-111461,1.9079974e-12
R-HSA-264870,-1.6661944e-11
R-HSA-351906,5.19513e-05
R-HSA-352238,-2.826258e-11
R-HSA-111469,-9.554464e-11
R-HSA-111885,0.60218316
R-HSA-111933,0.0010307597
R-HSA-112399,0.016776562
R-HSA-110056,-6.104771e-12
R-HSA-112411,8.334677e-15
R-HSA-113510,0.19632621
R-HSA-111446,0.00108542
R-HSA-111447,8.4519386e-05
R-HSA-111448,0.038732152
R-HSA-139910,0.00087491155
R-HSA-139915,0.04049774
R-HSA-1169091,0.0030582338
R-HSA-1169092,1.5733382e-07
R-HSA-2025928,-2.650618e-07
R-HSA-1169408,1.7834015
R-HSA-1234158,0.00880364
R-HSA-1234162,0.00013854782
R-HSA-1234176,0.011497456
R-HSA-1236973,0.10924357
R-HSA-1236974,0.057226
R-HSA-1236977,0.030682387
R-HSA-1236978,0.074074835
R-HSA-1296041,-1.3858548e-05
R-HSA-211227,-1.9475266e-08
R-HSA-3371378,-3.889762e-07
R-HSA-69416,2.145506e-06
R-HSA-141430,0.15832682
R-HSA-141444,1.1154177
R-HSA-1461957,0.118293375
R-HSA-1462054,0.0064358995
R-HSA-1482788,-0.049516425
R-HSA-1482798,-3.9315935e-05
R-HSA-1482801,0.00015433444
R-HSA-1482839,-0.0006420213
R-HSA-1482883,0.015308003
R-HSA-1482922,-0.00064205774
R-HSA-1482925,-0.0006642257
R-HSA-1483115,0.00014569225
R-HSA-1483148,0.010208579
R-HSA-1483166,-0.22281665
R-HSA-1483191,-0.0002577592
R-HSA-1483196,1.5565381e-12
R-HSA-1483213,0.017803311
R-HSA-1483226,-0.0029665413
R-HSA-1483248,0.036733497
R-HSA-1660499,2.0123417
R-HSA-1660514,0.17169051
R-HSA-1660516,0.1735359
R-HSA-1660517,0.13967203
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,-4.1886397e-11
R-HSA-8847453,0.0066066063
R-HSA-1362277,0.008641552
R-HSA-1362300,0.005468844
R-HSA-159424,-2.8809377e-18
R-HSA-173599,3.3153272e-10
R-HSA-174403,-1.409996e-08
R-HSA-159227,1.9028492e-06
R-HSA-159230,1.5784823e-07
R-HSA-159231,0.00012781439
R-HSA-159740,-8.924799e-09
R-HSA-159763,-1.8265851e-07
R-HSA-159782,-1.8138938e-09
R-HSA-1606341,0.006315246
R-HSA-1810476,0.0063216714
R-HSA-1614517,0.0
R-HSA-162594,0.034321696
R-HSA-162599,1.8418005
R-HSA-164952,0.53679484
R-HSA-176033,0.21309605
R-HSA-176034,-0.0004879082
R-HSA-177243,0.35677978
R-HSA-180534,0.15733999
R-HSA-180585,0.13042408
R-HSA-180689,0.0183594
R-HSA-2022854,1.4436922e-07
R-HSA-2022857,-4.059635e-07
R-HSA-1971475,-2.2739977e-07
R-HSA-2022928,-1.6269516e-06
R-HSA-2024096,-3.8548496e-08
R-HSA-2426168,1.7671789e-07
R-HSA-166020,0.0
R-HSA-166166,0.95729834
R-HSA-445989,-0.08170689
R-HSA-450294,1.084378
R-HSA-167826,1.4997686e-05
R-HSA-167827,1.7003096e-05
R-HSA-166786,-3.3883795e-11
R-HSA-173736,0.0
R-HSA-975155,1.3559078
R-HSA-168927,0.002628694
R-HSA-9013957,0.037839815
R-HSA-9013973,0.37188268
R-HSA-9014325,-0.007393543
R-HSA-168276,0.00077814684
R-HSA-168277,0.0
R-HSA-168268,0.0
R-HSA-168270,0.0
R-HSA-168271,-4.184212e-11
R-HSA-168273,-0.09903803
R-HSA-168274,-1.3710115e-10
R-HSA-168275,0.0
R-HSA-5250955,-1.2274003e-10
R-HSA-5250958,-1.0994531e-13
R-HSA-5250968,1.4823083e-12
R-HSA-5250971,5.71792e-10
R-HSA-5250981,-2.3385384e-12
R-HSA-5250982,7.464522e-11
R-HSA-5250989,7.8011295e-09
R-HSA-5250992,-1.0296833e-09
R-HSA-174084,0.20353982
R-HSA-174178,0.18983802
R-HSA-176407,0.16277876
R-HSA-176814,0.18313296
R-HSA-174417,0.001579966
R-HSA-2022870,-2.2289955e-06
R-HSA-2022923,3.829563e-11
R-HSA-2024101,2.402473e-10
R-HSA-171319,0.0003198228
R-HSA-629602,0.006505415
R-HSA-3249367,0.0046580588
R-HSA-3270619,0.007591162
R-HSA-1839124,0.01892723
