,coef
R-HSA-8963676,5.795635e-05
R-HSA-917937,-1.10365136e-07
R-HSA-983712,-1.5788648e-05
R-HSA-112315,0.026374841
R-HSA-2028269,-0.0025691257
R-HSA-2564830,2.479263e-11
R-HSA-2173782,-3.118143e-08
R-HSA-75892,-3.216061e-05
R-HSA-3247509,8.514631
R-HSA-75067,8.939244e-08
R-HSA-927802,-1.8212188e-05
R-HSA-174824,-2.8423947e-06
R-HSA-1632852,0.6762144
R-HSA-72312,-0.029794095
R-HSA-1368082,1.1003488e-06
R-HSA-157118,3.888223
R-HSA-202131,-1.195899e-07
R-HSA-5358508,0.00017712219
R-HSA-5683057,0.52393544
R-HSA-5223345,0.00012742697
R-HSA-5682910,0.0
R-HSA-5423599,-1.0183815e-09
R-HSA-6794362,-2.111069e-05
R-HSA-381340,0.42522436
R-HSA-8949215,-2.6140705e-07
R-HSA-5205685,-3.8260671e-07
R-HSA-5696398,-0.0025048738
R-HSA-525793,-1.2091145e-10
R-HSA-73884,2.2996313e-05
R-HSA-422475,0.30027062
R-HSA-1362409,-4.444077e-11
R-HSA-1187000,-1.3316805e-09
R-HSA-75072,0.0
R-HSA-189445,-1.3242811e-07
R-HSA-1566948,6.4356737e-10
R-HSA-1592230,9.3858694e-07
R-HSA-1475029,1.3536055e-06
R-HSA-75944,0.0
R-HSA-202733,0.0023617784
R-HSA-3000157,-1.2739788e-07
R-HSA-391160,-2.9212764e-05
R-HSA-3000171,7.769843e-05
R-HSA-9006934,1.232094
R-HSA-211000,0.019082202
R-HSA-5683826,0.0024234888
R-HSA-73893,2.45425e-06
R-HSA-5358351,1.1974629e-06
R-HSA-163685,0.00090602937
R-HSA-445717,0.0013423978
R-HSA-112307,0.0
R-HSA-446728,0.00035271668
R-HSA-73857,49.3472
R-HSA-165159,0.10029822
R-HSA-1181150,-6.390478e-08
R-HSA-5663205,0.1894741
R-HSA-556833,5.0557904
R-HSA-597592,47.033844
R-HSA-1480926,4.249356e-10
R-HSA-381426,0.00034867175
R-HSA-1474228,0.00097435474
R-HSA-452723,-2.178579e-05
R-HSA-5619115,-0.00016727814
R-HSA-5619507,0.3075971
R-HSA-5617833,0.062361777
R-HSA-69278,19.763008
R-HSA-1483249,0.112605326
R-HSA-212165,1.8006563
R-HSA-69239,2.5142372e-06
R-HSA-429914,6.273547e-05
R-HSA-194315,27.606096
R-HSA-445355,0.001047071
R-HSA-1368071,1.1544977e-05
R-HSA-73887,0.48248455
R-HSA-71387,0.009609124
R-HSA-1268020,-3.0681258e-09
R-HSA-195721,0.57072663
R-HSA-72766,0.39828175
R-HSA-418346,0.006104936
R-HSA-5218859,2.1200262e-07
R-HSA-9006927,0.0009740966
R-HSA-372790,11.701971
R-HSA-5663202,7.9749775
R-HSA-69620,2.1369274
R-HSA-428359,0.0
R-HSA-73886,0.0021048319
R-HSA-8981607,0.0
R-HSA-74158,0.091366656
R-HSA-15869,5.8027337e-05
R-HSA-450531,0.0027400537
R-HSA-6805567,1.1162606
R-HSA-72086,-0.00020858519
R-HSA-1280218,24.034817
R-HSA-140877,0.0
R-HSA-73864,0.105197676
R-HSA-2980736,0.0020107857
R-HSA-5668914,0.0053082774
R-HSA-3000178,1.3706356e-06
R-HSA-8934903,-4.8013796e-08
R-HSA-75205,-3.633891e-07
R-HSA-9006921,-0.002444547
R-HSA-390522,0.13607083
R-HSA-72203,2.7602506
R-HSA-73942,-9.747761e-11
R-HSA-1368108,2.3733597e-07
R-HSA-425407,-1.8889037e-07
R-HSA-381119,2.358535e-05
R-HSA-5260271,-7.4397444e-09
R-HSA-1280215,9.159104
R-HSA-3781865,2.3350673
R-HSA-196854,0.07320381
R-HSA-71737,-5.562664e-11
R-HSA-5576891,0.007032227
R-HSA-1500620,0.32165375
R-HSA-68874,-0.0005797643
R-HSA-382556,-2.1980948e-05
R-HSA-373753,2.506106e-05
R-HSA-109581,0.015679002
R-HSA-8935690,3.96847e-06
R-HSA-71291,0.0023181797
R-HSA-199991,6.094946
R-HSA-6783310,6.3271946e-06
R-HSA-5676934,1.0967542e-08
R-HSA-211859,0.005119948
R-HSA-9006936,0.034223624
R-HSA-168249,28.319069
R-HSA-9006925,15.148882
R-HSA-76002,0.6350731
R-HSA-9006931,2.4481862
R-HSA-5693532,0.61669827
R-HSA-5660526,-5.7494205e-08
R-HSA-2161522,-1.8452929e-05
R-HSA-8941237,6.0667408e-06
R-HSA-391251,0.20700099
R-HSA-1296071,6.904772e-06
R-HSA-216083,-3.0140973e-07
R-HSA-1428517,-3.7873164e-07
R-HSA-8863678,0.00030967957
R-HSA-194441,1.8680556e-05
R-HSA-186712,2.060913e-06
R-HSA-983231,-0.00046997925
R-HSA-2586552,-2.813747e-15
R-HSA-9033241,6.8391996e-06
R-HSA-1566977,0.0
R-HSA-72306,-3.757616e-07
R-HSA-2262752,28.246954
R-HSA-977225,0.22309263
