,coef
R-HSA-1296059,-1.3858549e-05
R-HSA-8951664,8.209555
R-HSA-9604323,0.0026313232
R-HSA-5682113,0.0
R-HSA-1368082,-2.1148255e-05
R-HSA-6807505,2.6898398
R-HSA-73980,0.00398508
R-HSA-5661182,0.0
R-HSA-9010553,0.2313432
R-HSA-2395516,2.949579e-11
R-HSA-168638,1.2035262e-05
R-HSA-5678520,0.0
R-HSA-5696397,1.845231e-08
R-HSA-5669034,8.3603755e-09
R-HSA-75105,1.0726661e-11
R-HSA-181430,0.0004723358
R-HSA-4641257,0.11513489
R-HSA-727802,-0.00027921243
R-HSA-5579011,0.0
R-HSA-5579032,0.0
R-HSA-1296052,-1.041851e-06
R-HSA-8849470,0.00019837095
R-HSA-72764,-0.088362895
R-HSA-5603041,2.3974804e-05
R-HSA-4720454,0.0
R-HSA-190828,0.021838997
R-HSA-111471,-9.311503e-11
R-HSA-1299316,0.0
R-HSA-6802955,0.03979622
R-HSA-5419276,0.9461341
R-HSA-2473224,0.0008472957
R-HSA-6802948,0.007734228
R-HSA-6784531,0.042928018
R-HSA-933542,0.024465706
R-HSA-9013695,0.0047871354
R-HSA-5221030,0.0
R-HSA-191650,-2.7888705e-11
R-HSA-168799,7.2935706e-09
R-HSA-3371511,-0.00012665882
R-HSA-5083635,0.5485745
R-HSA-8874211,-1.4391115e-10
R-HSA-1912420,4.9558243e-05
R-HSA-936837,2.8857748e-05
R-HSA-8854691,0.004316671
R-HSA-418990,2.3781921e-11
R-HSA-8876493,-4.8939405e-08
R-HSA-75892,-7.3972706e-10
R-HSA-1855156,0.0
R-HSA-2978092,-5.6436023e-12
R-HSA-112122,1.5167438e-10
R-HSA-5579000,0.0
R-HSA-425381,5.2167465e-08
R-HSA-5603037,-1.6738621e-08
R-HSA-75109,-2.219744e-07
R-HSA-3560796,0.0
R-HSA-196791,0.23628686
R-HSA-1250347,8.294452e-06
R-HSA-8957275,0.030373286
R-HSA-4641262,0.45572925
R-HSA-5693567,0.15890753
R-HSA-8862803,5.975162e-05
R-HSA-5620912,0.080085754
R-HSA-5579015,0.0
R-HSA-2564830,-5.73849e-10
R-HSA-4724325,0.0
R-HSA-1989781,0.003320767
R-HSA-5619111,0.0
R-HSA-450604,-2.5930524e-08
R-HSA-1300645,0.0
R-HSA-110357,0.0
R-HSA-8955332,0.100460514
R-HSA-5578749,0.12986298
R-HSA-400685,0.0227904
R-HSA-8853383,-8.097177e-12
R-HSA-5357905,-6.6251965e-07
R-HSA-1614603,-3.372767e-11
R-HSA-5619041,0.0
R-HSA-140834,0.0
R-HSA-3371453,0.547566
R-HSA-5619044,0.0
R-HSA-68877,3.563466
R-HSA-5673001,-0.0002855931
R-HSA-917977,0.08027072
R-HSA-4793954,0.0
R-HSA-156590,-1.4098437e-08
R-HSA-2408557,-1.804616e-05
R-HSA-8941237,-1.1045623e-06
R-HSA-110312,-1.2420036e-12
R-HSA-5696400,2.3135202e-05
R-HSA-399997,0.0029165503
R-HSA-156827,0.5003766
R-HSA-5579026,4.8465933e-11
R-HSA-3642278,-2.1998371e-08
R-HSA-210993,-1.4701993e-05
R-HSA-3295583,0.23142563
R-HSA-71064,0.0
R-HSA-5619078,0.0
R-HSA-112409,-6.2542363e-12
R-HSA-5678420,0.0
R-HSA-429947,-6.91194e-08
R-HSA-451927,0.088673405
R-HSA-5683329,0.0
R-HSA-445144,-0.0063911886
R-HSA-446343,0.0
R-HSA-8934903,-3.7198217e-11
R-HSA-3560792,0.0
R-HSA-71288,8.2906624e-08
R-HSA-400511,0.00355486
R-HSA-156581,0.002746938
R-HSA-75108,-1.1532661e-06
R-HSA-379716,1.810351e-05
R-HSA-8849468,4.146686e-09
R-HSA-5619083,0.0
R-HSA-1369062,8.1986906e-10
R-HSA-4755579,0.0
R-HSA-354194,-1.7109339e-07
R-HSA-2214320,0.0
R-HSA-5576894,5.3944913e-16
R-HSA-4839735,0.13955635
R-HSA-611105,2.7366456e-10
R-HSA-4717374,0.0
R-HSA-5621480,0.75213367
R-HSA-69656,0.13584527
R-HSA-3700989,11.191755
R-HSA-76071,0.19255447
R-HSA-5656169,-6.045755e-08
R-HSA-204626,0.0
R-HSA-2559585,1.0951746
R-HSA-5609977,0.0
R-HSA-2161517,0.0
R-HSA-983170,0.39387962
R-HSA-426117,0.0
R-HSA-1855231,0.0
R-HSA-6798695,15.384676
R-HSA-162791,0.0
R-HSA-2197563,0.4526856
R-HSA-399721,0.02086837
R-HSA-5674400,0.18159913
R-HSA-392851,0.1573232
R-HSA-5632987,3.1367024e-11
R-HSA-73817,9.929826e-10
R-HSA-422085,5.9234503e-07
R-HSA-196299,0.2538976
R-HSA-68884,0.2845884
R-HSA-8964011,-0.00018700074
R-HSA-114294,1.3797356e-07
R-HSA-2691230,0.019747373
R-HSA-8937144,0.0009485031
R-HSA-5689901,-0.039182547
R-HSA-69275,5.0802274
R-HSA-5619108,0.0
R-HSA-196807,7.799175e-09
R-HSA-8877627,1.8648022e-07
R-HSA-2408517,7.9994885e-07
R-HSA-3560783,0.0024768917
R-HSA-209931,0.0
R-HSA-140180,-6.9610835e-14
R-HSA-8849471,0.0019967363
R-HSA-6783783,0.00023777779
R-HSA-8985801,5.405866e-07
R-HSA-210990,1.5382344e-09
R-HSA-5083636,1.5903642
R-HSA-8849932,0.0018144549
R-HSA-5693548,-0.0123100765
R-HSA-70171,-4.8704237e-07
R-HSA-202427,0.03307989
R-HSA-202430,0.0
R-HSA-9013508,0.0011188379
R-HSA-68962,-0.00040780703
R-HSA-447041,0.0047607394
R-HSA-3214815,0.5297146
R-HSA-211736,-1.772213e-09
R-HSA-163754,4.133366e-09
R-HSA-5619055,0.0
R-HSA-5619072,0.0
R-HSA-1799339,-0.0012912923
R-HSA-166016,0.95729834
R-HSA-420029,-1.6328594e-09
R-HSA-5358606,-4.3410378e-09
R-HSA-114604,0.020173064
R-HSA-3214858,0.66863996
R-HSA-8852405,9.908144e-10
R-HSA-6806942,0.0
R-HSA-5688354,0.0
R-HSA-2122947,0.74035805
R-HSA-5545483,-3.1921735e-10
R-HSA-1912399,2.8133394e-05
R-HSA-427601,1.6360924e-05
R-HSA-4085023,0.0
R-HSA-428359,-3.014829e-09
R-HSA-5365859,-5.801081e-11
R-HSA-1614558,0.0
R-HSA-159236,0.0073326756
R-HSA-5619035,0.0
R-HSA-5660489,0.00010842924
R-HSA-373753,-5.306285e-10
R-HSA-168138,0.6877351
R-HSA-2129379,8.642976e-12
R-HSA-191859,5.7036912e-05
R-HSA-5578999,0.0
R-HSA-163767,6.6866933e-06
R-HSA-418597,0.13055591
R-HSA-1296067,3.3865125e-13
R-HSA-193681,0.0
