,coef
R-HSA-157579,0.0016671735
R-HSA-72613,0.4124244
R-HSA-390522,0.13607086
R-HSA-8849175,0.0
R-HSA-1630316,0.0067184316
R-HSA-190236,0.18323974
R-HSA-1369062,-2.1980897e-05
R-HSA-8981373,5.7956164e-05
R-HSA-6806834,-0.023744944
R-HSA-163765,0.0
R-HSA-3299685,-4.2367277e-12
R-HSA-1980145,0.4058809
R-HSA-8856828,4.0149403
R-HSA-1502540,3.4918628e-07
R-HSA-5173105,2.4330742
R-HSA-392518,0.0056128725
R-HSA-977225,0.22309263
R-HSA-1855167,3.6583625e-10
R-HSA-210993,0.0024453092
R-HSA-6798163,-3.9746293e-08
R-HSA-5662702,3.6881959e-10
R-HSA-9013694,0.38853192
R-HSA-425366,-4.2688325e-11
R-HSA-112310,0.0087259
R-HSA-5687128,0.00811175
R-HSA-71406,-2.5731914e-09
R-HSA-1296052,8.7514294e-08
R-HSA-5619102,-3.2287726e-06
R-HSA-114604,0.008028397
R-HSA-381042,0.0
R-HSA-450513,-4.6420473e-10
R-HSA-1296346,3.9375652e-07
R-HSA-373755,0.014920768
R-HSA-73777,0.02657897
R-HSA-3371556,0.41197956
R-HSA-1980143,0.58937484
R-HSA-432047,0.0
R-HSA-6783310,6.3273333e-06
R-HSA-76005,0.62070996
R-HSA-1614635,-7.0794486e-09
R-HSA-163680,1.4095032e-07
R-HSA-209776,-0.00011205393
R-HSA-2978092,0.0
R-HSA-210745,1.8343812e-06
R-HSA-72200,8.199183e-12
R-HSA-163841,2.4495895e-07
R-HSA-6788656,1.2506873e-09
R-HSA-76009,-3.475523e-09
R-HSA-195253,0.033869702
R-HSA-76046,0.049179718
R-HSA-74752,0.6902054
R-HSA-5632927,4.2965114e-11
R-HSA-74182,-0.034291714
R-HSA-1912422,2.3486574
R-HSA-5334118,0.003499106
R-HSA-749476,0.040746484
R-HSA-5682910,0.0
R-HSA-1368108,2.3733337e-07
R-HSA-68886,11.323944
R-HSA-1442490,0.0009735466
R-HSA-72202,0.01701183
R-HSA-6811442,0.98621505
R-HSA-8873719,3.7647205e-06
R-HSA-110314,-1.8747302e-08
R-HSA-446353,1.6753164e-08
R-HSA-163767,0.0
R-HSA-75158,0.0021035953
R-HSA-8853383,4.131702e-06
R-HSA-70370,5.4622036e-05
R-HSA-70326,-9.789785e-08
R-HSA-983705,0.38654596
R-HSA-1483257,4.0643272
R-HSA-5601884,2.1968133e-05
R-HSA-168928,0.26812503
R-HSA-210990,-4.872416e-06
R-HSA-8956321,2.518772e-07
R-HSA-3000170,7.76983e-05
R-HSA-163282,0.0
R-HSA-73779,0.0424999
R-HSA-5661270,0.0
R-HSA-199977,-0.094343826
R-HSA-212300,0.20930603
R-HSA-77595,7.540739e-08
R-HSA-2682334,-0.044567797
R-HSA-69615,-0.0001504158
R-HSA-1855196,0.0
R-HSA-449147,8.321526
R-HSA-373753,2.5061408e-05
R-HSA-389977,3.9272443e-08
R-HSA-2474795,0.0
R-HSA-450520,1.0936444e-09
R-HSA-388396,8.452909
R-HSA-380972,0.098883785
R-HSA-75157,0.016352762
R-HSA-9033500,6.839359e-06
R-HSA-3214842,0.02467792
R-HSA-8981607,0.0
R-HSA-163316,0.0
R-HSA-69190,-5.5326273e-06
R-HSA-8951664,8.592937
R-HSA-5602358,-7.535023e-09
R-HSA-1222556,-3.6118377e-05
R-HSA-6802957,0.0063793045
R-HSA-69052,8.047106e-06
R-HSA-982772,-0.00015488415
R-HSA-5576894,-3.8081836e-07
R-HSA-8876725,5.54781e-07
R-HSA-198933,0.0052305222
R-HSA-2395516,-2.3586825e-11
R-HSA-77588,-3.8123954e-08
R-HSA-1592389,8.0818927e-07
R-HSA-2160456,0.0
R-HSA-5339562,3.6592286e-05
R-HSA-1237044,2.875567e-11
R-HSA-1855204,0.112441964
R-HSA-5423646,-1.8089172e-10
R-HSA-975956,-3.8585144e-06
R-HSA-5620920,1.9529436e-05
R-HSA-3000157,-1.273743e-07
R-HSA-8874211,-1.3290546e-13
R-HSA-8868773,-0.029794056
R-HSA-5687613,1.1500697e-07
R-HSA-8851680,0.0011867426
R-HSA-2559583,9.72911
R-HSA-70614,6.521511e-11
R-HSA-917977,-1.10407164e-07
R-HSA-499943,6.995027e-05
R-HSA-3000178,1.3707023e-06
R-HSA-192456,3.6734746e-06
R-HSA-3906995,2.331886
R-HSA-163125,0.028475655
R-HSA-1221632,0.08284277
R-HSA-917729,0.276376
R-HSA-3858494,0.089543425
R-HSA-8852405,0.0
R-HSA-391160,-2.9211858e-05
R-HSA-8934903,-4.8007287e-08
R-HSA-400508,0.0018664788
R-HSA-177929,0.0025592416
R-HSA-194840,5.81549
R-HSA-426496,0.0004401207
R-HSA-3238698,-3.323532e-10
R-HSA-1433617,-6.390828e-08
R-HSA-373760,-0.0018993202
R-HSA-69618,2.1370625
R-HSA-8848021,0.00097409595
R-HSA-191859,1.8680896e-05
R-HSA-388844,-2.1178386e-05
R-HSA-5621481,2.554595
R-HSA-8957322,0.32895842
R-HSA-8849932,6.754332e-08
R-HSA-163359,3.1491334e-06
R-HSA-453274,6.61651
R-HSA-5693571,-0.00024235867
R-HSA-73856,0.9466984
