,coef
R-HSA-112316,0.0008944085
R-HSA-1852241,0.076793805
R-HSA-4839726,11.637164
R-HSA-1474244,0.0013388362
R-HSA-1474165,-0.0013795797
R-HSA-8953897,27.191154
R-HSA-1643685,12.924688
R-HSA-1430728,12.302563
R-HSA-392499,47.281376
R-HSA-69306,-0.00043927404
R-HSA-168256,55.787743
R-HSA-73894,6.3148303
R-HSA-109582,3.4909163
R-HSA-8953854,0.03393478
R-HSA-8963743,1.0945173e-06
R-HSA-162582,56.90897
R-HSA-5357801,0.6391824
R-HSA-74160,48.884144
R-HSA-382551,0.042982545
R-HSA-5205647,0.00083726103
R-HSA-397014,0.0018506837
R-HSA-1640170,18.056387
R-HSA-1500931,0.0011185558
R-HSA-5653656,3.5226479
R-HSA-400253,8.939799e-06
R-HSA-1266738,1.4843229
