,coef
ARHGAP8,-0.009037557
GPATCH1,0.0
PARS2,3.597952e-18
RRAD,0.0
RAD9B,3.2241998e-12
LAPTM4B,0.0
GTF3C3,-0.0057067173
GNB2,0.88015527
AXL,0.0
RNF121,0.0
FICD,0.0
HTN3,0.0
ACCS,0.0
GBP1,0.0
LHFPL2,0.038730025
GRID2,0.0
PXMP2,0.0
SAMD12,0.0
C1GALT1,0.0
SLC2A8,0.11595287
TECPR1,0.0
GTF2E1,-0.032950576
CCDC83,0.0
CLEC1B,-0.00013756847
MBD3,0.0060709817
TRIM16,0.0
SLC44A2,0.0053152954
RAVER2,0.0
GABRR3,-1.6768634e-13
NFXL1,0.0
BAK1,-1.3490775e-09
COQ5,1.3921877e-23
SEMA4C,0.0
VPS26B,0.0
ABCC1,1.753961e-06
NXN,0.0
SFT2D2,0.0
PIK3IP1,0.0
PTPN6,0.0042002248
PLEKHM1,0.0
SLC1A4,4.671892e-06
UBQLN2,-6.958328e-07
APOBEC3G,0.0
PCGF5,-0.059870694
OR8B2,0.021567916
OR5H14,-0.018405119
OR13C9,-2.3590528e-05
TDRD9,-3.6329618e-07
ZNF283,0.0
COL6A1,-1.0427682e-07
SETDB1,0.6084667
IMMP1L,0.0
RIOK3,-1.2211126e-12
ERCC4,-6.19024e-17
BBX,0.0
RARG,0.048546057
STATH,0.0
CSF1,-9.837925e-07
MRPL44,-0.0045707477
PEX19,-2.5051747e-12
ZER1,0.0
SPSB4,0.554885
CNTNAP1,1.07699954e-07
EFTUD2,1.7450318e-13
ACAP3,0.0
DOCK3,1.2523784e-06
PDSS1,4.5717816e-17
VHL,-0.047038436
ARTN,-1.4240204e-12
CCDC66,0.0
KLHDC8B,0.0
PHAX,0.17391163
COBL,0.0
TBC1D9B,0.0
STX1B,-1.1454675e-11
CYP4F3,-1.8422885e-14
MRPS18B,-0.0017438547
RAB5C,-3.9481725e-07
SEC14L4,0.0
SIRT7,0.0
JAG2,0.4108899
CNN3,0.0
MAGEA10,0.0
FAM49B,0.20113076
STAB2,1.6287996e-23
ST6GALNAC6,0.0
NOC3L,0.0
QRICH1,0.0
B3GALNT2,0.0
OR2T29,0.023143634
TMEM242,0.0
SPRR2E,0.003988737
ZNF32,0.0
TTC21A,0.0
NSUN2,0.0
TTC14,0.0
RNF126,-3.8697947e-14
LRRN3,0.0
BLCAP,0.0
NKX1-2,0.0
NR6A1,0.07052235
TRIM3,0.0
TBC1D8B,-2.1076394e-08
ESX1,0.0
ZNHIT2,0.0
PDXDC1,0.0
ANXA2,-0.009809836
PLCD3,-1.9550743e-11
CCDC74A,0.0
TRUB1,0.0
CASQ1,0.0
BCCIP,0.0
THAP10,0.0
SNX19,0.0
KLHL32,0.0
WDR88,0.0
CDC123,0.0
MARK2,0.0
GALNT10,0.0
DUSP12,0.0
CENPH,0.88180447
MPV17,0.0
BRIP1,-5.94914e-09
TCP1,-0.002698988
HAS1,6.362878e-26
ESF1,0.0
CBS,8.669615e-14
CDR2L,0.0
YTHDC1,0.0
NAA15,0.0
DDX27,0.0
GPR83,0.0
NEXN,0.0
RNF169,0.0
OR1S2,-0.00692696
NR2F2,0.0
DPY19L3,0.0
DTNA,0.0
RPL3,0.0050986656
HIST1H4L,0.0
TMED2,2.4869362e-07
DDX25,0.0
TUBA3D,0.0
SLC22A13,4.063538e-26
PPTC7,0.0
RAP2A,0.0
SPATA20,0.0
RIMKLA,0.0
FTO,0.0
ZNF711,0.0
TBC1D19,0.0
TAF2,0.4433726
ZNF440,0.0
CEACAM18,0.0
ING4,4.0148782e-10
OSR2,0.0
ZNF506,0.0
STAT5B,-5.3231644e-05
NUDT7,0.0
DAG1,4.260893e-10
GLP2R,0.0025900302
CREBL2,0.0
UBE2Z,3.5769665e-10
LRRC42,0.0
PEX7,0.0
FAM20A,0.0
USO1,0.5443857
COX8A,-0.0006278586
JARID2,6.1896906e-05
PPM1N,0.0
SPCS3,0.0013696526
ATP8B2,1.5230997e-05
ME3,-1.0676455e-12
FAM102B,0.0
KRTDAP,0.0
RBM18,0.0
C1R,-6.1172777e-12
AKR1C1,-3.520889e-13
FBXO25,0.0
MOB2,0.0
ZNF300,0.0
ZBED3,0.0
CAMSAP2,0.0
SHKBP1,0.0
TTC33,0.0
UBXN10,0.0
ESYT3,-0.00088558975
PRAMEF10,0.0
LCTL,0.0
KLHDC10,0.0
LRRTM2,-4.6900294e-17
SFR1,0.0
BAIAP3,0.0
ALG10B,0.0
OR4A5,0.0036236742
SELP,-0.10038937
MPP7,0.0
GRM2,2.4144356e-08
CLSTN3,0.0
VCL,0.6486178
SNCB,-2.7654485e-07
OR1A1,0.016491897
OR4C46,-0.026125923
ZNF415,0.0
OR2T11,0.07401264
AR,62.057926
SLC33A1,0.0
PGA4,6.4971216e-13
HK1,0.0
COPS7A,-2.8207121e-05
TMEM59L,0.0
SUCLG1,9.633922e-16
P4HA2,0.0
PAFAH1B1,0.15343088
GRAMD1A,0.0
PRMT1,0.003215926
ZNF497,0.0
HYAL1,8.425989e-10
SGCE,0.0
KIF7,0.0
SMG1,0.012867123
ZNF14,0.0
ZNF714,0.0
SMYD4,0.0
ISLR2,0.0
KDM1B,-0.00028632587
TUT1,0.0
MDM1,0.0
MERTK,0.0
STAM2,-0.53746426
ULBP3,4.1058167e-13
RWDD2A,0.0
DCAF11,0.101245195
LRRC70,0.0
KCNRG,0.0
SLC6A5,-3.9280815e-07
ATPAF1,0.0
GSTA3,0.0
BEST3,0.0
CCDC97,0.0
SLC9B1,0.0
SLC17A6,-5.314651e-10
HSPD1,-0.0013184294
RNF182,5.5555833e-05
LIG1,-2.7082432e-13
KPRP,0.0
STXBP2,0.030690536
MTF1,-1.12684185e-11
USP16,3.1754497e-09
BTN2A1,2.9377534e-07
ECI2,4.2563892e-07
DDX54,0.0
WDR38,0.0
LRCH4,0.0
DROSHA,0.00011412673
MUT,-2.801698e-12
CRMP1,1.08289164e-13
DUSP26,0.0
FMR1,0.0
ZNF606,0.0
PIGH,8.477472e-18
FH,2.457165e-16
LRRC43,0.0
ZSWIM6,0.0
FAM76A,0.0
PMEPA1,-3.968419e-14
NAAA,0.0
BCOR,0.0
RNF213,0.40578327
DNAJC16,0.0
KCNIP2,1.1120121e-20
ZNF668,0.0
ACSM5,3.276023e-21
TFG,0.0
CTCF,-0.011625721
MAD2L1BP,0.0
ACTR2,0.16540541
HELZ,0.0
ZNF600,0.0
E2F6,0.0077356608
PLP1,0.0
GPC3,-6.6250255e-11
MAPK10,0.21258104
LSM10,5.8927196e-07
SLC25A44,0.0
FLT3,0.034673907
PACS1,-0.021525212
RAD17,0.13161635
DTWD1,0.0
CD200R1L,0.0
GCAT,-7.2467314e-14
CAMK2B,0.00019661098
MRPS10,0.04178071
NR2C1,-6.839809e-05
SLC11A2,0.0
BFSP1,0.0
DPH1,-5.4496633e-11
ZRANB3,0.0
RTKN2,0.0
ADAMTSL2,0.004693766
MAP7D1,0.0
TNRC6C,0.027546432
MBD4,-3.4059846e-16
ZNF184,0.0
LRRC34,0.0
CLPS,1.8739765e-08
PLD4,0.06333536
SDF2,0.0
PDK1,1.7756903e-15
MDM4,0.94582254
CAP2,1.00247095e-14
KRT27,0.0
ZNF250,0.0
COX7A2,0.0
MRPL53,-0.1556662
HIST1H2BD,-0.8335246
CCDC140,0.0
PNPLA6,5.0262493e-18
DCTN2,0.34639287
USP47,0.020181539
FAM98A,0.0
DEFB104A,-5.4194053e-18
USP20,-0.0057823313
SEC16A,0.0
TNNT3,-4.6142406e-05
COG4,4.6166997e-06
LRIG2,0.0
ISG20L2,-9.4817605e-11
ZNF77,0.0
KATNAL1,0.0
SATB1,0.09104386
TXLNG,0.0
TRIM64,0.0
TJAP1,0.0
FBXW2,-0.00923669
NUP50,0.110832706
CAMK2N2,0.0
OR4X1,0.23043026
CRB2,0.0
SIX2,0.0
INPP5F,0.00068177166
NGFR,0.0
MLANA,0.0
RPS5,1.2869034e-05
H2AFY,0.0
CCDC116,0.0
FAM133B,0.0
CDC25A,-0.03941277
MCM2,0.013408843
ABCB5,0.0
CTAG2,0.0
CCDC28B,0.0
KIF1C,-2.8626046e-06
NCOA4,0.0
ARHGEF11,0.13608219
POLQ,3.4784408e-23
DEK,8.149577e-05
CHMP5,0.058350142
SH3BP5L,0.0
MLYCD,2.095876e-11
NFATC2,0.0019387542
DDOST,0.0013244278
APPL1,-2.102907e-22
TPK1,-2.3708414e-17
KIF3A,0.5463534
CNIH3,-1.780341e-11
BUB1B,-0.0020929882
DDX56,0.0
TBC1D21,0.0
BCKDK,0.0
COX11,0.0
ARNT2,1.03845314e-10
ANXA9,0.0
SH3GLB2,0.0
CAMK1,0.0
SLC4A2,1.1300452e-12
MYOF,0.0
QARS,-6.7171222e-18
MED1,-0.0003527706
RAB11FIP2,0.00018700965
CCDC28A,0.0
NPHP3,-4.8439842e-14
OR10W1,0.27041274
CYTH1,0.0
HDAC3,0.5056463
WDR63,0.0
AK4,2.08739e-12
HOXA6,0.0
LMLN,0.0
FBXO8,0.0
PSRC1,0.0
SYNPO,0.0
NUP54,-0.23163557
LPAR2,-7.4805066e-13
VPS33B,0.0
PTCD3,1.2915902e-07
BIRC6,0.0
ACVR2B,-1.04478405e-14
MAGEC1,0.0
SSU72,0.0
DOCK9,0.0
OR4X2,0.052769944
BMP5,0.0
WNK1,0.0
NKIRAS1,0.0
EPN3,0.0
EIF4E2,0.0043432605
IRX3,0.0
RPS20,-0.09288175
TMEM44,0.0
PTGIS,-1.0607331e-07
ILVBL,0.0
ZNF114,0.0
ZNF160,0.0
CLEC4M,0.0
RXRG,0.027322678
CORO6,0.0
YY1,0.0074634417
COL4A1,0.0039663888
PARP10,-1.0905355e-18
FOXRED1,0.0
DALRD3,0.0
CLPTM1,0.0
NDUFA4,0.011026138
ACSM2A,-1.0276536e-18
RTBDN,0.0
CACYBP,0.0
NT5DC3,0.0
PASD1,0.0
DYNC2LI1,0.00081601256
HECTD1,-0.0006383989
DENND5A,0.0
GNAL,-1.2478102e-05
APEX1,-2.9619384e-22
NUDT12,-2.6965797e-16
SCARA3,0.0
ZC3HAV1L,0.0
GABPB2,0.0
SNF8,-4.3171324e-11
GAL3ST4,0.0
FAM20B,0.0
LCORL,0.0
DPF2,0.0
ATXN2L,0.0
TBC1D22A,0.0
PRB2,0.0
CELF1,0.0
GFAP,-2.822779e-13
WASL,-0.0074105323
SEC22B,-0.00055169716
ABL2,1.7813665e-11
PWP1,0.0
EEPD1,0.0
TFAP2C,-0.00796208
CCDC102A,0.0
EFCAB6,0.0
TMED10,5.0244598e-08
RUNX1T1,0.0
NANOG,-1.1301066e-07
EVI5,0.0
DSN1,-0.0019805923
CMBL,0.0
PRAMEF17,0.0
GRPEL2,1.6138049e-12
SLC9A7,3.191484e-11
IL7R,0.24186933
DTX3,0.0
CEP164,0.11347745
POGZ,0.0
SEZ6,0.0
IKBKE,1.8252194
ATAD5,0.0
DLG1,0.004116626
CEBPG,0.0
RTP2,0.0
BARD1,-0.010068938
SPAG8,0.0
HSPB6,0.0
SHQ1,0.0
PHF11,0.0
USP31,0.0
AKTIP,0.0
TNKS2,0.009658028
DNM2,2.3269922e-06
MXD1,0.0
WRN,-0.028170139
ARNT,0.1043572
GALNTL5,0.0
OR2G6,0.021333404
H2AFV,0.30706933
SALL1,1.6434748e-20
SNRNP48,2.0550189e-07
RUFY3,0.0
DMXL2,0.0
TCF12,0.02665216
EXTL2,1.8790242e-08
RAP1B,0.007955891
GBX1,0.0
ZSCAN5A,0.0
DNAI2,0.0
HM13,0.0
BBS7,4.1474079e-19
WIZ,0.0
COL4A5,3.4571572e-09
HLCS,1.5220919e-18
FAM107B,0.0
COPS4,0.12492585
KLF9,0.0
IFNA17,0.007439155
SDR42E1,0.0
TAF1B,0.016066222
RNF168,0.016741827
SDCBP2,0.0
EXOC3,0.22731496
CYP2C19,-0.0098279705
MIB2,-0.07216689
GTPBP10,0.0
SPATS2L,0.0
DACT3,0.0
ESAM,0.0
CHIC1,0.0
DLG4,-0.004779627
SGMS1,0.0078063286
KIAA0100,0.0
SNX17,0.0
TNNC2,8.814508e-13
TRIM56,0.0
SFRP5,0.0
RAPGEF3,0.009609854
TTC29,0.0
CARD18,0.0
CAPRIN1,0.0
HESX1,0.0
WDR44,0.0
CRCP,0.66086197
FCHSD1,0.0
ESRRA,0.011891091
ZNF213,0.0
CCT6A,0.0034958646
CYCS,-0.042383075
LMO1,0.026537629
ABCA8,0.0
PITPNA,1.37497305e-11
TRAK1,2.8903054e-16
TMEM144,0.0
LDHB,0.0
PRDX2,-3.5106018e-06
TCHHL1,0.0
PSEN1,2.03389e-06
LRRC47,0.0
BCL7A,0.0
CCDC84,0.0
NOP2,-7.407825e-06
HAO2,0.0
HRC,-1.0394037e-10
EFCAB2,0.0
MAB21L2,0.0
COPS2,2.12692e-06
LRRC8B,-2.2174027e-14
CNIH4,0.0
ARHGAP24,0.09226833
OPN5,6.195464e-13
TXNDC12,0.0
BBS2,1.2984177e-19
MALT1,4.3416932e-08
RPS6KA1,-0.020163175
OR1A2,5.8187327e-10
HSPB7,0.0
RASGRP3,0.07837738
ABCB4,1.821715e-16
C1RL,0.0
ZCWPW1,0.0
LGR4,-6.1503976e-11
KAZN,0.10047489
SLC22A14,0.0
RASA2,-5.8232367e-06
SLC25A21,5.8321137e-31
AZIN1,-2.0423752e-07
TIPRL,0.0
BRCC3,-8.2142286e-08
ANKRD16,0.0
EXOSC5,-0.00053649535
RRAS,5.43706e-07
VKORC1L1,9.43077e-05
ADAMDEC1,0.0
SCG2,4.4624124e-07
GNB1,-0.0527845
RAB33B,0.22529519
MTHFD2,-7.021524e-21
RIN2,0.0
WDPCP,0.0
CSPP1,0.0
ERCC3,-0.021186067
PRPF3,0.0010418588
DNAJB7,0.0
RAP2C,0.0
PRR14,0.0
PARD6A,3.4414124e-11
PNISR,0.0
TBC1D15,0.0
COPS3,0.0006791844
IFIT2,0.0
ELAC1,0.0
TAF1L,-0.00028302308
STBD1,-0.00018297808
UQCRH,0.0
TNRC6B,0.98661995
RDH14,-1.1046126e-15
CDX4,0.0
NOBOX,0.0
SUPT7L,0.015145691
ERCC2,-0.15143369
RAX,0.0
MRPL9,0.786758
OR10J3,-0.043910787
NSA2,0.0
TMEM79,0.0
ZBTB11,0.0
VWA3A,0.0
NWD1,0.0
SIGIRR,-0.03465546
PARP16,2.5038575e-21
FBF1,-5.6384987e-08
GORASP1,0.00011662702
MYOG,7.395617e-15
IL17F,-7.4674865e-08
POLR2G,-0.07507865
KIAA0232,0.0
EHBP1,0.0
PLGLB2,0.0
SLC9A4,3.4363578e-07
TOP3B,0.0
PPID,0.0
FBXO42,0.0
POLR1C,0.22714101
IPO13,0.0
ANG,0.0
HIP1,0.0
PCSK1,0.0007212832
AP1S2,9.003577e-09
PLEKHG6,0.0
ATG9A,0.0
CSF3R,0.048498455
TAGLN3,0.0
CLEC7A,0.0
FGA,-0.0009355772
RUSC2,0.0
USP3,3.913494e-14
UTRN,0.0
GFRAL,0.0
MTMR2,0.053815432
MYLIP,4.6906134e-06
STAM,1.0681008e-06
B4GALT4,-9.524079e-11
ARID5B,-3.883158e-10
TBX20,0.0
PEX12,5.5345764e-15
COL5A2,0.0
KIAA0895,0.0
LARP1B,0.0
TBL1XR1,-0.5833916
AMPD2,-1.523907e-16
RNF43,-0.011045918
NRAP,0.0
HGS,0.2276038
FTH1,-0.00036221597
SENP2,5.790033e-09
MPP2,0.0
WDFY3,0.0
FKBP4,-1.3709372e-05
TMEM63A,0.09982639
TTC39B,0.0
LAMA4,0.0014453869
BTBD6,-0.028157271
PBLD,0.0
SEZ6L2,0.0
ZNF28,0.0
RANBP10,-2.6917295e-15
THAP5,0.0
ARL2BP,0.0
FKRP,0.0
KDM5C,4.865443e-11
DDX21,0.055854186
RPS3A,-0.29724535
RWDD3,0.0
CCDC122,0.0
GABRA6,4.1675365e-12
UBE2QL1,0.0
SUN3,0.0
TANK,-0.009325682
PTP4A2,3.1489584e-05
MANEA,-6.2380116e-07
CTNNBL1,-4.5379384e-14
CSNK1G2,0.002005768
INPP5A,1.7888744e-06
PCCA,-5.28704e-12
ZNF691,0.0
ACACB,-1.6251947e-07
TFAP2B,0.001093568
EIF3J,3.2788744e-10
USP4,0.008177044
FCRL1,0.0
PLBD2,0.0
CNDP2,-7.6505143e-16
TM6SF2,0.0
POLR3B,0.0038166596
SPICE1,0.0
GYG1,0.40811032
SH3BP5,0.0
TLR10,3.9819415e-20
PSMA1,0.09302879
CSF1R,0.01769988
SPOP,0.0
CCR6,0.13877992
COX15,-1.00326e-22
ZXDA,0.0
GKN2,0.0
PDE7A,0.0
TPM4,-2.5418936e-12
ARMC1,0.0
DNTTIP2,0.0
IGDCC3,0.0
MASP2,-1.9398221e-15
POM121L12,0.0
RASGEF1B,0.0
TBC1D10A,0.0
TIMELESS,8.000242e-16
APOL6,0.0
ARHGAP29,0.19753024
RPP25,-2.3406023e-12
EN1,0.0
UBA6,0.06346121
MZF1,0.0
FAM47A,0.0
NRXN2,1.10974385e-08
LRRC59,0.0
LILRA1,-5.697104e-15
UGGT1,-2.7453966e-11
HIST1H2BE,0.0
CEP78,0.21110204
DDX24,0.0
PLEKHG2,-0.10231819
CCHCR1,0.0
SLC39A1,-3.79503e-15
OR10A7,-0.000108403285
DEFB121,-1.1148094e-28
MTSS1L,0.0
KLHL36,0.0
MLKL,0.0
NET1,-0.11566243
GPC1,0.0011317965
PPP1R21,0.0
TRA2B,0.0017911082
HRH3,0.037001774
MGST1,-4.063432e-05
WFDC10A,0.0
SF3B1,-0.0009365012
DRD3,-0.004808144
SLN,0.0
ARG1,0.2328103
OR5M11,0.0021825815
NAT8B,-1.2756973e-16
PLA2G5,-0.0010444447
CCDC9,0.0
FNDC1,0.0
ZCRB1,3.136877e-16
RBM48,0.0
ODF2L,0.0
GPR75,0.0
SDHAF2,0.0
DGKZ,0.0
MYPOP,0.0
WDR48,-0.0017791059
LAYN,0.0
HTRA1,0.0
ASB11,0.00013010978
ZP4,-9.550399e-12
FBXL5,0.1907934
TEX19,0.0
TRAF3IP1,0.00034300194
IPPK,5.5002903e-12
IFITM3,0.0
MORC3,0.0
CYB5D1,0.0
ARHGEF15,-0.12646177
KMT2A,0.09765798
MOAP1,0.0
BIN1,0.0
POLRMT,-6.272007e-11
ACYP1,0.0
OR2M7,0.0085563455
TP53INP1,0.4650835
XPR1,0.0
TMEM203,0.0
NID2,-4.626108e-12
PXDC1,0.0
PSG8,0.0
LAMTOR1,-0.012073461
ACTC1,0.0
FGFR1OP,0.5540091
ACTN3,0.00040893452
MSL1,7.455449e-06
ZNF551,0.0
OR2T12,0.05684959
PIGU,4.340127e-21
INO80,-7.307226e-10
IMPAD1,0.0
TROVE2,0.0
USP33,0.0015292297
DUS1L,0.0
VWC2,0.0
EARS2,-2.576448e-19
SPANXN1,0.0
SEC14L3,0.0
ANKLE2,1.4638502e-09
RHBDL2,0.0
LY6G6D,0.0
TERF2IP,-1.3379905e-11
ZNF598,0.0
LRRC71,0.0
CCDC120,0.0
SPDYE3,0.0
SLC16A14,0.0
PIM1,0.021618426
SCAF1,0.0
TRIM62,0.0
HMGA1,0.2507657
ELAVL4,0.0
PNMA5,0.0
BCL10,7.416424e-07
MAST3,0.0
NT5C1B,0.0
CLDN11,-1.0121866e-05
SPTBN1,0.32513866
CNTF,2.077753e-16
G6PC,4.616858e-13
TMEM151A,0.0
AFF3,0.0
CD28,-0.0004860832
TXNDC8,0.0
SOX5,0.0
OR5M10,-2.8230252e-07
HIST1H4C,0.0
OTOL1,0.0
SFXN3,0.0
COL24A1,0.0
FAM69B,0.0
PAX9,0.0
EVC2,-1.8905147e-17
THBS3,0.0
PARP2,3.982037e-17
NOA1,0.0
GDAP1,0.0
CEP68,0.0
CWC15,1.0101486e-11
SNAPC3,0.06446773
MUC1,0.0224527
ZNF480,0.0
ZFR,0.0
TMEM107,0.0
ZBTB10,0.0
PDGFRA,0.16383
ALDH1A1,7.334538e-19
BANF2,0.0
LMAN1,5.0686955e-12
SLC38A7,0.0
PRSS1,-9.329093e-06
NAP1L5,0.0
AKAP3,0.0
PIK3R3,-0.2626152
HRG,-0.02198474
PNLIPRP1,2.3792643e-22
SPINK4,0.0
PCDH18,0.0
NBPF6,0.0
MAGEB6,0.0
WWC1,-1.1953026e-09
RNF115,-0.0008417872
CYP2R1,-1.9624472e-11
LIPJ,0.13616037
OR9Q1,-0.0006221991
ACAT2,0.0
HORMAD2,0.0
TERF1,-0.0042827544
TMEM223,0.0
BOC,-6.371073e-10
WDR24,0.0
DUSP27,0.0
CHPT1,-7.314303e-13
CHIC2,0.0
NTN1,-2.7919933e-13
FCER1G,-0.24797995
SEC14L1,0.0
LILRA2,9.276399e-13
IDI2,0.0
ANKRD13D,0.0
MYH3,0.0023720807
ATXN7,0.00019408409
ZNF486,0.0
TMPRSS2,0.0
ANKRD1,-5.030811e-18
CPNE4,0.0
MCCD1,0.0
CLPB,0.0
POC5,0.0
PTPRJ,0.30499977
PLA2G15,-6.8312174e-22
VPS36,1.5161651e-14
RCVRN,0.0
ADIPOR1,5.661715e-05
ZNF782,0.0
ARHGAP21,0.21170671
RNASEH2B,0.0
GTF2E2,0.064269625
GK,3.582751e-20
NR1D2,0.029767314
TRH,0.12580536
ZFR2,0.0
PATZ1,0.0
CARHSP1,0.0
IRX2,0.0
SP4,0.0
HNRNPH1,0.0038688781
PFN3,0.0
GCFC2,-1.7291615e-13
ANXA3,0.0
PRKAB1,7.535847e-07
MEIS2,0.0
SULT2A1,-1.2244728e-16
TTC7A,0.0
DCTN6,-0.33161032
CSH2,0.0
BCL7B,0.0
CASP3,0.0005005549
ANKRD27,0.0
PHC2,0.4580752
ZNF341,0.0
FIG4,-0.033489373
OR4D9,-0.102833234
OAF,0.0
GINS1,1.07671645e-16
OR5M9,-4.1162824e-07
ZYX,0.0
NMS,-0.00030020147
BUB3,-0.008618159
DPPA2,0.0
SPTLC3,7.018738e-13
DEFB114,1.2912833e-26
APOA4,-0.00018910406
MANBA,0.019474361
WSB2,-2.9775844e-08
DCAF12L2,0.0
GCDH,4.0546118e-27
ZFYVE9,-0.00069159525
ALOX5,0.00087422086
GPR19,0.0
UCK2,4.4175506e-14
TTC30B,0.00039441252
PATL1,-1.0015692e-23
CPLX4,0.0
PRKAA2,-0.093305066
ASB17,1.2409366
JAK3,-0.0005603201
SGCB,0.0
TJP1,0.00058593415
CTAGE9,0.0
LDB2,0.0
HSP90B1,-0.0058403914
IGLON5,0.0
ACVR2A,-1.02239155e-05
PAX8,0.0
LRTM1,0.0
DUS4L,0.0
WBP2NL,0.0
PITX3,0.0
SLC25A3,0.0
UCHL1,0.016853383
CYB5R2,-3.930353e-17
ETV4,-4.774973e-13
PACRGL,0.0
ACOXL,1.5071845e-14
DDX39B,0.0016680234
MYH6,6.0890316e-06
PHRF1,0.0
PNPLA1,0.0
RARA,0.072665974
SETD2,-4.4987974e-06
L3MBTL3,0.0
NEK10,0.0
HAPLN4,0.0
IFNA16,0.003535672
LRP3,0.0
FAM46C,0.0
TRPM7,-8.664127e-14
PER3,0.0
PTPRD,0.0010779859
HSPG2,0.0014024546
FBXO30,0.30869463
ZDHHC14,0.0
FEN1,4.4692267e-17
HTRA2,0.0
ADORA2A,-2.5184e-06
ZNF558,0.0
SLC39A13,0.0
METTL7A,-2.5826663e-09
CCND2,0.19812953
COL1A1,0.0098792
LAD1,0.0
XRCC5,0.0051890486
GLYR1,0.0
LIMA1,0.0
NECAB2,0.0
TSSC4,0.0
RPL7L1,0.0
CDC42EP3,-2.071213e-09
ABCD4,1.7093371e-24
CXCL12,-0.00024765462
CAPN12,0.0
GUCA1A,0.0
APOBEC3B,1.2747933e-13
IPO4,0.0
MOCS2,-3.7816476e-13
CAB39L,9.8860177e-14
AGPAT5,0.0677946
ENPP5,0.0
COL6A6,0.014148814
SPRR3,0.05197001
KREMEN1,1.8703298e-12
PTPN21,0.0
RPS9,-6.949548e-09
SLC9A3,4.634946e-05
UBE4B,0.0
TP53I11,0.0
KHDRBS1,2.8938392e-22
SCN3A,-0.0011067635
OPN1LW,2.9606092e-13
MED26,-1.7762008e-13
DBX1,0.0
KLHL21,-0.0009727734
GJA5,-3.4762952e-06
TMCC2,0.0
OR6Y1,0.08835684
GNPAT,-0.0019574855
ITM2C,0.0
IL36B,-4.5613287e-14
FLT4,0.009458498
ZNF101,0.0
HTR2C,-6.6656653e-06
MPPED2,0.0
TUBG1,0.052670576
FDXACB1,0.0
LCE1C,0.28013107
ECHDC1,0.0
ALG12,0.0
ENSA,3.392745e-07
TSPAN1,0.0
PNRC1,0.0
MFSD8,0.0
CYP4V2,-2.5090239e-14
ZFYVE28,0.0
MCTP2,0.0
ZNF780A,0.0
GNG12,-0.11663653
EFCAB5,0.0
MXI1,0.0
HOXC11,0.0
KRT85,0.0
DLX1,0.0
CPT1A,4.7924565e-05
ATP6V1G1,-0.002334689
GBX2,0.0
CANX,0.6269695
ZNF528,0.0
