,coef
R-HSA-112316,0.013512146
R-HSA-1852241,-0.0017225519
R-HSA-4839726,14.723742
R-HSA-1474244,0.11046615
R-HSA-1474165,0.05214437
R-HSA-8953897,28.869913
R-HSA-1643685,11.107944
R-HSA-1430728,1.5852755
R-HSA-392499,52.41535
R-HSA-69306,0.00016104826
R-HSA-168256,54.74922
R-HSA-73894,12.407367
R-HSA-109582,3.5820334
R-HSA-8953854,6.7427564
R-HSA-8963743,8.13213e-05
R-HSA-162582,64.41284
R-HSA-5357801,0.15974276
R-HSA-74160,32.72859
R-HSA-382551,0.012613744
R-HSA-5205647,-1.03107025e-08
R-HSA-397014,0.13044631
R-HSA-1640170,14.550774
R-HSA-1500931,0.00010289296
R-HSA-5653656,11.44426
R-HSA-400253,2.98225e-05
R-HSA-1266738,0.54481775
