,coef
R-HSA-112316,0.026360644
R-HSA-1852241,0.062362738
R-HSA-4839726,8.51463
R-HSA-1474244,0.0010590563
R-HSA-1474165,0.10003873
R-HSA-8953897,28.923159
R-HSA-1643685,10.504962
R-HSA-1430728,5.259596
R-HSA-392499,47.867016
R-HSA-69306,-0.00057724747
R-HSA-168256,61.512974
R-HSA-73894,0.6144023
R-HSA-109582,0.64303774
R-HSA-8953854,2.7330513
R-HSA-8963743,6.192381e-05
R-HSA-162582,63.73303
R-HSA-5357801,0.015679212
R-HSA-74160,51.363514
R-HSA-382551,0.001428652
R-HSA-5205647,-4.3189482e-07
R-HSA-397014,0.14415008
R-HSA-1640170,22.12366
R-HSA-1500931,0.00034856686
R-HSA-5653656,6.0949464
R-HSA-400253,1.2880543e-05
R-HSA-1266738,2.1493337
