,coef
R-HSA-110362,-8.5770334e-13
R-HSA-5651801,-3.0321742e-15
R-HSA-73930,0.0
R-HSA-111461,7.0472137e-15
R-HSA-264870,3.2517233e-09
R-HSA-351906,3.7560854e-05
R-HSA-352238,-6.5895662e-09
R-HSA-111469,-2.02134e-11
R-HSA-111885,1.3047022
R-HSA-111933,-1.0887743e-10
R-HSA-112399,1.07077
R-HSA-110056,-9.760425e-10
R-HSA-112411,3.531477e-08
R-HSA-113510,0.63588923
R-HSA-111446,0.0070616542
R-HSA-111447,0.0188226
R-HSA-111448,0.336212
R-HSA-139910,0.0043402114
R-HSA-139915,0.5889557
R-HSA-1169091,0.93620396
R-HSA-1169092,0.26882136
R-HSA-2025928,0.12739043
R-HSA-1169408,0.4795911
R-HSA-1234158,0.13188383
R-HSA-1234162,0.02474243
R-HSA-1234176,0.11458142
R-HSA-1236973,-2.2265116e-05
R-HSA-1236974,0.03181105
R-HSA-1236977,0.030696345
R-HSA-1236978,0.07324244
R-HSA-1296041,-3.1694827e-09
R-HSA-211227,-5.566922e-12
R-HSA-3371378,5.109236e-10
R-HSA-69416,-2.9317124e-07
R-HSA-141430,5.599556e-08
R-HSA-141444,2.9887833e-06
R-HSA-1461957,1.0156805e-16
R-HSA-1462054,4.3433716e-12
R-HSA-1482788,-0.06948042
R-HSA-1482798,0.07179404
R-HSA-1482801,0.00039689502
R-HSA-1482839,7.3877686e-09
R-HSA-1482883,-4.3559594e-05
R-HSA-1482922,-6.3781495e-06
R-HSA-1482925,-0.00010333586
R-HSA-1483115,5.3835804e-11
R-HSA-1483148,0.013076568
R-HSA-1483166,-0.3164112
R-HSA-1483191,-0.0025246737
R-HSA-1483196,5.3634838e-15
R-HSA-1483213,0.049528945
R-HSA-1483226,-0.04140989
R-HSA-1483248,0.034633398
R-HSA-1660499,3.0879421
R-HSA-1660514,0.29212373
R-HSA-1660516,0.18946522
R-HSA-1660517,0.1136075
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,1.246156e-16
R-HSA-8847453,0.01464666
R-HSA-1362277,0.0071131857
R-HSA-1362300,0.0021187959
R-HSA-159424,0.0
R-HSA-173599,1.2281665e-15
R-HSA-174403,4.6652235e-16
R-HSA-159227,2.6582988e-05
R-HSA-159230,0.00013846453
R-HSA-159231,0.0007403303
R-HSA-159740,3.859135e-08
R-HSA-159763,9.205218e-10
R-HSA-159782,1.8315188e-14
R-HSA-1606341,0.004576655
R-HSA-1810476,0.0003409946
R-HSA-1614517,0.0
R-HSA-162594,0.048566084
R-HSA-162599,4.2973485
R-HSA-164952,0.7524447
R-HSA-176033,0.8100692
R-HSA-176034,0.00012196685
R-HSA-177243,0.61090994
R-HSA-180534,0.26893014
R-HSA-180585,0.23647515
R-HSA-180689,0.052866727
R-HSA-2022854,-7.4398686e-06
R-HSA-2022857,-3.4527102e-06
R-HSA-1971475,-6.4869346e-06
R-HSA-2022928,1.749674e-13
R-HSA-2024096,-4.865705e-10
R-HSA-2426168,0.00012700369
R-HSA-166020,-5.1259485e-13
R-HSA-166166,0.6403334
R-HSA-445989,-0.04147014
R-HSA-450294,0.38442695
R-HSA-167826,0.0
R-HSA-167827,0.0
R-HSA-166786,-1.03421385e-07
