GSEA,Program
0.26438066,6.294496174286122e-14
-0.26811117,6.284955195168253e-14
-0.42545095,6.261866025703e-14
-0.21580707,6.21253049004622e-14
-0.19950892,6.210486953180752e-14
-0.31725785,6.17061957086662e-14
-0.027555361,6.139845576402793e-14
-0.006992599,6.075047664463933e-14
0.21750344,6.060291157794495e-14
0.21868317,5.916378498227459e-14
-0.13792196,5.906605499844673e-14
-0.14261897,5.892942384067013e-14
-0.3535089,5.846087502980879e-14
-0.23843345,5.79925213753385e-14
0.21141456,5.774269951075442e-14
-0.05609199,5.750191989228881e-14
0.038009048,5.738500427339247e-14
-0.08896425,5.737910147675798e-14
0.34103432,5.691861912349161e-14
0.07319445,5.622724508214105e-14
0.18507677,5.61016513162238e-14
-0.05104525,5.593266125323952e-14
-0.1249373,5.540012892879531e-14
0.2793957,5.523081991753998e-14
0.2976573,5.522943213875919e-14
0.22443719,5.510036871214652e-14
0.37246206,5.4368575613805707e-14
-0.17884426,5.426006866038334e-14
-0.015584135,5.3482489704298484e-14
0.12703305,5.2935433814127465e-14
0.20203277,5.285365244454058e-14
-0.013156097,5.284106485703431e-14
0.07760514,5.279465016203022e-14
-0.14916667,5.264191860199219e-14
-0.10420804,5.263775526564984e-14
0.16239911,5.25585217708846e-14
0.18070257,5.2526602858926626e-14
0.08581372,5.2371822156782604e-14
-0.07670866,5.2310933362775815e-14
-0.16341451,5.189145283173574e-14
0.25770164,5.1151142291023414e-14
0.32948923,5.0975716703316484e-14
-0.0149701,5.067179315032532e-14
-0.031634636,5.049028381531092e-14
-0.28307006,5.038192085748961e-14
-0.08671441,4.9787864803141346e-14
-0.45857440000000005,4.927129667806063e-14
-0.14772248,4.9041326555254736e-14
-0.17137937,4.8682802738021535e-14
-0.43879650000000003,4.8587913206721286e-14
0.18959443,4.838100508056369e-14
0.30289185,4.8271032336626123e-14
0.156176,4.816702592336242e-14
0.428368,4.798124483178842e-14
0.42287296,4.770167449247038e-14
0.032488,4.7578739179824495e-14
0.41064548,4.7176681100069914e-14
-0.15100011,4.697076061432881e-14
-0.48317176,4.6969199363200434e-14
0.025691132999999998,4.6296300126869034e-14
0.31324401,4.629491234808826e-14
0.2888445,4.618527782440651e-14
0.09665919,4.615045596113171e-14
-0.10781407,4.603034533395833e-14
0.16083492,4.564565531557351e-14
0.009547627,4.535677389227999e-14
-0.25266507,4.5160403194799416e-14
-0.07143376,4.49241261440776e-14
-0.12363096,4.457267887967732e-14
0.28272820000000004,4.422293152332723e-14
-0.06873958,4.4183378758695866e-14
-0.28667417,4.3767810386965546e-14
0.41672042,4.3535249191699094e-14
-0.07269586,4.349853810481364e-14
0.29815790000000003,4.347732537696556e-14
-0.36848056,4.318767565791859e-14
0.07642493,4.3126740975901885e-14
-0.06963345,4.3078914933425236e-14
-0.16145684,4.264378563809124e-14
0.41454878,4.252197552401249e-14
-0.40004694,4.238527931410552e-14
0.09094239999999999,4.23494572743266e-14
-0.35069670000000003,4.216819628937232e-14
0.08685714,4.173785882882752e-14
0.012432904,4.158218908090205e-14
0.61418694,4.157507671465055e-14
-0.07635527,4.1556493828227326e-14
-0.47965488,4.12269502390872e-14
0.2843366,4.033712586587385e-14
0.24487436,4.014566457044567e-14
-0.23115236,4.013982072735341e-14
-0.10082727,4.004512246287553e-14
0.14825313,3.9953496823979583e-14
-0.09930191,3.966898966430154e-14
-0.23135914,3.9621657463208973e-14
-0.05613651,3.931113247424012e-14
0.02408196,3.929110454960888e-14
-0.26943290000000003,3.9084013803147863e-14
-0.062590666,3.907915657741511e-14
0.26866668,3.883540937901883e-14
0.06429845,3.872014049805108e-14
0.25239122,3.8644087929640135e-14
0.30908346,3.815766066730617e-14
-0.005071457,3.643387674889809e-14
-0.41895083,3.640061342624624e-14
-0.4729121,3.597624165051268e-14
0.17162861,3.597122599785507e-14
-0.06312364,3.5821345889530673e-14
0.21192606,3.58119350146735e-14
-0.13526994,3.542097171127523e-14
0.18746884,3.526361060796068e-14
-0.03501987,3.522841480686126e-14
-0.12569818,3.505043477680658e-14
0.85176784,3.465283615611271e-14
-0.102023475,3.4537650517307836e-14
-0.24094813,3.4217766798947624e-14
0.32886866,3.3889210881987707e-14
-0.06598124,3.3764917944933966e-14
0.062928215,3.3743517798473164e-14
-0.13354835,3.337444322866852e-14
-0.06405696,3.304023721284467e-14
-0.11610094,3.292782713160136e-14
0.03897692,3.284949174057614e-14
-0.21978645,3.207738978952546e-14
0.34351724,3.1885605267234495e-14
-0.12028186,3.177449622859818e-14
-0.22775479999999998,3.1681964994187405e-14
0.23926546,3.1441516057384426e-14
-0.09849186,3.14254048131013e-14
0.30458426,3.1137332295871895e-14
-0.062479812999999995,3.048256091986445e-14
0.04100254,3.03214051089462e-14
-0.08483516,2.9995296577220366e-14
-0.4178969,2.9869689383845664e-14
0.042986497,2.9867867924195884e-14
-0.34695843,2.970793776995231e-14
-0.24777505,2.968025131222518e-14
-0.14231169,2.9663992510833566e-14
-0.25942138,2.956121520597906e-14
-0.03675076,2.943147028172666e-14
-0.25257158,2.920803552632858e-14
0.086840004,2.913363723443946e-14
-0.20892368,2.875007090036296e-14
0.9119792999999999,2.8309993238551108e-14
0.017387569,2.8191046117009894e-14
0.26986045,2.786838685167604e-14
-0.31460878,2.7863822360529856e-14
-0.17471516,2.7284488416431242e-14
-0.17132317,2.709156683711189e-14
-0.73982686,2.7080941655821528e-14
-0.04148931,2.6919694619454867e-14
0.009860404,2.6788165056416263e-14
0.12282017,2.675665881891019e-14
-0.19972774,2.663702591831907e-14
-0.102173105,2.6496860261460142e-14
-0.016469749,2.639242990820634e-14
0.42560387,2.630547146812313e-14
0.13250439,2.6051109257009118e-14
-0.15541781,2.6045832157706162e-14
0.26638782,2.6045832157706162e-14
0.10369180000000001,2.6044097434230195e-14
-0.26398662,2.591260598797924e-14
-0.07522855,2.586099737134084e-14
-0.15969956,2.577642960188697e-14
-0.2698554,2.571324655561508e-14
-0.6001159,2.557412323815794e-14
-0.26004466,2.529382908667424e-14
0.4484874,2.527201538315982e-14
-0.115804225,2.5092428135309318e-14
-0.2314304,2.4915139396064493e-14
-0.17849718,2.480586112383921e-14
-0.12316043,2.4677482279855668e-14
0.43559954,2.3920795899634583e-14
-0.12050453,2.389309776608767e-14
-0.35831848,2.3708899427044014e-14
-0.08179550000000001,2.3591052071905628e-14
-0.12557770000000001,2.3554400617464832e-14
0.03612314,2.350411532070496e-14
0.48372479999999995,2.3152749113524927e-14
0.15338542,2.2954899216641893e-14
-0.31643587,2.293368945270602e-14
-0.72731704,2.237186130793489e-14
-0.57351005,2.2364902085240523e-14
-0.16664724,2.2333762561715144e-14
0.3244437,2.210731597784843e-14
0.011107377,2.1823846923883446e-14
-0.3069967,2.1793905655848044e-14
-0.62199676,2.1792660686822172e-14
0.21566953,2.17652285083858e-14
-0.10405174,2.1594702699560158e-14
-0.149724,2.154387778766319e-14
0.7262871,2.1490079681052432e-14
0.29758292,2.1374157544452963e-14
-0.119116105,2.1305179820969933e-14
0.54340893,2.119970865521736e-14
-0.30415818,2.0898080127408906e-14
0.44141063,2.0729730052741058e-14
0.3712125,2.071329219255347e-14
0.20509198,2.0658301458365004e-14
-0.31019995,2.0183160698294954e-14
-0.27096915,2.013965606968444e-14
-0.07573524,2.009566016196452e-14
-0.030389842,2.0086146287900952e-14
-0.17160258,1.972449981124669e-14
-0.019688811,1.9637373324665748e-14
0.5083584,1.9550259035359258e-14
0.19104746,1.9506170483410727e-14
-0.117933795,1.9337309531408662e-14
0.24072544,1.9302276926336586e-14
-0.23182273,1.9184653865522703e-14
-0.21438254,1.8802822255692503e-14
0.31277898,1.8413048863408785e-14
0.40540504,1.8307577676068832e-14
-0.11194947,1.824373869277654e-14
-0.19601582,1.8011042960883182e-14
-0.18098803,1.7958414135716493e-14
-0.13013455,1.7889465950271526e-14
0.004633308,1.7766143374162158e-14
0.89483744,1.77082266493607e-14
0.166432,1.7519414332824492e-14
-0.036772985,1.7346905094545e-14
-0.15781634,1.7237062793681303e-14
-0.10693115,1.7236559368872166e-14
0.06386661,1.6996300200577964e-14
-0.71219885,1.694031200039081e-14
0.47553146,1.6900150441416514e-14
-0.109441005,1.6833495555324593e-14
0.117140174,1.6741447637913518e-14
0.0554071,1.6610535646596757e-14
0.14383386,1.6494563961216846e-14
0.35214135,1.6233459812328188e-14
-0.09263845,1.622649592168791e-14
0.17972586,1.6218276721602366e-14
-0.49819136,1.607602939657227e-14
0.32193267,1.6048278233468897e-14
0.33776864,1.5993716765755333e-14
0.16632052,1.5919097050747708e-14
-0.23297931,1.5633368792491043e-14
0.16793981,1.5541877862770362e-14
0.25362957,1.5520223994869296e-14
0.30605668,1.5479371257010044e-14
-0.02024488,1.5184713312725628e-14
0.30447063,1.503782074486186e-14
0.22297874,1.4808458821159722e-14
-0.32112333,1.4730651176005205e-14
-0.21336216,1.4615901804820863e-14
-0.09287856,1.461443813188801e-14
-0.20934743,1.4585901930708194e-14
0.5071071,1.445015439770214e-14
-0.29799712,1.4354066980165613e-14
0.31885934,1.4144501542245891e-14
-0.35396174,1.4134926342996946e-14
0.06657356,1.4035082423013108e-14
-0.58418727,1.3924278396970636e-14
-0.13700163,1.3868355248916884e-14
-0.20425032,1.384477927281789e-14
-0.09534400000000001,1.3708398159022542e-14
0.26005325,1.357618173696701e-14
0.053493954,1.3557557854149138e-14
0.042153098,1.3505635581515395e-14
-0.5102366,1.3387728425851009e-14
0.50645655,1.330931888035862e-14
-0.13699704,1.3300282565497312e-14
-0.21811937,1.3277199185237557e-14
0.053166263,1.3020463712006503e-14
0.1311872,1.2907719174510029e-14
0.020658456000000002,1.284128567148037e-14
-0.27622178,1.2802011241461881e-14
0.06413864,1.2713094466043629e-14
-0.08901410000000001,1.2710665853177259e-14
-0.08010794,1.2468969067207638e-14
-0.27196616,1.242105376886293e-14
-0.036776043,1.2160411566597418e-14
0.049601125999999995,1.2145839889399213e-14
-0.16669661,1.2070864598666408e-14
-0.024798261000000002,1.2062486426378529e-14
0.035143696,1.205255513447856e-14
-0.12279271,1.1989373930503322e-14
-0.04070025,1.1833936608418588e-14
0.09867601,1.1678824546985586e-14
-0.32340723,1.16138354191328e-14
-0.11953074,1.1600876509421098e-14
0.15431559,1.1488713846501697e-14
0.26952678,1.1447917266926843e-14
-0.32504842,1.1368683772161605e-14
0.100566186,1.1295250759019157e-14
-0.14051495,1.1238189198681248e-14
-0.13685161,1.1122369301605484e-14
-0.01620482,1.0750752134107804e-14
-0.14138444,1.041122805236485e-14
0.39327112,1.0321710391773823e-14
0.6954751,1.0293155217055985e-14
0.00609001,1.0273726314125042e-14
-0.120857924,1.026869561604471e-14
-0.30549085,1.0214051826551443e-14
0.08433079,1.0094236644470066e-14
-0.2378835,1.0025400812320722e-14
0.34911886,9.949830740677187e-15
-0.18887407,9.910084905473404e-15
0.34567909999999996,9.737436551526811e-15
-0.33109552,9.72832925330027e-15
-0.06744901,9.680788258563866e-15
0.38011208,9.676526073476576e-15
0.5769119,9.640367888672537e-15
-0.04007207,9.498628723853789e-15
0.020380061,9.320268251026156e-15
0.028209476,9.314931166163294e-15
-0.08479022,9.309220061481935e-15
0.2951429,9.307017971695446e-15
-0.3481088,9.28445688386237e-15
0.27836170000000005,9.222741650396858e-15
-0.049371927999999995,9.19236865231522e-15
-0.17546578,9.157865438202959e-15
-0.24447374,9.125848948049463e-15
-0.71794266,9.046110007548772e-15
-0.20743383,8.970602049404081e-15
-0.38456073,8.931349481345249e-15
-0.14305155,8.91485117741616e-15
0.16786823,8.840374997124987e-15
-0.17410573,8.829395548026753e-15
-0.26056415,8.707048130519657e-15
0.47457418,8.59905882936128e-15
-0.17955509,8.453134026087383e-15
-0.13875732,8.408963629580324e-15
0.10466157,8.285529202770275e-15
0.46719979999999994,8.253570283063924e-15
0.14189202,8.180699936702984e-15
0.16798939,8.09022851966032e-15
-0.054295115,7.814598577612908e-15
0.14417367,7.803533692916952e-15
-0.62054694,7.798275913906136e-15
0.38057859999999993,7.775044849481564e-15
0.04154465,7.643078556255355e-15
0.5910422,7.618211617099747e-15
-0.11883031599999999,7.595389066077721e-15
-0.14375477,7.563155830780931e-15
0.2620382,7.367966913668367e-15
-0.090812735,6.894203090357377e-15
0.2810709,6.851176230680757e-15
-0.2707677,6.766829160579344e-15
0.17391706,6.653229120182048e-15
0.19196194,6.599918094679635e-15
-0.13323247,6.576679915178303e-15
0.19404556,6.50317211720795e-15
0.12654664,6.495043896161471e-15
-0.035418406,6.420211584590163e-15
-0.40768558,6.3378899771058225e-15
-0.44549945,6.1272012040914496e-15
-0.20540439,6.036833636782797e-15
-0.35295758,5.9477818504133705e-15
-0.00614303,5.844277291928644e-15
0.14318313,5.814885289397564e-15
-0.25787422,5.807283954476179e-15
-0.020625785,5.711078311654294e-15
-0.35666475,5.61955377590133e-15
-0.08829046,5.613565168260947e-15
0.2974295,5.5859640914548976e-15
0.47199359999999996,5.568123004723145e-15
0.08601127,5.560277295874753e-15
0.28554416,5.508175501225286e-15
-0.26345792,5.4543175531662766e-15
-0.06158166,5.422178375584325e-15
-0.40208852,5.2246401546679365e-15
0.29122826,5.18333206217525e-15
-0.46285838,5.16529996951389e-15
-0.31504637,5.136835289507951e-15
0.050022203,5.093733594641048e-15
-0.18081264,5.085179917126495e-15
-0.052470975,4.9874817816075755e-15
-0.15238602,4.930573026143241e-15
0.21785258,4.861550344150562e-15
-0.20802592,4.845375741802971e-15
-0.024254473,4.76298383058401e-15
-0.2037203,4.7520773893565366e-15
-0.22959007,4.749621970544368e-15
0.65573746,4.728227697065914e-15
-0.33340824,4.719902912669127e-15
-0.73599184,4.7096763202683274e-15
-0.37898025,4.607658655661485e-15
0.40000868,4.590577050433975e-15
-0.09272552,4.511295444197328e-15
0.38308716,4.50327979712534e-15
-0.5719175,4.502736261433263e-15
1.6568748,4.469932114877472e-15
0.45460259999999997,4.449278344071287e-15
-0.25829378,4.428801804321402e-15
0.3188134,4.38895881443857e-15
0.3524001,4.361170903513775e-15
-0.072818026,4.350946686271229e-15
-0.112622045,4.343803879773182e-15
0.066398755,4.318869887371886e-15
1.2777398000000002,4.2434805669344644e-15
-0.16716258,4.196643033083091e-15
-0.34445834,4.149282202276904e-15
0.2781309,4.091071557026268e-15
-0.08065057,4.0372138141245286e-15
-0.14346942,3.938516179857743e-15
0.22469442,3.937041664903164e-15
0.18090172,3.92257290220805e-15
-0.31698143,3.907890178990459e-15
-0.18737228,3.882044268271172e-15
0.44999197,3.872869093566461e-15
-0.13699341,3.848120823732468e-15
0.4112146,3.843842812027379e-15
-0.16653202,3.793636954053938e-15
0.20100494,3.734841983141116e-15
-0.09800131,3.732062402173053e-15
0.26039520000000005,3.6442853942886265e-15
0.18708836,3.636521320887504e-15
-0.3103415,3.526887983051896e-15
0.14772354,3.5254676782059407e-15
-0.14227127,3.4549613333086966e-15
-0.42721778,3.4322110341781987e-15
-0.34013906,3.3750779948604757e-15
-0.11692482,3.3661441689591954e-15
0.37371248,3.3582816703296018e-15
-0.35598844,3.353922317785907e-15
-0.0893121,3.3502733973297864e-15
1.0730953,3.331381212454741e-15
0.22987457,3.300826973545856e-15
0.09071731599999999,3.267176241184984e-15
-0.2547607,3.2472742491771783e-15
-0.015768563,3.24462678946702e-15
0.441841,3.243664110218122e-15
-0.22214581,3.197875991789445e-15
0.1406106,3.1578391160649857e-15
0.10395744400000001,3.056756237018732e-15
0.024614066,3.013483017809404e-15
0.27362388,2.974584554364282e-15
0.2503281,2.963165459475353e-15
-0.20865439,2.9280939726493324e-15
-0.024647462999999998,2.9249172528444943e-15
-0.15942721,2.8832677511940234e-15
-0.17692013,2.8830110516146288e-15
-0.30012354,2.8518943333504424e-15
0.07599835,2.8214132571734554e-15
-0.16180865,2.7997827038543643e-15
-0.29629314,2.758362115107272e-15
-0.14520279,2.7146089035025574e-15
1.1985741,2.710331958866164e-15
0.024846302,2.687634191829062e-15
-0.18265796,2.6853485585923073e-15
-0.33592352,2.638439936882792e-15
-0.14056534,2.6242520661948557e-15
-0.22295725,2.6170283574624338e-15
0.10141433,2.604780587781479e-15
-0.18269488,2.583457265378009e-15
0.20011528,2.5697597685442036e-15
0.51167923,2.5172514761659034e-15
-0.19381072,2.484667558641035e-15
-0.10957134,2.3756583852136262e-15
-0.11454529,2.339542947392415e-15
0.49273065,2.3349479207085014e-15
-0.09587056,2.326012376918525e-15
0.20524624,2.3148502429140574e-15
-0.25539264,2.289878525782873e-15
-0.25009549999999997,2.223287927837285e-15
-0.19174014,2.1748770319407482e-15
-0.18280704,2.1628009679150377e-15
-0.118717104,2.1181297610686032e-15
-0.057333092999999995,2.1117012489763746e-15
-0.11201414,2.020244115870189e-15
0.057370327,2.0003096401488557e-15
0.49298459999999994,1.988513520512214e-15
-0.050579686,1.981292734043461e-15
0.040855657000000004,1.94488357337715e-15
0.19006349,1.9034482462567747e-15
-0.31082392,1.862146977310086e-15
-0.09522644400000001,1.8318679906315087e-15
-0.3702478,1.8316397734857385e-15
-0.44243047,1.8307187363286746e-15
0.006927925,1.8260024568783623e-15
0.38315153,1.824761045390866e-15
-0.16421429999999998,1.824315167247432e-15
-0.38739988,1.8137079112918197e-15
0.38670725,1.806646737594064e-15
-0.21683022,1.790234627208065e-15
-0.3075502,1.7680843768241858e-15
-0.20369206,1.7100972258136746e-15
-0.118555546,1.7075428663257742e-15
0.35112998,1.7004132799109953e-15
-0.13557768,1.6732358296763123e-15
-0.12536591,1.6564810077746205e-15
0.110352874,1.6527252656717287e-15
-0.13385724,1.6499125022009026e-15
0.063875034,1.6284445654273518e-15
0.15889332,1.622350833589558e-15
0.047193393,1.6035649153543325e-15
-0.10220244,1.5744459905792609e-15
0.048107103,1.5719623682169256e-15
-0.36659774,1.5693419870912995e-15
-0.15419888,1.5565423107596841e-15
0.60556245,1.5307266171963285e-15
-0.14396828,1.5177729166086512e-15
-0.054250132,1.4929805673067276e-15
-0.22999012,1.4446162456905027e-15
-0.13378668,1.4205581088072398e-15
-0.1146576,1.3702797577175295e-15
-0.45520186,1.3634697822281945e-15
-0.1865329,1.3527319455558514e-15
0.24699028,1.3484578230942708e-15
-0.21834446,1.341228060759788e-15
0.1207912,1.3305278874001779e-15
0.26678926,1.3169315898203803e-15
-0.2639636,1.3148710875467223e-15
-0.32226598,1.2966624302057641e-15
-0.03437251,1.2827348368606507e-15
0.11146165,1.2767564783189304e-15
-0.11386206,1.2083165126423142e-15
0.07737163,1.1844691893969634e-15
-0.034011446,1.181769525987475e-15
0.13155718,1.140410447383348e-15
-0.26879699999999995,1.1118439068730226e-15
-0.053407012999999996,1.0769610572260168e-15
-0.17135707,1.0671785043115877e-15
0.16515742,1.0629826101403331e-15
-0.23936573,1.051460358747096e-15
-0.18891105,1.0282790255324712e-15
-0.04174013,1.00851438410725e-15
0.46084769999999997,1.0044534514012506e-15
-0.21623759,9.895082116215595e-16
-0.48580942,9.783259595919777e-16
-0.26609647,9.72441596106162e-16
0.3405743,9.580877163206293e-16
-0.15827757,9.552331662236473e-16
-0.42048442,9.538523728177132e-16
0.23121384,9.292179270408265e-16
0.079518564,9.082182451442727e-16
0.1348713,9.040103681037926e-16
-0.2898868,9.024386084729118e-16
-0.04569368,8.888326514463311e-16
-0.06731770000000001,8.884238375704248e-16
0.005401055,8.840493246646737e-16
0.09816392,8.826367913460088e-16
0.19879448,8.744850336946241e-16
-0.017965354,8.739807922514278e-16
0.18302011,8.736877966066553e-16
-0.12820114,8.723519449160072e-16
-0.18827087,8.52301428658834e-16
-0.5621041999999999,8.394342550508961e-16
0.02255694,8.263030017163775e-16
0.1033164,8.213698818315685e-16
-0.12491102,8.206048416736081e-16
0.7064602,8.110101256771401e-16
0.113713205,7.845476231968821e-16
-0.6703258000000001,7.775897981066038e-16
-0.089496955,7.729726215111206e-16
-0.5247993000000001,7.637173413124013e-16
0.5110578,7.571427086335048e-16
0.53486866,7.390565011547281e-16
-0.19187200000000001,7.124834576488492e-16
0.16243167,6.991396394109839e-16
-0.45633826,6.922041336388657e-16
-0.21305597,6.905830211039173e-16
-0.15602617,6.792984788599618e-16
-0.14430621,6.784239557903104e-16
-0.30062774,6.750568775676803e-16
0.121061794,6.715047024628676e-16
-0.17136501,6.635277497961612e-16
0.64772505,6.567678014794152e-16
-0.005663136,6.550166767489706e-16
-0.17730205,6.515788312733071e-16
-0.08890411,6.360807469933323e-16
-0.16418335,6.333505903977424e-16
-0.13271885,6.306478776696432e-16
-0.2067109,6.238932981350586e-16
0.2247754,6.093485936422675e-16
1.1143534,6.058766957432134e-16
0.42704108,6.05160889220822e-16
-0.6636468000000001,5.913225877067282e-16
0.36287040000000004,5.859849313661074e-16
-0.049986478,5.782990996278495e-16
-0.09061808,5.776653739186037e-16
-0.33383054,5.773159728050814e-16
-0.2262087,5.769121074958302e-16
-0.26579675,5.759786771879562e-16
0.20695624,5.600655750870084e-16
0.3870407,5.506142649936581e-16
-0.21228383,5.241526702662998e-16
-0.2952504,5.108110115448204e-16
-0.42970395,4.981860489934663e-16
-0.11600717,4.95581697966367e-16
-0.06669243,4.938251494953644e-16
0.08641324,4.852780503827869e-16
-0.08940284,4.837437808933725e-16
-0.43594265,4.834348483507101e-16
0.07598114,4.78134513318823e-16
-0.12663585,4.754377298213549e-16
-0.5862116999999999,4.620480023977484e-16
0.28817225,4.545145119254767e-16
0.07491575,4.49596956886289e-16
-0.22040865,4.446475739688925e-16
-0.09981432,4.423544863740858e-16
0.27678955,4.4175269064088533e-16
-0.04319771,4.41519650701272e-16
0.012291607,4.395602239427673e-16
-0.20905206,4.287789199218517e-16
-0.11942509999999999,4.2648720329619205e-16
0.1707445,4.2573138008092546e-16
-0.43232435,4.2171669802082414e-16
0.5131287999999999,4.2118739242604096e-16
-0.117532365,4.0861521096676407e-16
-0.40881774,4.071739663537941e-16
0.13078815,4.0597120256431405e-16
-0.49616602,3.965661934102996e-16
-0.20358501,3.9463277817333736e-16
-0.16113195,3.942441584645203e-16
-0.14114952,3.9319404936816176e-16
0.23871237,3.9052730112960765e-16
-0.022708591,3.8892500331400013e-16
0.19450055,3.87570756788808e-16
-0.08072962,3.7602154741380877e-16
-0.04154777,3.7559431408681725e-16
-0.11636313,3.7038921192264487e-16
-0.16338153,3.682289390939675e-16
-0.19223666,3.6781880574090684e-16
-0.25976673,3.674490758594304e-16
0.29614624,3.4940786700597687e-16
-0.025557117999999997,3.470839024132647e-16
0.34994465,3.44353452003121e-16
0.12077405,3.399307207542306e-16
0.005748512,3.3905084571744883e-16
0.2650249,3.386891732782421e-16
-0.21428311,3.378588085166391e-16
-0.115733765,3.3281076462429724e-16
-0.0819857,3.277173913998236e-16
0.06493465,3.237648997602552e-16
-0.13792720000000003,3.1616114619988784e-16
-0.40571976,3.110951797847758e-16
0.016637012,3.0849621729955313e-16
0.23600458,3.0719786208088844e-16
-0.19200942,3.0294370346603337e-16
-0.14028414,2.9503444496490917e-16
-0.20354128,2.8630797816803086e-16
0.2164959,2.851956528729828e-16
-0.19886509,2.7620791497897073e-16
-0.15476455,2.7165227532710563e-16
-0.20600736,2.633826379864233e-16
-0.22428235,2.6261498349699543e-16
0.35647747,2.591429857126106e-16
-0.40670878,2.5218542532012833e-16
-0.41676426,2.5185277562940686e-16
0.13310567,2.4892793777531326e-16
0.32883608,2.487597276199004e-16
-0.3531187,2.443260236547484e-16
0.31147772,2.437186110343164e-16
-0.29658320000000005,2.4045202748061347e-16
0.15119782,2.385028283554338e-16
-0.13241783,2.3124084163337125e-16
0.18855084,2.243786557445426e-16
0.35632613,2.238498015422197e-16
-0.27509102,2.0722356122715446e-16
0.13452578,2.0556398149243163e-16
0.19263418,1.9680708885499997e-16
-0.18455483,1.96653437078368e-16
0.36711824,1.9462332386945143e-16
-0.2792505,1.9226137537048543e-16
0.3209011,1.8938504629427638e-16
-0.24578145,1.8846345433554246e-16
-0.17851831,1.8199663306896382e-16
-0.22768328,1.7736717349311206e-16
0.19409913,1.7528635335752052e-16
-0.08560482400000001,1.7341119181888894e-16
-0.08018813,1.7317532490681412e-16
0.35634035,1.7177625279456563e-16
0.08492762,1.6950569230568882e-16
0.4935923,1.6201504113994015e-16
-0.09409263,1.573496683697582e-16
0.006048176,1.5659918613606326e-16
-0.31488904,1.5536618984601846e-16
-0.4359717000000001,1.526397893121539e-16
-0.04761602,1.5158365834093603e-16
-0.10650124,1.497757538652944e-16
0.15503979999999998,1.4744153223030439e-16
-0.072672345,1.397455073412642e-16
-0.07599473,1.3929331880237246e-16
-0.13673352,1.3167825967249584e-16
0.19772877,1.3091879007965292e-16
-0.21326861,1.3004033469418227e-16
0.48135334,1.2751795278608716e-16
-0.07764700000000001,1.2530025642788161e-16
-0.5124154000000001,1.2446043132956735e-16
-0.08280464,1.2382893240523232e-16
-0.12918402,1.2209901253250874e-16
0.015702892,1.2035461137423732e-16
-0.2001983,1.1535899997938334e-16
-0.24572356,1.1255709439876316e-16
-0.3751643,1.1149375239827903e-16
-0.158003,1.0727280259539811e-16
-0.13219163,1.0646950037102379e-16
-0.06726850599999999,1.0477255456449452e-16
0.16186626,1.038583109177236e-16
-0.21534969,1.0269562977782696e-16
-0.13865379999999997,9.88290090769058e-17
0.22406368,9.766158591735256e-17
0.062327895,9.384701539104019e-17
-0.02156975,9.116768077228539e-17
-0.22990005,9.064343159784668e-17
-0.18605132,8.897409837295726e-17
0.110458136,8.589710296129024e-17
-0.079999976,8.461204577732654e-17
-0.13857709,8.062940506231575e-17
-0.22407649999999998,7.911084470467098e-17
0.13934809,7.824726419537819e-17
-0.32490358,7.799130045291542e-17
-0.23853850000000001,7.677235563126641e-17
-0.27089688,7.676437486427641e-17
0.007818224,7.654462970234026e-17
0.14699456,7.401307874013931e-17
-0.02522019,7.241966527599554e-17
0.21408442,7.237126793097181e-17
-0.19173744,7.054463079230605e-17
-0.09048842,7.020852811883555e-17
-0.12415496,6.641709747385097e-17
-0.036071185,6.57568618181145e-17
0.014420464,6.420509540242533e-17
-0.17455193,6.367790409550491e-17
-0.14715905,6.23343404345701e-17
-0.19995825,6.112735476694235e-17
-0.18441631,6.096705985089174e-17
-0.09907622,6.094097123633679e-17
-0.009414552,6.01229134333235e-17
-0.5250794,5.5479766013584096e-17
-0.33623472,5.4609230549021446e-17
-0.033280138,5.0187833702909667e-17
-0.19982511,4.942670677597705e-17
-0.18290922,4.839156402387758e-17
-0.31772244,4.611075198581642e-17
-0.04051973,4.545858009511155e-17
0.082011506,4.499061027362131e-17
-0.55551714,4.486564115016578e-17
-0.57272565,4.276638012173974e-17
0.13127466,4.014788590494595e-17
0.098177955,3.967492833041614e-17
-0.13302161,3.8652841507591987e-17
-0.33563834,3.850554887061962e-17
0.20754589999999998,3.781629414993659e-17
-0.45093513,3.690291569383809e-17
-0.035659436,3.493299199673985e-17
-0.11214292,3.421974971320429e-17
-0.29146525,3.406740616382781e-17
-0.04053665,3.3650351415765826e-17
0.17147231,3.2928098805440587e-17
0.122498795,3.0918333985945594e-17
-0.46077049999999997,3.067072420538533e-17
-0.36859056,3.0116379938742234e-17
-0.09986317,2.9086650172822156e-17
-0.22576362,2.834376455862516e-17
-0.4521527,2.739740150417845e-17
0.23131286,2.7084630230196942e-17
-0.20958652,2.682933847036144e-17
-0.37159467,2.68158243047482e-17
-0.28157702,2.6390635746509393e-17
0.45674017,2.6379105255090568e-17
0.038600564,2.5934455420097135e-17
-0.15156157,2.5792241731539474e-17
-0.00011599999999999999,2.515782926382952e-17
-0.16034122,2.488836908917311e-17
0.49347812,2.4216056394868103e-17
-0.13638411,2.4200070116234264e-17
-0.61649036,2.3529017859067148e-17
-0.64331406,2.3505556808064407e-17
-0.16085066,2.316948512930996e-17
0.20417692,2.276824445121804e-17
-0.19926973,2.139132822950509e-17
