element,coef
R-HSA-6798695,33.41107177734375
R-HSA-5633007,13.088603973388672
R-HSA-983168,12.542869567871094
R-HSA-72163,10.100506782531738
R-HSA-114608,9.391840934753418
R-HSA-975155,8.291993141174316
R-HSA-8856825,7.405840873718262
R-HSA-162599,6.164999008178711
R-HSA-68882,6.102236747741699
R-HSA-5689880,5.9130401611328125
R-HSA-8951664,5.745733737945557
R-HSA-111885,5.31511116027832
R-HSA-2500257,5.1949076652526855
R-HSA-9018519,5.166112899780273
R-HSA-69231,4.996832370758057
R-HSA-2299718,4.8308210372924805
R-HSA-6791226,4.522031307220459
R-HSA-1221632,4.481749057769775
R-HSA-912446,4.47886848449707
R-HSA-3108214,4.424567699432373
R-HSA-5633008,4.412321090698242
R-HSA-6785807,4.163491725921631
R-HSA-2980766,3.9559521675109863
R-HSA-5663220,3.9157562255859375
R-HSA-380320,3.8385426998138428
R-HSA-8941326,3.7323083877563477
R-HSA-9010553,3.721766710281372
R-HSA-5628897,3.6992945671081543
R-HSA-166166,3.6793878078460693
R-HSA-2559580,3.650181531906128
R-HSA-5689603,3.6475422382354736
R-HSA-8939243,3.6323695182800293
R-HSA-450294,3.42909574508667
R-HSA-8957275,3.3000292778015137
R-HSA-381426,3.0022037029266357
R-HSA-113510,2.9548017978668213
R-HSA-2565942,2.779794692993164
R-HSA-6796648,2.6103906631469727
R-HSA-432722,2.5026514530181885
R-HSA-8939902,2.4988856315612793
R-HSA-383280,2.435267448425293
R-HSA-6807505,2.430755853652954
R-HSA-3371453,2.415994167327881
R-HSA-9020591,2.390822172164917
R-HSA-5689896,2.3558897972106934
R-HSA-8939236,2.3398139476776123
R-HSA-375276,2.2987658977508545
R-HSA-141444,2.256286382675171
R-HSA-3214858,2.2551722526550293
R-HSA-5685942,2.237208843231201
R-HSA-419037,2.1989364624023438
R-HSA-5617472,2.131904363632202
R-HSA-8936459,2.1270508766174316
R-HSA-380287,2.125828742980957
R-HSA-6807878,2.0734052658081055
R-HSA-194840,2.025070905685425
R-HSA-416482,1.9919824600219727
R-HSA-8854518,1.9795829057693481
R-HSA-8854050,1.927558422088623
R-HSA-5663213,1.8594975471496582
R-HSA-8948751,1.8589292764663696
R-HSA-2132295,1.7829999923706055
R-HSA-674695,1.766541838645935
R-HSA-3214847,1.7088501453399658
R-HSA-5578749,1.703237771987915
R-HSA-5658442,1.6231520175933838
R-HSA-73776,1.5869762897491455
R-HSA-2559585,1.5833007097244263
R-HSA-427413,1.5767407417297363
R-HSA-156902,1.5157866477966309
R-HSA-3769402,1.4507999420166016
R-HSA-8953750,1.4470088481903076
R-HSA-2029482,1.4409072399139404
R-HSA-8866911,1.4349406957626343
R-HSA-5693607,1.413361668586731
R-HSA-5693565,1.4024906158447266
R-HSA-3899300,1.391238808631897
R-HSA-6811558,1.35088050365448
R-HSA-1445148,1.349134087562561
R-HSA-8853659,1.3159229755401611
R-HSA-4570464,1.2891099452972412
R-HSA-109688,1.239459753036499
R-HSA-193648,1.2182016372680664
R-HSA-5685938,1.2005813121795654
R-HSA-9020558,1.1907334327697754
R-HSA-75953,1.1888846158981323
R-HSA-168273,1.1777693033218384
R-HSA-187577,1.1769273281097412
R-HSA-72187,1.1508628129959106
R-HSA-432720,1.1273510456085205
R-HSA-69229,1.1096789836883545
R-HSA-2173796,1.0859380960464478
R-HSA-8951430,1.0721502304077148
R-HSA-180585,1.0711618661880493
R-HSA-8934593,1.029842495918274
R-HSA-72165,1.0281504392623901
R-HSA-2559582,1.0084784030914307
R-HSA-936440,0.9864323139190674
R-HSA-419408,0.9812973141670227
R-HSA-159236,0.9779701232910156
R-HSA-5694530,0.967575192451477
R-HSA-4608870,0.9668484330177307
R-HSA-4551638,0.9643940925598145
R-HSA-4615885,0.9615441560745239
R-HSA-3928665,0.9526874423027039
R-HSA-5610780,0.9516312479972839
R-HSA-176033,0.9410069584846497
R-HSA-2465910,0.9249194264411926
