element,coef
R-HSA-392499,5.729563556611538
R-HSA-162582,3.7122575398534536
R-HSA-168256,2.8763287030160427
R-HSA-1500931,2.722229454666376
R-HSA-73894,2.696580267511308
R-HSA-112316,2.5936446115374565
R-HSA-8963743,2.4388412330299616
R-HSA-382551,2.39540134370327
R-HSA-74160,2.3878804072737694
R-HSA-8953897,2.2808751314878464
R-HSA-400253,2.25829943921417
R-HSA-109582,2.223575711250305
R-HSA-1852241,2.0810234770178795
R-HSA-69306,1.9862180491909385
R-HSA-5653656,1.9747633934020996
R-HSA-1474165,1.972042704001069
R-HSA-1266738,1.8885320285335183
R-HSA-1430728,1.8758078077808022
R-HSA-5357801,1.849191676825285
R-HSA-8953854,1.8046358276624233
R-HSA-1474244,1.7933917436748743
R-HSA-1643685,1.6413625739514828
R-HSA-397014,1.5705311838537455
R-HSA-1640170,1.390187242999673
R-HSA-5205647,1.2225815141573548
