element,coef
R-HSA-168249,48.02970886230469
R-HSA-73857,45.86868667602539
R-HSA-597592,44.992271423339844
R-HSA-1280218,31.55607032775879
R-HSA-1280215,25.528419494628906
R-HSA-69278,24.332073211669922
R-HSA-199991,18.928468704223633
R-HSA-72203,16.104888916015625
R-HSA-422475,13.964166641235352
R-HSA-5683057,11.320891380310059
R-HSA-5663202,10.575838088989258
R-HSA-2262752,10.565301895141602
R-HSA-72766,9.875325202941895
R-HSA-3247509,8.279473304748535
R-HSA-5663205,7.788050651550293
R-HSA-9006925,7.736708164215088
R-HSA-72312,6.907253265380859
R-HSA-9006931,4.791802883148193
R-HSA-212165,4.604104042053223
R-HSA-9006934,4.180941581726074
R-HSA-157118,3.691976547241211
R-HSA-372790,3.5123565196990967
R-HSA-3000178,3.280414581298828
R-HSA-194315,3.019310712814331
R-HSA-1500620,2.2889511585235596
R-HSA-5619507,2.1548714637756348
R-HSA-5358351,1.424899697303772
R-HSA-381426,1.3738504648208618
R-HSA-73887,1.0782872438430786
R-HSA-5693532,1.0232547521591187
R-HSA-5696398,0.8977301716804504
R-HSA-72306,0.539120078086853
R-HSA-216083,0.5164251923561096
R-HSA-1474290,0.3673255145549774
R-HSA-74158,0.3136053681373596
R-HSA-76002,0.2558184564113617
R-HSA-1268020,0.2446451485157013
R-HSA-9006936,0.24155013263225555
R-HSA-73864,0.19740800559520721
R-HSA-69620,0.148325115442276
R-HSA-450531,0.12616245448589325
R-HSA-3000157,0.103192538022995
R-HSA-382556,0.1022477075457573
R-HSA-195721,0.05022682622075081
R-HSA-211000,0.04732681065797806
R-HSA-381119,0.04251861572265625
R-HSA-983712,0.035701900720596313
R-HSA-6794362,0.028278658166527748
R-HSA-69239,0.027518894523382187
R-HSA-445355,0.02284446731209755
R-HSA-556833,0.01473775040358305
R-HSA-5619115,0.014466921798884869
R-HSA-196854,0.014325947500765324
R-HSA-9006927,0.013427555561065674
R-HSA-445717,0.01292490866035223
R-HSA-163685,0.012777531519532204
R-HSA-391251,0.00901856180280447
R-HSA-73886,0.008413699455559254
R-HSA-452723,0.006403793580830097
R-HSA-165159,0.005910775624215603
R-HSA-71387,0.005580872297286987
R-HSA-3781865,0.0017451690509915352
R-HSA-1480926,0.0014020625967532396
R-HSA-5668914,0.0012195480521768332
R-HSA-1296071,0.0009412762592546642
R-HSA-1475029,0.0008201360469684005
R-HSA-1632852,0.000760556838940829
R-HSA-429914,0.000754533102735877
R-HSA-5576891,0.0006063166074454784
R-HSA-3000171,0.000391065317671746
R-HSA-8934903,0.0003838245465885848
R-HSA-428359,0.00029983220156282187
R-HSA-73893,0.00029191080830059946
R-HSA-8863678,0.00019590648298617452
R-HSA-381340,0.00013282224244903773
R-HSA-6805567,0.00011270312097622082
R-HSA-9006921,9.879036224447191e-05
R-HSA-112315,7.72940693423152e-05
R-HSA-1483249,4.3501484469743446e-05
R-HSA-5423599,3.103389099123888e-05
R-HSA-5617833,2.8761431167367846e-05
R-HSA-109581,1.1369260391802527e-05
R-HSA-917937,1.0977872079820372e-05
R-HSA-174824,8.673385309521109e-06
R-HSA-202733,8.015776074898895e-06
R-HSA-977225,7.98912333266344e-06
R-HSA-140877,5.113886800245382e-06
R-HSA-72086,1.31616593535e-06
R-HSA-2980736,1.2498201158450684e-06
R-HSA-5358508,8.625841587672767e-07
R-HSA-68874,5.587403393292334e-07
R-HSA-1362409,2.9463012651831377e-07
R-HSA-1368071,2.5542715320625575e-07
R-HSA-1566977,9.437800940759189e-08
R-HSA-15869,3.1731325123018905e-08
R-HSA-8941237,2.868296355984512e-08
R-HSA-186712,1.657893733408855e-08
R-HSA-2564830,1.654628545288972e-09
R-HSA-5205685,7.232954790659107e-10
R-HSA-75944,5.163350302872516e-10
R-HSA-189445,2.5075694298770657e-10
R-HSA-446728,1.0456522453461403e-10
R-HSA-1368108,1.6263879132338843e-11
R-HSA-73942,6.374017524728159e-13
R-HSA-8963676,0.0
R-HSA-1368082,0.0
R-HSA-5260271,0.0
R-HSA-1566948,0.0
R-HSA-8935690,0.0
R-HSA-5660526,0.0
R-HSA-2161522,0.0
R-HSA-8981607,0.0
R-HSA-5676934,0.0
R-HSA-194441,0.0
R-HSA-5223345,0.0
R-HSA-5683826,0.0
R-HSA-8949215,0.0
R-HSA-5218859,0.0
R-HSA-5682910,0.0
R-HSA-2173782,-1.0914588677302106e-11
R-HSA-75205,-7.388713252343138e-11
R-HSA-525793,-1.7497543691735729e-10
R-HSA-9033241,-2.315187208612457e-10
R-HSA-202131,-8.939899931448281e-10
R-HSA-983231,-1.2800910331733917e-09
R-HSA-1474228,-2.4005535337323636e-09
R-HSA-1181150,-2.594851888915173e-09
R-HSA-1592230,-4.817513499233428e-09
R-HSA-75072,-1.0810193629140485e-08
R-HSA-425407,-1.5863427904605487e-08
R-HSA-1187000,-2.0305643388951466e-08
R-HSA-75892,-5.809865655237445e-08
R-HSA-1428517,-4.126105750401621e-07
R-HSA-71737,-5.608743549601058e-07
R-HSA-73884,-6.125345635155099e-07
R-HSA-391160,-6.904753035996691e-07
R-HSA-2028269,-1.0203664260188816e-06
R-HSA-211859,-1.2078362487955019e-06
R-HSA-71291,-2.221092472609598e-06
R-HSA-390522,-3.4043259802274406e-06
R-HSA-75067,-7.63230309530627e-06
R-HSA-112307,-1.0814774213940836e-05
R-HSA-418346,-3.684855983010493e-05
R-HSA-2586552,-0.0003320226969663054
R-HSA-373753,-0.0014885056298226118
R-HSA-6783310,-0.002672421745955944
R-HSA-927802,-0.20960471034049988
