element,coef
AR_cnv_amp,2.233946361229755e-11
MAML3_cnv_amp,2.0264678823878057e-11
PIK3R1_cnv_del,1.8268053736392176e-11
PSMC3_cnv_del,1.666933258093195e-11
SCN3A_cnv_del,1.545430450278218e-11
SPTBN1_cnv_amp,1.3884005056752358e-11
EXOC6_cnv_amp,1.1876721828230075e-11
WDR33_cnv_del,1.1660006293823244e-11
RFC4_mut_important,1.0667022820598504e-11
POLQ_mut_important,1.0455636356709874e-11
PITPNM1_cnv_amp,1.0118128557223827e-11
CREBBP_cnv_del,9.592326932761353e-12
PSMB7_cnv_del,9.556799795973347e-12
NOTCH1_mut_important,9.407585821463726e-12
PTK2_cnv_del,9.354295116281719e-12
KAT5_cnv_amp,9.272582701669307e-12
AXIN1_cnv_del,9.109157872444484e-12
CDKN1B_cnv_del,9.045209026226075e-12
ATRIP_cnv_del,9.016787316795671e-12
PI4K2A_cnv_del,8.999023748401669e-12
CBL_cnv_del,8.601119816376013e-12
FKBP5_cnv_amp,8.409273277720786e-12
RANBP2_cnv_del,8.325784506268974e-12
DVL3_cnv_amp,8.029132914089132e-12
FGB_cnv_amp,7.7982065249671e-12
PLA2G4D_mut_important,7.711165039836487e-12
H2AFV_cnv_amp,7.677414259887883e-12
ARNT_mut_important,7.599254558954271e-12
PSME4_mut_important,7.412737090817245e-12
TBP_cnv_amp,7.315037464650231e-12
CHD1_cnv_del,7.084111075528199e-12
CHAT_cnv_del,7.013056801952189e-12
FURIN_mut_important,6.9890759846202855e-12
MCM7_mut_important,6.874500968478969e-12
WDR43_cnv_amp,6.81055212226056e-12
RCC2_cnv_del,6.686207143502543e-12
DCTN6_cnv_del,6.473044322774513e-12
HSPA6_cnv_amp,6.366462912410498e-12
ELOVL1_cnv_amp,6.249223361010081e-12
HIST1H2BA_cnv_del,6.128431095930864e-12
TNFAIP3_cnv_amp,6.110667527536862e-12
POLD3_cnv_amp,5.9614535530272406e-12
LIG1_mut_important,5.908162847845233e-12
INS_cnv_amp,5.900169242067932e-12
POLR2D_cnv_del,5.5422333389287814e-12
ITGB5_cnv_del,5.5067062021407764e-12
DNAJB11_cnv_amp,5.4996007747831754e-12
F2_cnv_amp,5.4569682106375694e-12
KRAS_mut_important,5.419664717010164e-12
ENTPD4_cnv_del,5.357492227631155e-12
CDC25A_mut_important,5.2442494791193894e-12
FADD_cnv_amp,5.234923605712538e-12
SNX2_cnv_amp,5.234035427292838e-12
AP2A2_cnv_amp,4.991562718714704e-12
PIP5K1A_mut_important,4.960032384815349e-12
PSMC5_mut_important,4.9249493372371944e-12
AP4B1_cnv_amp,4.89208673570829e-12
PSMC3_cnv_amp,4.881428594671888e-12
NUP188_cnv_amp,4.858335955759685e-12
DCTN1_mut_important,4.8263615326504805e-12
PPP2CA_cnv_del,4.789058039023075e-12
GNB4_cnv_amp,4.739320047519868e-12
RAF1_cnv_amp,4.739320047519868e-12
PCYT1A_cnv_del,4.725109192804666e-12
MAP2K1_mut_important,4.645173135031655e-12
VAV2_cnv_amp,4.567901612517744e-12
KCNMA1_cnv_del,4.53681536782824e-12
CAV1_cnv_amp,4.511946372076636e-12
GPC1_mut_important,4.479527859757582e-12
ITGAV_cnv_del,4.458655666894629e-12
ZNF143_cnv_amp,4.426681243785424e-12
MCM7_cnv_del,4.352074256530614e-12
SCN3A_mut_important,4.32542890393961e-12
YIF1A_cnv_amp,4.312994406063808e-12
OTUB1_cnv_del,4.311218049224408e-12
PLB1_cnv_amp,4.291678123991005e-12
GYG1_cnv_amp,4.263256414560601e-12
MAPK1_cnv_amp,4.259703700881801e-12
MIB2_cnv_del,4.192202140984591e-12
NCBP1_mut_important,4.18687307046639e-12
PLXNA2_cnv_amp,4.170885858911788e-12
HSPA1L_cnv_amp,4.170885858911788e-12
SEC13_cnv_amp,4.1309178300252825e-12
EZR_cnv_amp,4.122924224247981e-12
TUBA4A_cnv_amp,4.099831585335778e-12
KCNU1_cnv_del,4.055422664350772e-12
MDM4_mut_important,4.04298816647497e-12
ENTPD7_cnv_amp,4.030553668599168e-12
WASL_cnv_amp,4.0110137433657655e-12
GTF3C6_cnv_del,3.97015753605956e-12
SPTBN2_cnv_amp,3.9683811792201595e-12
PSMB7_cnv_amp,3.948841253986757e-12
MAPK8_cnv_amp,3.915090474038152e-12
AHR_cnv_del,3.905320511421451e-12
PLXNA2_mut_important,3.9044323330017505e-12
KIF3C_cnv_amp,3.90265597616235e-12
ARFGAP2_cnv_amp,3.8831160509289475e-12
UBE2B_cnv_amp,3.873346088312246e-12
EXOC2_cnv_del,3.867128839374345e-12
USP15_mut_important,3.844924378881842e-12
KDM3A_cnv_amp,3.82982534574694e-12
SNRNP200_mut_important,3.793410030539235e-12
ARID1A_mut_important,3.772981926886132e-12
KIFAP3_mut_important,3.754330180072429e-12
NCSTN_cnv_del,3.744560217455728e-12
MBOAT2_cnv_del,3.731237541160226e-12
PIK3CB_cnv_amp,3.680611371237319e-12
ALOX5_cnv_del,3.664624159682717e-12
MAPK8_cnv_del,3.6486369481281145e-12
ANK1_cnv_amp,3.6273206660553114e-12
CD3EAP_mut_important,3.5926817076870066e-12
HSD17B12_cnv_amp,3.5500491435414006e-12
PI4K2A_cnv_amp,3.533173753567098e-12
ORC2_cnv_amp,3.518962898851896e-12
PSMD3_mut_important,3.510081114654895e-12
PLA2G4A_cnv_del,3.502975687297294e-12
ESR1_cnv_amp,3.4514613389546867e-12
LIG3_mut_important,3.4496849821152864e-12
HSPG2_mut_important,3.4443559115970857e-12
CACNB4_cnv_amp,3.4381386626591848e-12
YKT6_cnv_amp,3.410605131648481e-12
ERBB4_mut_important,3.3946179200938786e-12
FBXW5_cnv_del,3.3804070653786766e-12
USP19_cnv_del,3.3075764349632664e-12
UIMC1_cnv_amp,3.2720492981752614e-12
PLA2G4A_cnv_amp,3.240074875066057e-12
GOLGA2_cnv_amp,3.2382985182266566e-12
FDX1_cnv_del,3.232969447708456e-12
KIF1B_cnv_amp,3.204547738278052e-12
NCOR2_mut_important,3.19211324040225e-12
XPO1_cnv_del,3.149480676256644e-12
MDM4_cnv_amp,3.1388225352202426e-12
TUBB2B_cnv_del,3.126388037344441e-12
LOXL3_cnv_del,3.1095126473701384e-12
PRKAB2_cnv_amp,3.097966327914037e-12
HEY1_cnv_amp,3.0873081868776353e-12
KIF13B_cnv_amp,3.0659919048048323e-12
IFIH1_mut_important,3.0588864774472313e-12
SNAPC1_mut_important,3.0460078903615795e-12
PLBD1_mut_important,3.0397906414236786e-12
AP2M1_cnv_amp,3.0198066269804258e-12
REV3L_cnv_del,3.0020430585864233e-12
XIAP_mut_important,3.000710790956873e-12
ADAMTS12_mut_important,3.000266701747023e-12
PDCD11_mut_important,2.9891644715007715e-12
CSK_mut_important,2.9833913117727207e-12
CLP1_cnv_amp,2.9807267765136203e-12
BIRC3_cnv_amp,2.9594104944408173e-12
ATP2B2_mut_important,2.9523050670832163e-12
ESYT3_cnv_amp,2.9416469260468148e-12
FGF3_cnv_amp,2.9380942123680143e-12
RPA2_cnv_amp,2.936317855528614e-12
ANK1_cnv_del,2.9345414986892138e-12
DOCK1_cnv_del,2.9274360713316128e-12
MECOM_cnv_amp,2.8990143619012088e-12
TMED9_cnv_amp,2.8954616482224083e-12
KCNMB3_cnv_amp,2.8812507935072063e-12
PTGS1_cnv_del,2.8708146970757298e-12
VLDLR_cnv_amp,2.8608226898541034e-12
RAD18_mut_important,2.859490422224553e-12
LRP2_mut_important,2.8563817977556027e-12
SAP30_cnv_del,2.8546054409162025e-12
MTMR4_mut_important,2.8492763703980017e-12
UNC5B_cnv_del,2.8244073746463982e-12
IGF2BP3_mut_important,2.816413768869097e-12
SLC25A13_cnv_amp,2.758682171588589e-12
POM121_mut_important,2.752464922650688e-12
TMEM115_cnv_del,2.7498003873915877e-12
TANK_cnv_del,2.744471316873387e-12
SNRPG_cnv_del,2.744471316873387e-12
H2AFZ_cnv_del,2.7253754808498343e-12
