element,coef
R-HSA-449147,5.858646545675583e-08
R-HSA-5688426,4.3605723476503044e-08
R-HSA-375165,3.9080987335182726e-08
R-HSA-194840,2.989274605624814e-08
R-HSA-373760,2.378169483563397e-08
R-HSA-428157,2.0487732399487868e-08
R-HSA-1257604,1.9357685232535005e-08
R-HSA-193704,1.9193976186215878e-08
R-HSA-1445148,1.5149879573073122e-08
R-HSA-2682334,1.4260876923799515e-08
R-HSA-166658,1.3218595995567739e-08
R-HSA-74752,1.1922566045541316e-08
R-HSA-8951664,9.771952136361506e-09
R-HSA-2219528,9.443994031244074e-09
R-HSA-3906995,9.194081940222532e-09
R-HSA-390522,7.768903742544353e-09
R-HSA-198933,7.3705450631678104e-09
R-HSA-3000480,7.239577826112509e-09
R-HSA-2022377,5.959009286016226e-09
R-HSA-4791275,5.445144779514521e-09
R-HSA-5621481,4.024627742182929e-09
R-HSA-8957275,3.872997922371724e-09
R-HSA-5334118,3.827153705060482e-09
R-HSA-196849,3.773379830818158e-09
R-HSA-76005,3.5998937164549716e-09
R-HSA-381340,3.396053216420114e-09
R-HSA-5620920,3.3251126296818256e-09
R-HSA-1630316,2.6721238555182936e-09
R-HSA-1632852,1.8453647498972714e-09
R-HSA-5619102,1.1059455573558807e-09
R-HSA-69615,1.0923031368292868e-09
R-HSA-2644603,1.0620055945764761e-09
R-HSA-1912422,9.800515954339062e-10
R-HSA-1368108,9.645191312301904e-10
R-HSA-163200,7.886598041295656e-10
R-HSA-194138,6.803020369261503e-10
R-HSA-8856828,6.487343995331685e-10
R-HSA-500792,6.483702463810914e-10
R-HSA-913531,5.782681000709999e-10
R-HSA-2028269,4.524736141320318e-10
R-HSA-774815,4.2724934701254824e-10
R-HSA-5223345,4.0751046981313266e-10
R-HSA-3214847,4.0751046981313266e-10
R-HSA-209952,3.5925040720030665e-10
R-HSA-5358606,3.069544618483633e-10
R-HSA-70370,2.660272002685815e-10
R-HSA-8868773,2.505373686290113e-10
R-HSA-9012852,2.0659740584960673e-10
R-HSA-2559583,1.9356094504985322e-10
R-HSA-5693606,1.7556622822212375e-10
R-HSA-400206,1.751061518007191e-10
R-HSA-8979227,1.651585535000777e-10
R-HSA-110314,1.524540493846871e-10
R-HSA-421270,1.3376677543419646e-10
R-HSA-157579,1.311608599507963e-10
R-HSA-912446,1.3076828508928884e-10
R-HSA-6806667,1.2187229003757238e-10
R-HSA-2168880,1.1584688763832673e-10
R-HSA-2672351,1.0631850955178379e-10
