element,coef
R-HSA-3247509,4.770390660269186e-07
R-HSA-2262752,2.1532287064474076e-07
R-HSA-1474290,1.35740265250206e-07
R-HSA-199991,1.0035455488832667e-07
R-HSA-73857,9.629729902371764e-08
R-HSA-1632852,5.254173629509751e-08
R-HSA-1280218,4.1391103877685964e-08
R-HSA-76002,3.079185262322426e-08
R-HSA-72766,2.7129317459184676e-08
R-HSA-2980736,2.1514097170438617e-08
R-HSA-422475,1.936859916895628e-08
R-HSA-72312,1.3384124031290412e-08
R-HSA-73887,8.222741598729044e-09
R-HSA-983231,8.210918167605996e-09
R-HSA-9006931,4.516635954132653e-09
R-HSA-202733,4.4301486923359334e-09
R-HSA-196854,2.9713191906921566e-09
R-HSA-381426,1.5313474932554527e-09
R-HSA-5693532,1.3486882721736038e-09
R-HSA-163685,1.2825012163375504e-09
R-HSA-1268020,1.0235226000077091e-09
R-HSA-211859,9.156337910098955e-10
R-HSA-75205,8.914184945751913e-10
R-HSA-1483249,8.856630984155345e-10
R-HSA-5617833,8.726601663511246e-10
R-HSA-3781865,8.530633976988611e-10
R-HSA-5663202,4.94907226311625e-10
R-HSA-3000157,2.560796019679401e-10
R-HSA-983712,2.1805135475005955e-10
R-HSA-382556,1.5428724964294815e-10
R-HSA-418346,1.0592771104711574e-10
R-HSA-112315,8.208189683500677e-11
R-HSA-9006936,6.569411681311976e-11
R-HSA-381119,4.959588295605499e-11
R-HSA-5358508,4.4863668335892726e-11
R-HSA-5663205,1.2017442596601313e-11
R-HSA-927802,1.0373923942097463e-11
R-HSA-5619115,6.700417998217745e-12
R-HSA-6783310,5.472511332982322e-12
R-HSA-373753,5.418776538590464e-12
R-HSA-450531,4.503508677089485e-12
R-HSA-445355,3.51509793494742e-12
R-HSA-6794362,2.4567015088905464e-12
R-HSA-5423599,2.0055068716828828e-12
R-HSA-1474228,8.69720961915732e-13
R-HSA-211000,7.03076485919496e-13
R-HSA-73893,5.149769499723789e-13
R-HSA-75892,3.170519402573291e-13
R-HSA-15869,3.099742684753437e-13
R-HSA-194441,3.055333763768431e-13
R-HSA-3000171,2.1606327837986328e-13
R-HSA-8934903,1.9292900610423658e-13
R-HSA-8963676,1.5720758028692217e-13
R-HSA-5358351,1.1473461070110602e-13
R-HSA-73942,6.561418075534675e-14
R-HSA-75944,4.5255466041282943e-14
R-HSA-429914,2.3415676949495312e-14
R-HSA-9006927,1.6570729163833953e-14
R-HSA-71737,1.049160758270773e-14
R-HSA-452723,8.101158632811689e-15
R-HSA-446728,6.2085753205209926e-15
R-HSA-5683826,2.2343238370581275e-15
R-HSA-75067,2.119398406774664e-15
R-HSA-5205685,8.634586101674557e-16
R-HSA-1566977,7.728193085476676e-16
R-HSA-8941237,5.156465532341059e-16
R-HSA-5682910,2.0469737016526324e-16
R-HSA-2564830,1.978817195551815e-17
R-HSA-5676934,0.0
R-HSA-1362409,0.0
R-HSA-8981607,0.0
R-HSA-75072,0.0
R-HSA-189445,0.0
R-HSA-2028269,0.0
R-HSA-1368108,0.0
R-HSA-112307,0.0
R-HSA-8863678,-2.159934015498466e-20
R-HSA-1181150,-7.209944447028604e-18
R-HSA-202131,-1.6675029412827058e-16
R-HSA-140877,-4.0115480381963664e-16
R-HSA-3000178,-4.2630829422130034e-16
R-HSA-1475029,-5.490399801466594e-16
R-HSA-2161522,-5.687724596858956e-16
R-HSA-428359,-6.840231506211047e-16
R-HSA-73884,-8.10332703715666e-16
R-HSA-1187000,-8.183557997920587e-16
R-HSA-5260271,-1.1969591984239969e-15
R-HSA-5683057,-2.2335377904830755e-15
R-HSA-1368071,-4.3298697960381105e-15
R-HSA-2586552,-5.061923102900323e-15
R-HSA-5660526,-5.910202882652982e-15
R-HSA-8949215,-1.3785847463587686e-14
R-HSA-391160,-1.925543058334256e-14
R-HSA-445717,-1.3145040611561853e-13
R-HSA-72306,-1.5558821592209782e-13
R-HSA-216083,-2.8205909829992493e-13
R-HSA-9006921,-4.411748744104216e-13
R-HSA-8935690,-9.007239398783895e-13
R-HSA-5218859,-1.2468914789565133e-12
R-HSA-5668914,-1.6839862837514374e-12
