element,coef
R-HSA-3700989,2.3317794210979246
R-HSA-418555,1.991367129846989
R-HSA-6798695,1.5848775646611069
R-HSA-8856688,1.5827151082359432
R-HSA-8856825,1.5229692416177565
R-HSA-8948216,1.485173620021564
R-HSA-8951664,1.4811979990685353
R-HSA-6807878,1.4422252481104605
R-HSA-418594,1.4283521570584992
R-HSA-3108232,1.4051987841388245
R-HSA-8878166,1.3517614735684593
R-HSA-3214841,1.3479380120580866
R-HSA-72163,1.3177914097827348
R-HSA-1483206,1.2756762364113396
R-HSA-3214847,1.1516621200344275
R-HSA-3000178,1.1245345469945711
R-HSA-1660661,0.9968008966420981
R-HSA-373076,0.9524278186831544
R-HSA-204998,0.9400390279398775
R-HSA-5625740,0.9219428802872562
R-HSA-196791,0.8106128093330399
R-HSA-3371497,0.7982718842156963
R-HSA-9018519,0.796519695203713
R-HSA-194840,0.7851593733094911
R-HSA-114452,0.7712186138405811
R-HSA-114608,0.7371712295900621
R-HSA-8873719,0.7266076390797358
R-HSA-373080,0.715603735753904
R-HSA-2132295,0.712591443478809
R-HSA-2894858,0.6985418849695701
R-HSA-8953750,0.6237590986995919
R-HSA-1638074,0.6159771149886581
R-HSA-216083,0.5977134592825308
R-HSA-1793185,0.5881500481384104
R-HSA-5083635,0.5645207341732901
R-HSA-5663220,0.543621496909362
R-HSA-8851680,0.5430225052672992
R-HSA-983168,0.5369350829771103
R-HSA-1483255,0.5289027830934914
R-HSA-5173214,0.5283186669457586
R-HSA-975634,0.522698202611636
R-HSA-416482,0.5217354062758439
R-HSA-933541,0.5170715281235508
R-HSA-8878171,0.5019431849782366
R-HSA-2219530,0.49693104057570536
R-HSA-983170,0.47508429023255794
R-HSA-1855204,0.47091626527516756
R-HSA-5621480,0.4668049750913495
R-HSA-166016,0.46068081816617423
R-HSA-1989781,0.4445530442089206
R-HSA-419037,0.43492720513163347
R-HSA-74751,0.4262053685293132
R-HSA-69236,0.4183673413247331
R-HSA-1655829,0.41706143599640294
R-HSA-917977,0.4122733349701026
R-HSA-69275,0.40630988551286623
R-HSA-6807505,0.3966863111475802
R-HSA-5617472,0.3947573969550175
R-HSA-1632852,0.39185361693444676
R-HSA-388844,0.38877262787697103
R-HSA-5083625,0.38354614509801477
R-HSA-77111,0.37720959469065296
R-HSA-6785807,0.3746301808662427
R-HSA-918233,0.36351174000047837
R-HSA-5689880,0.36070535280293675
R-HSA-3000480,0.35971954247409
R-HSA-3214858,0.34608956212447134
R-HSA-5083632,0.3351139442572719
R-HSA-6811438,0.32917995027258523
R-HSA-6811440,0.3270074516051601
R-HSA-2559582,0.325345174789572
R-HSA-977606,0.3252580715057429
R-HSA-1461973,0.32375663494358825
R-HSA-5693567,0.3047033728154155
R-HSA-936440,0.30003426506387065
R-HSA-68875,0.2986281867116936
R-HSA-194068,0.29502026699926964
R-HSA-6790901,0.290065192284021
R-HSA-6791226,0.2854820788231003
R-HSA-1222556,0.2798953412294451
R-HSA-4086398,0.27307612443703616
R-HSA-198933,0.267581960282623
R-HSA-913709,0.26123860784295583
R-HSA-2644602,0.25950740114976234
R-HSA-383280,0.2589807247912207
R-HSA-5689901,0.256758366295778
R-HSA-3299685,0.25657706445409856
R-HSA-1912408,0.25155914599593626
R-HSA-5693565,0.23954176707301825
R-HSA-5654743,0.2308049068158262
R-HSA-912446,0.23047684738271604
R-HSA-400511,0.23046006244131018
R-HSA-5627123,0.2124449101431952
R-HSA-199418,0.206278285039237
R-HSA-1237044,0.20504551550041336
R-HSA-204005,0.20149787686552614
