,loss,o1_loss,o2_loss,o3_loss,o4_loss,o5_loss,o6_loss,o1_f1,o2_f1,o3_f1,o4_f1,o5_f1,o6_f1,lr
0,435.5787894371713,0.6709968069992444,0.6857840637169262,0.6878098574015173,0.6888990850731878,0.6892715344334593,0.6901789455130549,0.12242959609421172,0.015633140165026826,0.020627060739120635,0.01575157341390553,0.014438940451876952,0.028288541453899724,0.0010000000474974513
1,431.89952253587177,0.6367485074713679,0.677602220289778,0.6819217057511358,0.6829354751228106,0.6834855262595828,0.684633988555115,0.3253004139307702,0.016174235261312807,0.0,0.0,0.0,0.0,0.0010000000474974513
2,431.4848342744431,0.6116090588050314,0.6744643083893427,0.6819210306252583,0.6833065512156723,0.6833702951374621,0.6838083343930764,0.3618855320728651,0.02777387120641104,0.0,0.0,0.0,0.0,0.0010000000474974513
3,430.54676803739943,0.5984547675246059,0.6671319586215633,0.6790956064025955,0.681747290167478,0.6819992472629736,0.6825475315056225,0.5539552601847318,0.12846338608772448,0.0035360676817374655,0.0,0.0,0.0,0.0010000000474974513
4,430.52101664023826,0.5804953604641527,0.6587977651322242,0.6780331736744041,0.6819145862418826,0.682115106889517,0.6827072318237607,0.5280810092935467,0.11957608642849592,0.01472687182745131,0.0,0.0,0.0,0.0010000000474974513
5,430.03200145759206,0.5643267596122061,0.6448809268450973,0.6741543447617258,0.6806227269739208,0.6812362836139036,0.6824667784247068,0.5796786965710101,0.22701615176283488,0.02066373087391995,0.0,0.0,0.0,0.0010000000474974513
6,429.57614891127787,0.5537843025556886,0.6286671079031312,0.6694348613814552,0.679297693295054,0.6803788707988097,0.6823437567984704,0.5783082957905118,0.4013408713854185,0.051753156919880666,0.0,0.0,0.0,0.0010000000474974513
7,428.72647185372836,0.5440522249382321,0.6083896062751808,0.661066198703086,0.6766785395027387,0.6786338616125654,0.6819612979888916,0.6008088031027576,0.4264668606885589,0.09662858950029506,0.004714756908983288,0.0,0.0,0.0010000000474974513
8,427.72638876131265,0.5372848720243661,0.5874382700070296,0.6492105952583918,0.6729230143056057,0.6762609688362272,0.6817315958514072,0.6004657453239555,0.48304451839758616,0.16121583011480842,0.012914335152300277,0.0043047783841000924,0.0,0.0010000000474974513
9,426.0303816087175,0.5288592627142915,0.5709304821373212,0.6331566017453033,0.6662297461292531,0.6718973954125206,0.681020477620682,0.6043090917686424,0.5335501827815972,0.3530437173967314,0.05638406233917369,0.019837759508944973,0.0,0.0010000000474974513
