element,coef
TP53,13.877077102661133
ARF1,5.962121486663818
COL1A2,5.275838851928711
HIST1H2AC,4.428295612335205
HIST3H2A,4.083331108093262
DYNC1I2,3.739206314086914
OBSCN,3.509018659591675
MAN1C1,3.102977752685547
NUP205,3.0716731548309326
KIFAP3,2.760082960128784
PTEN,2.75449275970459
DYNC1LI1,2.731670618057251
GBF1,2.573873996734619
NAPB,2.517134189605713
MUC5B,2.516484022140503
TAF5,2.5018911361694336
COL3A1,2.4501287937164307
FCER1G,2.394991397857666
HIST1H2AB,2.3213064670562744
CDKN1A,2.2531778812408447
BRPF1,2.215771198272705
HIST1H2AA,2.206904411315918
TADA3,2.1641340255737305
HIST1H2BD,2.078237295150757
SEC22B,1.87981379032135
KAT2B,1.843385100364685
TMEM115,1.7603784799575806
NAPG,1.7042162418365479
ARHGEF1,1.6683276891708374
NBEAL2,1.494469404220581
TMED9,1.4809778928756714
DYNC1LI2,1.4535496234893799
ARCN1,1.3345913887023926
MTMR14,1.300698161125183
WWTR1,1.2245018482208252
NR3C2,1.2244791984558105
DCTN1,1.1634202003479004
RRAGD,1.1542010307312012
KDELR2,1.1478345394134521
COL11A1,1.0954668521881104
BARD1,1.0804948806762695
CDK13,1.0791072845458984
MTMR2,1.0586051940917969
QSOX1,1.0505270957946777
SRGAP3,1.0388727188110352
POLR2G,1.0202057361602783
TAF11,0.9949533939361572
ATXN7,0.9938515424728394
PGM2,0.9719141125679016
ATP6V0E1,0.9548826813697815
ARHGEF11,0.9411996603012085
POLR2L,0.9244332909584045
RB1,0.9176974296569824
COL5A2,0.9012328386306763
GORASP1,0.8804893493652344
ARHGEF12,0.8789646029472351
HDAC3,0.8464891910552979
ATF7IP,0.8395335078239441
PSMD1,0.8367838859558105
ARFGAP2,0.8354452848434448
GCA,0.792880117893219
SEC24B,0.7886927723884583
PIP4K2A,0.7786415815353394
MDM2,0.7595975399017334
PIK3R3,0.7566918134689331
ECE1,0.7561208605766296
SMYD2,0.7461150288581848
SEC13,0.7456754446029663
ARHGEF17,0.740093469619751
CASP1,0.735859751701355
PRDM1,0.7260617017745972
ARHGEF38,0.7200205326080322
VHL,0.702824592590332
ANK1,0.7013629078865051
LMAN2,0.697585940361023
TFAP2C,0.6960768103599548
POLR2C,0.6897202730178833
KMT2C,0.6820542216300964
OR4C46,0.6487860083580017
GNG3,0.6410710215568542
ATP6V1A,0.6405336856842041
B4GALT1,0.6264851093292236
BIRC3,0.6254982948303223
OR8K3,0.6231754422187805
PRKAA2,0.606613039970398
AHSG,0.6061098575592041
DCTN4,0.5926284790039062
RNF146,0.5900383591651917
INPP4A,0.589491605758667
GYG1,0.586850643157959
GOLGA7,0.5812932252883911
ATG7,0.579142689704895
MAN1A2,0.5784722566604614
GPD2,0.5767566561698914
PSMD14,0.5709462761878967
FGFR1,0.5702126026153564
NDUFS2,0.5675274729728699
AP2A2,0.5633163452148438
MUC21,0.5578068494796753
MTA2,0.5439000129699707
HIST1H2BJ,0.5434108972549438
CGA,0.5398470759391785
TADA2B,0.5382981896400452
HAT1,0.5314369201660156
CDK6,0.5313264727592468
VEGFB,0.5306143164634705
HLA-A,0.5112134218215942
GTF2F1,0.5080899000167847
SATB2,0.507773220539093
SCCPDH,0.503765881061554
PIAS3,0.5035945177078247
SEC16A,0.5028609037399292
KMT2D,0.5008049607276917
TP63,0.49369940161705017
RBBP5,0.48701342940330505
TNKS,0.47877874970436096
INPP5B,0.4753210246562958
TPR,0.4735370874404907
RXRG,0.4692549407482147
CHEK2,0.46414944529533386
JAK1,0.4637276530265808
COL6A3,0.46324124932289124
NCKAP1L,0.4558699429035187
SMAD4,0.45292457938194275
PAFAH1B2,0.4497811198234558
COL5A1,0.4470457136631012
CD81,0.4460411071777344
SYF2,0.4450514614582062
DVL2,0.44500836730003357
SMAD3,0.441541850566864
TAGLN2,0.43961769342422485
KIF20B,0.4393473267555237
BCL6,0.43472036719322205
POLR2A,0.4254089891910553
RNF123,0.42540889978408813
OR10J3,0.4252399802207947
ZW10,0.42144572734832764
AP1B1,0.41789981722831726
RORC,0.4174772799015045
GOLGA2,0.41608601808547974
COG5,0.41440659761428833
INSR,0.41137003898620605
WDR5,0.41091567277908325
ATR,0.40465787053108215
FMNL2,0.4021838903427124
VCL,0.3990369737148285
TP53INP1,0.39860332012176514
KPNA5,0.3955588638782501
POLR2E,0.39459314942359924
INS,0.3923889994621277
OR6K6,0.39095938205718994
PSMB7,0.38931795954704285
MCFD2,0.3893136978149414
TEAD3,0.38777098059654236
HIST1H2BM,0.38611331582069397
SPTAN1,0.38450661301612854
SEC24C,0.38011863827705383
NR2C1,0.3795243799686432
RING1,0.3791303336620331
PML,0.37645769119262695
NUP43,0.37200382351875305
MLH1,0.37168246507644653
RAB1A,0.3712918758392334
OPRM1,0.3707246482372284
FGD1,0.37035563588142395
COL6A6,0.3684801757335663
TBK1,0.3666718602180481
ALOX5,0.36536553502082825
FAM13A,0.36066552996635437
SSRP1,0.3589397072792053
COPS8,0.3514530062675476
TRA2B,0.350737065076828
NR6A1,0.34943637251853943
CUX1,0.34926077723503113
PIK3CB,0.3464690148830414
B4GALT3,0.34438249468803406
DDX42,0.3428158462047577
DIAPH1,0.33822450041770935
SERPING1,0.3335258364677429
UBA7,0.3328346610069275
NET1,0.33096081018447876
LAMTOR1,0.3300936818122864
SST,0.3264612853527069
MAP3K7,0.3263428509235382
PLEKHA2,0.324623167514801
TRIM27,0.32141241431236267
PPP6C,0.31765228509902954
CENPH,0.3172004520893097
FBXW4,0.31590330600738525
INTS5,0.30979084968566895
SELP,0.30642855167388916
USP28,0.30568647384643555
COG8,0.3043575584888458
VIM,0.30219653248786926
NR1I3,0.30046090483665466
ACTR10,0.2995842397212982
ORM1,0.2971744239330292
ANKRD28,0.2939020097255707
DDHD2,0.2915551960468292
OR6Y1,0.29134419560432434
OR13F1,0.29097023606300354
TMEM179B,0.29014959931373596
TRRAP,0.28998610377311707
BLM,0.2882157862186432
TRH,0.2876015603542328
IGF2R,0.28652217984199524
ESRRA,0.2831724286079407
UBC,0.2816391885280609
BNIP3L,0.2811700403690338
PPP2CA,0.2777130901813507
OR5AR1,0.2771630883216858
TP53BP2,0.2755869925022125
MCHR2,0.27319857478141785
NOC2L,0.27196818590164185
SESN3,0.27067050337791443
ALAD,0.269228994846344
OR10T2,0.26885083317756653
PI4K2A,0.26871538162231445
DAXX,0.2678263187408447
CALU,0.26637378334999084
ILF2,0.26493218541145325
RHOC,0.26478272676467896
RXRB,0.2614523470401764
OR4D9,0.2604352831840515
OR9Q2,0.2586427628993988
USP39,0.2583484351634979
RAB24,0.25799933075904846
OR4C13,0.2559362053871155
RCE1,0.254548579454422
ATM,0.2537493109703064
OR6K3,0.2533482313156128
TNFAIP6,0.25323599576950073
PLEKHA1,0.25248953700065613
NUP93,0.25215616822242737
GTF2A2,0.2505652606487274
KCTD7,0.24987444281578064
HNRNPA0,0.2495349943637848
HNRNPC,0.2489747703075409
CHM,0.2474716603755951
OR10J5,0.24672359228134155
AP1G1,0.24569103121757507
YWHAQ,0.24549433588981628
GLS,0.243165522813797
HYAL1,0.24103303253650665
PHF1,0.2394723743200302
NR1D2,0.23918740451335907
SNAPC3,0.2375904619693756
OR6N1,0.2368888556957245
PTPN13,0.23284675180912018
KIF1B,0.23270981013774872
KLB,0.2324320524930954
IRAK2,0.2300458550453186
KAT6A,0.2286141961812973
RPS27A,0.22497807443141937
ARSB,0.22467736899852753
STAG1,0.2234654277563095
CHID1,0.222786083817482
PIAS4,0.2226560413837433
CPSF2,0.2220264971256256
USP24,0.22169175744056702
GNRHR,0.2216770350933075
NPY2R,0.22147136926651
OR56A1,0.22056756913661957
RAC1,0.21982857584953308
OR2Y1,0.219537615776062
MC4R,0.21862849593162537
COL6A5,0.21758267283439636
CHRNB4,0.21714690327644348
VAPA,0.21572603285312653
NUP188,0.21516413986682892
DHX9,0.21397849917411804
OR4S2,0.21390266716480255
MAPK11,0.21375772356987
FOXL2,0.21312315762043
PIK3R4,0.21304863691329956
OR6K2,0.2123945951461792
RFC4,0.21166884899139404
PRKCD,0.20840013027191162
ESR1,0.20833513140678406
ASB1,0.20782683789730072
OR5D18,0.20646844804286957
NLN,0.2060503363609314
MTMR3,0.20577561855316162
OR10J1,0.20536254346370697
IGFBP3,0.20475657284259796
ESRRG,0.2036861777305603
DVL3,0.20338074862957
NUP50,0.20300672948360443
RABGGTB,0.202902689576149
FOXO3,0.2017003446817398
USP25,0.20104968547821045
NPBWR1,0.2007666379213333
TCF7L1,0.2001393735408783
PTX3,0.200118750333786
CCND1,0.19838471710681915
MEF2C,0.19572295248508453
MOB1A,0.19536229968070984
OR51V1,0.19530491530895233
OR5AN1,0.19451631605625153
NOD1,0.19296975433826447
COPB2,0.19175851345062256
SEC16B,0.19127587974071503
RAE1,0.19122225046157837
SIAH2,0.19076697528362274
FGF1,0.19051119685173035
FGF20,0.1896049827337265
PPARD,0.18928967416286469
OR4A16,0.18861094117164612
PLD1,0.1878468543291092
SCAMP1,0.18756911158561707
OR1S2,0.1868010014295578
CENPL,0.184487983584404
RAP2B,0.18445584177970886
FGFR3,0.18336911499500275
RAB6A,0.18286116421222687
NCSTN,0.18249613046646118
ATAD3B,0.18131320178508759
COL5A3,0.1809544563293457
GNG2,0.18056701123714447
PRDX1,0.17987531423568726
RAB10,0.17986372113227844
MSH2,0.17947004735469818
IDE,0.17802514135837555
KIT,0.17799843847751617
ARHGAP10,0.17687301337718964
OR13D1,0.17617128789424896
IL6ST,0.17571036517620087
FANCD2,0.1749536097049713
EIF4E3,0.17408651113510132
RHOT1,0.17262808978557587
NR2E1,0.1712861955165863
SF3B4,0.17024841904640198
PSMD2,0.168979212641716
OR5D14,0.1685805469751358
CTSF,0.1672009974718094
TP53BP1,0.16549818217754364
SCGB3A2,0.16343580186367035
PPP2CB,0.16297051310539246
KTN1,0.16213764250278473
OR12D3,0.16201506555080414
PTPN23,0.16160155832767487
MTMR12,0.16083790361881256
OR13C9,0.16032449901103973
CSTF2T,0.1600571721792221
OR2H2,0.1581326425075531
HYAL2,0.15724274516105652
SYNJ2,0.15580545365810394
USP44,0.1551724523305893
HYAL3,0.15493899583816528
NDUFA2,0.1549178957939148
KDELR3,0.15464501082897186
CTSO,0.15417538583278656
KIF3C,0.152712881565094
ARPC5,0.15225383639335632
OR52E2,0.15093135833740234
MDM4,0.1507466435432434
KCTD6,0.150578573346138
ZNF143,0.14996026456356049
FBXL5,0.14982113242149353
AKT3,0.1494491845369339
NFKBIA,0.1476093828678131
FN1,0.1462959498167038
PIK3CD,0.14585213363170624
PPP2R5A,0.14580419659614563
BICD2,0.14450715482234955
